100.00	81723	0	R	1	root
100.00	81723	0	R1	131567	  cellular organisms
81.54	66638	0	D	2	    Bacteria
50.84	41550	0	K	3379134	      Pseudomonadati
17.56	14349	0	K1	1783270	        FCB group
10.47	8557	0	K2	68336	          Bacteroidota/Chlorobiota group
6.68	5460	0	P	1090	            Chlorobiota
6.68	5460	0	C	191410	              Chlorobiia
6.68	5460	0	O	191411	                Chlorobiales
6.68	5460	0	F	191412	                  Chlorobiaceae
5.80	4737	0	F1	274493	                    Chlorobium/Pelodictyon group
5.77	4718	0	G	1091	                      Chlorobium
2.87	2341	2341	S	1092	                        Chlorobium limicola
1.69	1383	1383	S	1094	                        Chlorobium phaeovibrioides
1.22	993	993	S	1096	                        Chlorobium phaeobacteroides
0.02	19	0	G	1099	                      Pelodictyon
0.02	19	19	S	1100	                        Pelodictyon luteolum
0.88	722	0	G	256319	                    Chlorobaculum
0.88	722	722	S	1097	                      Chlorobaculum tepidum
3.79	3097	0	P	976	            Bacteroidota
3.79	3097	0	C	200643	              Bacteroidia
3.79	3097	0	O	171549	                Bacteroidales
2.18	1778	0	F	171551	                  Porphyromonadaceae
2.18	1778	0	G	836	                    Porphyromonas
2.18	1778	1778	S	837	                      Porphyromonas gingivalis
1.61	1319	0	F	815	                  Bacteroidaceae
1.06	867	0	G	909656	                    Phocaeicola
1.06	867	867	S	821	                      Phocaeicola vulgatus
0.55	451	0	G	816	                    Bacteroides
0.55	451	451	S	818	                      Bacteroides thetaiotaomicron
7.09	5791	0	P	142182	          Gemmatimonadota
7.09	5791	0	C	219685	            Gemmatimonadia
7.09	5791	0	O	219686	              Gemmatimonadales
7.09	5791	0	F	219687	                Gemmatimonadaceae
7.09	5791	0	G	173479	                  Gemmatimonas
7.09	5791	5791	S	173480	                    Gemmatimonas aurantiaca
17.46	14268	0	P	1224	        Pseudomonadota
11.30	9233	0	C	1236	          Gammaproteobacteria
6.87	5616	0	O	135622	            Alteromonadales
6.87	5616	0	F	267890	              Shewanellaceae
6.87	5616	0	G	22	                Shewanella
6.52	5329	5329	S	62322	                  Shewanella baltica
0.35	287	287	S	359303	                  Shewanella loihica
4.43	3616	0	O	72274	            Pseudomonadales
4.43	3616	0	F	135621	              Pseudomonadaceae
4.43	3616	0	G	286	                Pseudomonas
4.43	3616	0	G1	136843	                  Pseudomonas fluorescens group
4.43	3616	3616	S	298	                    Pseudomonas marginalis
6.10	4981	0	C	28216	          Betaproteobacteria
4.45	3640	0	O	32003	            Nitrosomonadales
4.45	3640	0	F	206379	              Nitrosomonadaceae
4.45	3640	0	G	914	                Nitrosomonas
4.45	3640	3640	S	915	                  Nitrosomonas europaea
1.64	1341	0	O	80840	            Burkholderiales
1.32	1077	0	F	119060	              Burkholderiaceae
1.32	1077	0	G	1822464	                Paraburkholderia
1.32	1077	1077	S	36873	                  Paraburkholderia xenovorans
0.24	199	0	F	506	              Alcaligenaceae
0.24	199	0	G	517	                Bordetella
0.24	199	199	S	518	                  Bordetella bronchiseptica
0.08	64	0	F	2975441	              Sphaerotilaceae
0.08	64	0	F1	3694169	                Sphaerotilus/Leptothrix group
0.08	64	0	G	88	                  Leptothrix
0.08	64	64	S	34029	                    Leptothrix cholodnii
0.06	52	0	C	28211	          Alphaproteobacteria
0.06	52	0	O	204455	            Rhodobacterales
0.06	52	0	F	2854170	              Roseobacteraceae
