100.00	19516	0	R	1	root
100.00	19516	0	R1	131567	  cellular organisms
93.02	18154	0	D	2759	    Eukaryota
93.02	18154	0	D1	33154	      Opisthokonta
93.02	18154	0	K	33208	        Metazoa
93.02	18154	0	K1	6072	          Eumetazoa
93.02	18154	0	K2	33213	            Bilateria
93.02	18154	0	K3	33511	              Deuterostomia
93.02	18154	0	P	7711	                Chordata
93.02	18154	0	P1	89593	                  Craniata
93.02	18154	0	P2	7742	                    Vertebrata
93.02	18154	0	P3	7776	                      Gnathostomata
93.02	18154	0	P4	117570	                        Teleostomi
93.02	18154	0	P5	117571	                          Euteleostomi
93.02	18154	0	P6	8287	                            Sarcopterygii
93.02	18154	0	P7	1338369	                              Dipnotetrapodomorpha
93.02	18154	0	P8	32523	                                Tetrapoda
93.02	18154	0	P9	32524	                                  Amniota
93.02	18154	0	C	40674	                                    Mammalia
93.02	18154	0	C1	32525	                                      Theria
93.02	18154	0	C2	9347	                                        Eutheria
93.02	18154	0	C3	1437010	                                          Boreoeutheria
93.02	18154	0	C4	314146	                                            Euarchontoglires
93.02	18154	0	O	9443	                                              Primates
93.02	18154	0	O1	376913	                                                Haplorrhini
93.02	18154	0	O2	314293	                                                  Simiiformes
93.02	18154	0	O3	9526	                                                    Catarrhini
93.02	18154	0	O4	314295	                                                      Hominoidea
93.02	18154	0	F	9604	                                                        Hominidae
93.02	18154	0	F1	207598	                                                          Homininae
93.02	18154	0	G	9605	                                                            Homo
93.02	18154	18154	S	9606	                                                              Homo sapiens
6.98	1361	0	D	2	    Bacteria
6.98	1361	0	K	3379134	      Pseudomonadati
6.98	1361	0	P	203691	        Spirochaetota
6.98	1361	0	C	203692	          Spirochaetia
6.98	1361	0	O	136	            Spirochaetales
6.98	1361	0	F	1643685	              Borreliaceae
6.98	1361	0	G	64895	                Borreliella
6.98	1361	1361	S	139	                  Borreliella burgdorferi
