100.00	55553	0	R	1	root
100.00	55553	0	R1	131567	  cellular organisms
82.01	45558	0	D	2	    Bacteria
51.08	28379	0	K	3379134	      Pseudomonadati
17.60	9777	0	P	1224	        Pseudomonadota
11.46	6368	0	C	1236	          Gammaproteobacteria
7.15	3973	0	O	135622	            Alteromonadales
7.15	3973	0	F	267890	              Shewanellaceae
7.15	3973	0	G	22	                Shewanella
6.85	3803	3803	S	62322	                  Shewanella baltica
0.31	170	170	S	359303	                  Shewanella loihica
4.31	2394	0	O	72274	            Pseudomonadales
4.31	2394	0	F	135621	              Pseudomonadaceae
4.31	2394	0	G	286	                Pseudomonas
4.31	2394	0	G1	136843	                  Pseudomonas fluorescens group
4.31	2394	2394	S	298	                    Pseudomonas marginalis
6.07	3372	0	C	28216	          Betaproteobacteria
4.60	2554	0	O	32003	            Nitrosomonadales
4.60	2554	0	F	206379	              Nitrosomonadaceae
4.60	2554	0	G	914	                Nitrosomonas
4.60	2554	2554	S	915	                  Nitrosomonas europaea
1.47	818	0	O	80840	            Burkholderiales
1.40	777	0	F	119060	              Burkholderiaceae
1.40	777	0	G	1822464	                Paraburkholderia
1.40	777	777	S	36873	                  Paraburkholderia xenovorans
0.07	40	0	F	2975441	              Sphaerotilaceae
0.07	40	0	F1	3694169	                Sphaerotilus/Leptothrix group
0.07	40	0	G	88	                  Leptothrix
0.07	40	40	S	34029	                    Leptothrix cholodnii
0.06	35	0	C	28211	          Alphaproteobacteria
0.06	35	0	O	204455	            Rhodobacterales
0.06	35	0	F	2854170	              Roseobacteraceae
0.06	35	0	G	97050	                Ruegeria
0.06	35	35	S	89184	                  Ruegeria pomeroyi
17.50	9720	0	K1	1783270	        FCB group
10.22	5676	0	K2	68336	          Bacteroidota/Chlorobiota group
6.35	3528	0	P	1090	            Chlorobiota
6.35	3528	0	C	191410	              Chlorobiia
6.35	3528	0	O	191411	                Chlorobiales
6.35	3528	0	F	191412	                  Chlorobiaceae
5.47	3041	0	F1	274493	                    Chlorobium/Pelodictyon group
5.47	3041	0	G	1091	                      Chlorobium
2.83	1569	1569	S	1092	                        Chlorobium limicola
1.45	802	802	S	1094	                        Chlorobium phaeovibrioides
1.20	668	668	S	1096	                        Chlorobium phaeobacteroides
0.88	487	0	G	256319	                    Chlorobaculum
0.88	487	487	S	1097	                      Chlorobaculum tepidum
3.87	2148	0	P	976	            Bacteroidota
3.87	2148	0	C	200643	              Bacteroidia
3.87	2148	0	O	171549	                Bacteroidales
2.19	1216	0	F	171551	                  Porphyromonadaceae
2.19	1216	0	G	836	                    Porphyromonas
2.19	1216	1216	S	837	                      Porphyromonas gingivalis
1.68	931	0	F	815	                  Bacteroidaceae
1.08	597	0	G	909656	                    Phocaeicola
