100.00	9606	0	R	1	root
100.00	9606	0	R1	131567	  cellular organisms
82.36	7911	0	D	2	    Bacteria
49.97	4800	0	K	3379134	      Pseudomonadati
18.94	1819	0	K1	1783270	        FCB group
10.76	1033	0	K2	68336	          Bacteroidota/Chlorobiota group
6.62	635	0	P	1090	            Chlorobiota
6.62	635	0	C	191410	              Chlorobiia
6.62	635	0	O	191411	                Chlorobiales
6.62	635	0	F	191412	                  Chlorobiaceae
5.67	544	0	F1	274493	                    Chlorobium/Pelodictyon group
5.67	544	0	G	1091	                      Chlorobium
3.08	295	295	S	1092	                        Chlorobium limicola
1.31	125	125	S	1096	                        Chlorobium phaeobacteroides
1.28	123	123	S	1094	                        Chlorobium phaeovibrioides
0.95	91	0	G	256319	                    Chlorobaculum
0.95	91	91	S	1097	                      Chlorobaculum tepidum
4.14	397	0	P	976	            Bacteroidota
4.14	397	0	C	200643	              Bacteroidia
4.14	397	0	O	171549	                Bacteroidales
2.32	223	0	F	171551	                  Porphyromonadaceae
2.32	223	0	G	836	                    Porphyromonas
2.32	223	223	S	837	                      Porphyromonas gingivalis
1.82	174	0	F	815	                  Bacteroidaceae
1.26	121	0	G	909656	                    Phocaeicola
1.26	121	121	S	821	                      Phocaeicola vulgatus
0.56	53	0	G	816	                    Bacteroides
0.56	53	53	S	818	                      Bacteroides thetaiotaomicron
8.18	785	0	P	142182	          Gemmatimonadota
8.18	785	0	C	219685	            Gemmatimonadia
8.18	785	0	O	219686	              Gemmatimonadales
8.18	785	0	F	219687	                Gemmatimonadaceae
8.18	785	0	G	173479	                  Gemmatimonas
8.18	785	785	S	173480	                    Gemmatimonas aurantiaca
14.78	1419	0	P	1224	        Pseudomonadota
7.87	756	0	C	1236	          Gammaproteobacteria
7.87	756	0	O	135622	            Alteromonadales
7.87	756	0	F	267890	              Shewanellaceae
7.87	756	0	G	22	                Shewanella
7.87	756	756	S	62322	                  Shewanella baltica
6.91	663	0	C	28216	          Betaproteobacteria
5.24	503	0	O	32003	            Nitrosomonadales
5.24	503	0	F	206379	              Nitrosomonadaceae
5.24	503	0	G	914	                Nitrosomonas
5.24	503	503	S	915	                  Nitrosomonas europaea
1.67	160	0	O	80840	            Burkholderiales
1.67	160	0	F	119060	              Burkholderiaceae
1.67	160	0	G	1822464	                Paraburkholderia
1.67	160	160	S	36873	                  Paraburkholderia xenovorans
6.47	621	0	K1	1783257	        PVC group
5.54	531	0	P	203682	          Planctomycetota
5.54	531	0	C	203683	            Planctomycetia
5.54	531	0	O	2691354	              Pirellulales
5.54	531	0	F	2691357	                Pirellulaceae
5.54	531	0	G	265488	                  Rhodopirellula
5.54	531	531	S	265606	                    Rhodopirellula baltica
0.93	89	0	P	74201	          Verrucomicrobiota
