# Gene Family	ERR9765746_MOCK1_Abundance-RPKs
UNMAPPED	132981.0000000000
UniRef90_G2JCE7	2000.0000000000
UniRef90_G2JCE7|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	2000.0000000000
UniRef90_A0A162FFU9	1000.0000000000
UniRef90_A0A162FFU9|g__Methanobrevibacter.s__Methanobrevibacter_oralis	1000.0000000000
UniRef90_A0A1I0BA77	1000.0000000000
UniRef90_A0A1I0BA77|g__Nitrosomonas.s__Nitrosomonas_europaea	1000.0000000000
UniRef90_Q9HHE5	1000.0000000000
UniRef90_Q9HHE5|g__Halobacterium.s__Halobacterium_salinarum	1000.0000000000
UniRef90_F6CGK2	900.0000000000
UniRef90_F6CGK2|g__Shewanella.s__Shewanella_baltica	900.0000000000
UniRef90_A0A162FHQ2	500.0000000000
UniRef90_A0A162FHQ2|g__Methanobrevibacter.s__Methanobrevibacter_oralis	500.0000000000
UniRef90_A4XL99	285.7142857143
UniRef90_A4XL99|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	285.7142857143
UniRef90_B2RGN1	285.7142857143
UniRef90_B2RGN1|g__Porphyromonas.s__Porphyromonas_gingivalis	285.7142857143
UniRef90_A0A0B5KXG7	250.0000000000
UniRef90_A0A0B5KXG7|g__Thermotoga.s__Thermotoga_neapolitana	250.0000000000
UniRef90_A0A0E2LU87	250.0000000000
UniRef90_A0A0E2LU87|g__Porphyromonas.s__Porphyromonas_gingivalis	250.0000000000
UniRef90_A0A1H9ZLB7	250.0000000000
UniRef90_A0A1H9ZLB7|g__Nitrosomonas.s__Nitrosomonas_europaea	250.0000000000
UniRef90_A0A1I0DRL9	250.0000000000
UniRef90_A0A1I0DRL9|g__Nitrosomonas.s__Nitrosomonas_europaea	250.0000000000
UniRef90_B2RGY7	250.0000000000
UniRef90_B2RGY7|g__Porphyromonas.s__Porphyromonas_gingivalis	250.0000000000
UniRef90_C0QUS9	250.0000000000
UniRef90_C0QUS9|g__Persephonella.s__Persephonella_marina	250.0000000000
UniRef90_D5RCK2	250.0000000000
UniRef90_D5RCK2|g__Fusobacterium.s__Fusobacterium_nucleatum	250.0000000000
UniRef90_K5CE52	250.0000000000
UniRef90_K5CE52|g__Rhodopirellula.s__Rhodopirellula_baltica	250.0000000000
UniRef90_K5EC44	250.0000000000
UniRef90_K5EC44|g__Rhodopirellula.s__Rhodopirellula_baltica	250.0000000000
UniRef90_Q7UI48	250.0000000000
UniRef90_Q7UI48|g__Rhodopirellula.s__Rhodopirellula_baltica	250.0000000000
UniRef90_Q7UTF1	250.0000000000
