# Pathway	ERR9765746_MOCK1_Abundance-CPM
UNMAPPED	504555
UNINTEGRATED	460730
UNINTEGRATED|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	46244
UNINTEGRATED|g__Thermotoga.s__Thermotoga_neapolitana	45853.3
UNINTEGRATED|g__Thermotoga.s__Thermotoga_petrophila	34848.7
UNINTEGRATED|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	31766.6
UNINTEGRATED|g__Thermoanaerobacter.s__Thermoanaerobacter_pseudethanolicus	19039
UNINTEGRATED|g__Methanothermus.s__Methanothermus_fervidus	17122.3
UNINTEGRATED|g__Thermotoga.s__Thermotoga_maritima	6911.26
PWY-7221: guanosine ribonucleotides de novo biosynthesis	610.288
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Methanothermus.s__Methanothermus_fervidus	119.14
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Thermotoga.s__Thermotoga_neapolitana	96.8375
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	67.9465
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	50.0596
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	531.392
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	519.258
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Thermotoga.s__Thermotoga_petrophila	82.699
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Methanothermus.s__Methanothermus_fervidus	75.3866
VALSYN-PWY: L-valine biosynthesis	518.018
VALSYN-PWY: L-valine biosynthesis|g__Thermotoga.s__Thermotoga_petrophila	102.254
VALSYN-PWY: L-valine biosynthesis|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	96.5692
VALSYN-PWY: L-valine biosynthesis|g__Thermotoga.s__Thermotoga_neapolitana	84.6257
VALSYN-PWY: L-valine biosynthesis|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	83.7016
VALSYN-PWY: L-valine biosynthesis|g__Methanothermus.s__Methanothermus_fervidus	77.9989
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	514.006
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Methanothermus.s__Methanothermus_fervidus	133.579
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	510.474
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Thermotoga.s__Thermotoga_petrophila	81.1271
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Methanothermus.s__Methanothermus_fervidus	74.1489
PWY-5103: L-isoleucine biosynthesis III	486.644
PWY-5103: L-isoleucine biosynthesis III|g__Thermotoga.s__Thermotoga_petrophila	69.9429
PWY-5103: L-isoleucine biosynthesis III|g__Methanothermus.s__Methanothermus_fervidus	67.7965
HISTSYN-PWY: L-histidine biosynthesis	484.132
HISTSYN-PWY: L-histidine biosynthesis|g__Thermotoga.s__Thermotoga_petrophila	62.5004
HISTSYN-PWY: L-histidine biosynthesis|g__Thermotoga.s__Thermotoga_neapolitana	46.3449
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	477.96
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Thermotoga.s__Thermotoga_neapolitana	105.862
