# Pathway	ERR9765746_MOCK1_Coverage
UNMAPPED	1.0000000000
UNINTEGRATED	1.0000000000
UNINTEGRATED|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	1.0000000000
UNINTEGRATED|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	1.0000000000
UNINTEGRATED|g__Methanothermus.s__Methanothermus_fervidus	1.0000000000
UNINTEGRATED|g__Thermoanaerobacter.s__Thermoanaerobacter_pseudethanolicus	1.0000000000
UNINTEGRATED|g__Thermotoga.s__Thermotoga_maritima	1.0000000000
UNINTEGRATED|g__Thermotoga.s__Thermotoga_neapolitana	1.0000000000
UNINTEGRATED|g__Thermotoga.s__Thermotoga_petrophila	1.0000000000
PWY-7221: guanosine ribonucleotides de novo biosynthesis	0.9999125704
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Methanothermus.s__Methanothermus_fervidus	0.8427946871
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Thermotoga.s__Thermotoga_neapolitana	0.5011809778
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.2170733785
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.2573332603
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	0.9982376522
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	0.9941374754
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Thermotoga.s__Thermotoga_petrophila	0.4877797923
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Methanothermus.s__Methanothermus_fervidus	0.4906821411
VALSYN-PWY: L-valine biosynthesis	0.9951449025
VALSYN-PWY: L-valine biosynthesis|g__Thermotoga.s__Thermotoga_petrophila	0.7378402477
VALSYN-PWY: L-valine biosynthesis|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.4860668902
VALSYN-PWY: L-valine biosynthesis|g__Thermotoga.s__Thermotoga_neapolitana	0.3860461914
VALSYN-PWY: L-valine biosynthesis|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.6125261184
VALSYN-PWY: L-valine biosynthesis|g__Methanothermus.s__Methanothermus_fervidus	0.5321124059
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	0.9974062895
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Methanothermus.s__Methanothermus_fervidus	0.9254284895
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	0.9937045066
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Thermotoga.s__Thermotoga_petrophila	0.4621233452
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Methanothermus.s__Methanothermus_fervidus	0.4836078130
PWY-5103: L-isoleucine biosynthesis III	0.9922206678
PWY-5103: L-isoleucine biosynthesis III|g__Thermotoga.s__Thermotoga_petrophila	0.3705112066
PWY-5103: L-isoleucine biosynthesis III|g__Methanothermus.s__Methanothermus_fervidus	0.4344102162
HISTSYN-PWY: L-histidine biosynthesis	0.9835385721
HISTSYN-PWY: L-histidine biosynthesis|g__Thermotoga.s__Thermotoga_petrophila	0.3637519160
HISTSYN-PWY: L-histidine biosynthesis|g__Thermotoga.s__Thermotoga_neapolitana	0.0190981028
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	0.9963567249
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Thermotoga.s__Thermotoga_neapolitana	0.6411717898
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Methanothermus.s__Methanothermus_fervidus	0.7055966158
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Thermotoga.s__Thermotoga_petrophila	0.6101023237
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.5136554860
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	0.9637057086
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.7722834206
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Thermotoga.s__Thermotoga_neapolitana	0.5516355150
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.4926744673
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Thermotoga.s__Thermotoga_petrophila	0.3607508511
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Thermotoga.s__Thermotoga_maritima	0.3223921306
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	0.9637057086
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.7722834206
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Thermotoga.s__Thermotoga_neapolitana	0.5516355150
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.4926744673
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Thermotoga.s__Thermotoga_petrophila	0.3607508511
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Thermotoga.s__Thermotoga_maritima	0.3223921306
PWY-6609: adenine and adenosine salvage III	0.9951305019
PWY-6609: adenine and adenosine salvage III|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.3295284498
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0.9698607828
PWY-5695: inosine 5'-phosphate degradation	0.9855561181
PWY-5695: inosine 5'-phosphate degradation|g__Thermotoga.s__Thermotoga_neapolitana	0.3636287007
PWY-5695: inosine 5'-phosphate degradation|g__Thermotoga.s__Thermotoga_petrophila	0.1299230750
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	0.7501176766
PWY-7791: UMP biosynthesis III	0.9521788680
PWY-7791: UMP biosynthesis III|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.5516586869
PWY-7791: UMP biosynthesis III|g__Thermotoga.s__Thermotoga_neapolitana	0.1837736613
PWY-7791: UMP biosynthesis III|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.2302693366
PWY-7791: UMP biosynthesis III|g__Thermotoga.s__Thermotoga_petrophila	0.2895782021
PWY-7208: superpathway of pyrimidine nucleobases salvage	0.9787403554
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	0.9515945496
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Thermotoga.s__Thermotoga_neapolitana	0.5765858381
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.2993843199
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.4081205144
PWY0-1296: purine ribonucleosides degradation	0.9699189353
PWY0-1296: purine ribonucleosides degradation|g__Thermotoga.s__Thermotoga_neapolitana	0.9086659917
PWY0-1296: purine ribonucleosides degradation|g__Thermotoga.s__Thermotoga_petrophila	0.4639946414
PWY0-1296: purine ribonucleosides degradation|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.2959499558
PWY-7185: UTP and CTP dephosphorylation I	0.9833052166
PWY-7185: UTP and CTP dephosphorylation I|g__Thermotoga.s__Thermotoga_petrophila	0.9103639052
PWY-7185: UTP and CTP dephosphorylation I|g__Thermotoga.s__Thermotoga_neapolitana	0.2969926263
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	0.9257038290
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	0.7958567729
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	0.9389656599
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Thermotoga.s__Thermotoga_neapolitana	0.6789597118
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Thermotoga.s__Thermotoga_petrophila	0.6294679019
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	0.7333095222
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	0.9185453863
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.4523822336
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0.8203148169
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Thermotoga.s__Thermotoga_neapolitana	0.6096824944
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Thermotoga.s__Thermotoga_petrophila	0.6743043943
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	0.8644343985
GLUTORN-PWY: L-ornithine biosynthesis I	0.8104644662
PWY-6628: superpathway of L-phenylalanine biosynthesis	0.7913643139
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)	0.7524101556
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.3916434517
ARO-PWY: chorismate biosynthesis I	0.8288904920
ARO-PWY: chorismate biosynthesis I|g__Thermotoga.s__Thermotoga_neapolitana	0.5804104505
ARO-PWY: chorismate biosynthesis I|g__Thermotoga.s__Thermotoga_petrophila	0.6478275767
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	0.9041155090
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Thermotoga.s__Thermotoga_neapolitana	0.7875639802
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	0.6871669696
PWY-6700: queuosine biosynthesis I (de novo)	0.8630907205
PWY-6700: queuosine biosynthesis I (de novo)|g__Thermotoga.s__Thermotoga_neapolitana	0.6742868431
PWY-6630: superpathway of L-tyrosine biosynthesis	0.7651451898
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	0.7204642493
PWY-5686: UMP biosynthesis I	0.5065410379
PWY-5686: UMP biosynthesis I|g__Thermotoga.s__Thermotoga_neapolitana	0.0105668422
PWY-5686: UMP biosynthesis I|g__Thermotoga.s__Thermotoga_petrophila	0.0558651928
PWY-7790: UMP biosynthesis II	0.5065410379
PWY-7790: UMP biosynthesis II|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.2302693366
PWY-7790: UMP biosynthesis II|g__Thermotoga.s__Thermotoga_neapolitana	0.0105668422
PWY-7790: UMP biosynthesis II|g__Thermotoga.s__Thermotoga_petrophila	0.0558651928
PWY-6823: molybdopterin biosynthesis	0.8255509418
PWY-6823: molybdopterin biosynthesis|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.7927679990
PWY-6823: molybdopterin biosynthesis|g__Thermoanaerobacter.s__Thermoanaerobacter_pseudethanolicus	0.5150476284
PWY0-1061: superpathway of L-alanine biosynthesis	0.4648129299
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	0.5962577812
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.4771922096
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Thermotoga.s__Thermotoga_petrophila	0.4317552919
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Thermotoga.s__Thermotoga_maritima	0.8913307876
PWY-5981: CDP-diacylglycerol biosynthesis III	0.5757227663
PWY-5981: CDP-diacylglycerol biosynthesis III|g__Thermotoga.s__Thermotoga_petrophila	0.5130983179
PWY-5667: CDP-diacylglycerol biosynthesis I	0.5322806347
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Thermotoga.s__Thermotoga_petrophila	0.4588975422
PWY0-1319: CDP-diacylglycerol biosynthesis II	0.5322806347
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Thermotoga.s__Thermotoga_petrophila	0.4588975422
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	0.1208401322
PWY-1042: glycolysis IV	0.4939352868
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	0.5413104440
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	0.5413104440
PWY-6629: superpathway of L-tryptophan biosynthesis	0.0003867731
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	0.1348183949
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0.0968027584
CALVIN-PWY: Calvin-Benson-Bassham cycle	0.0674376777
PWY-5101: L-isoleucine biosynthesis II	0.0996994133
PWY-3001: superpathway of L-isoleucine biosynthesis I	0.0433526924
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	0.1687798057
PWY-5100: pyruvate fermentation to acetate and lactate II	0.3492210430
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Thermotoga.s__Thermotoga_neapolitana	0.8184730094
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Thermotoga.s__Thermotoga_petrophila	0.0994414021
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	0.2162883837
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.4652799548
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Thermotoga.s__Thermotoga_petrophila	0.5816391370
PENTOSE-P-PWY: pentose phosphate pathway	0.0417235958
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	0.2483539966
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.2990591200
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.8811818318
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.0824969042
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.0856088219
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.3695607867
PWY66-429: fatty acid biosynthesis initiation (mitochondria)	0.4345138008
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Thermotoga.s__Thermotoga_neapolitana	0.0340571124
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Thermotoga.s__Thermotoga_petrophila	0.0193781847
PWY-6317: D-galactose degradation I (Leloir pathway)	0.3093638340
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	0.1343240302
PWY-6527: stachyose degradation	0.3266305357
PWY-6165: chorismate biosynthesis II (archaea)	0.0441832451
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	0.0736647779
METH-ACETATE-PWY: methanogenesis from acetate	0.3175621510
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	0.0841769617
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	0.0271257037
