100.00	84172	0	R	1	root
100.00	84172	0	R1	131567	  cellular organisms
82.12	69124	0	D	2	    Bacteria
48.71	41004	0	K	3379134	      Pseudomonadati
16.81	14149	0	K1	1783270	        FCB group
10.01	8426	0	K2	68336	          Bacteroidota/Chlorobiota group
6.41	5393	0	P	1090	            Chlorobiota
6.41	5393	0	C	191410	              Chlorobiia
6.41	5393	0	O	191411	                Chlorobiales
6.41	5393	0	F	191412	                  Chlorobiaceae
5.56	4684	0	F1	274493	                    Chlorobium/Pelodictyon group
5.54	4659	0	G	1091	                      Chlorobium
2.74	2310	2310	S	1092	                        Chlorobium limicola
1.63	1375	1375	S	1094	                        Chlorobium phaeovibrioides
1.16	973	973	S	1096	                        Chlorobium phaeobacteroides
0.03	24	0	G	1099	                      Pelodictyon
0.03	24	24	S	1100	                        Pelodictyon luteolum
0.84	709	0	G	256319	                    Chlorobaculum
0.84	709	709	S	1097	                      Chlorobaculum tepidum
3.60	3032	0	P	976	            Bacteroidota
3.60	3032	0	C	200643	              Bacteroidia
3.60	3032	0	O	171549	                Bacteroidales
2.13	1790	0	F	171551	                  Porphyromonadaceae
2.13	1790	0	G	836	                    Porphyromonas
2.13	1790	1790	S	837	                      Porphyromonas gingivalis
1.48	1242	0	F	815	                  Bacteroidaceae
0.97	817	0	G	909656	                    Phocaeicola
0.97	817	817	S	821	                      Phocaeicola vulgatus
0.51	425	0	G	816	                    Bacteroides
0.51	425	425	S	818	                      Bacteroides thetaiotaomicron
6.80	5723	0	P	142182	          Gemmatimonadota
6.80	5723	0	C	219685	            Gemmatimonadia
6.80	5723	0	O	219686	              Gemmatimonadales
6.80	5723	0	F	219687	                Gemmatimonadaceae
6.80	5723	0	G	173479	                  Gemmatimonas
6.80	5723	5723	S	173480	                    Gemmatimonas aurantiaca
16.67	14030	0	P	1224	        Pseudomonadota
10.84	9121	0	C	1236	          Gammaproteobacteria
6.57	5531	0	O	135622	            Alteromonadales
6.57	5531	0	F	267890	              Shewanellaceae
6.57	5531	0	G	22	                Shewanella
6.16	5183	5183	S	62322	                  Shewanella baltica
0.41	348	348	S	359303	                  Shewanella loihica
4.26	3589	0	O	72274	            Pseudomonadales
4.26	3589	0	F	135621	              Pseudomonadaceae
4.26	3589	0	G	286	                Pseudomonas
4.26	3589	0	G1	136843	                  Pseudomonas fluorescens group
4.26	3589	3589	S	298	                    Pseudomonas marginalis
5.77	4859	0	C	28216	          Betaproteobacteria
4.23	3556	0	O	32003	            Nitrosomonadales
4.23	3556	0	F	206379	              Nitrosomonadaceae
4.23	3556	0	G	914	                Nitrosomonas
4.23	3556	3556	S	915	                  Nitrosomonas europaea
1.55	1303	0	O	80840	            Burkholderiales
1.23	1037	0	F	119060	              Burkholderiaceae
1.23	1037	0	G	1822464	                Paraburkholderia
1.23	1037	1037	S	36873	                  Paraburkholderia xenovorans
0.25	206	0	F	506	              Alcaligenaceae
0.25	206	0	G	517	                Bordetella
0.25	206	206	S	518	                  Bordetella bronchiseptica
0.07	58	0	F	2975441	              Sphaerotilaceae
0.07	58	0	F1	3694169	                Sphaerotilus/Leptothrix group
0.07	58	0	G	88	                  Leptothrix
0.07	58	58	S	34029	                    Leptothrix cholodnii
0.06	49	0	C	28211	          Alphaproteobacteria
0.06	49	0	O	204455	            Rhodobacterales
0.06	49	0	F	2854170	              Roseobacteraceae
0.06	49	0	G	97050	                Ruegeria
0.06	49	49	S	89184	                  Ruegeria pomeroyi
5.57	4684	0	K1	1783257	        PVC group
4.87	4100	0	P	203682	          Planctomycetota
4.87	4100	0	C	203683	            Planctomycetia
4.87	4100	0	O	2691354	              Pirellulales
4.87	4100	0	F	2691357	                Pirellulaceae
4.87	4100	0	G	265488	                  Rhodopirellula
4.87	4100	4100	S	265606	                    Rhodopirellula baltica
0.69	584	0	P	74201	          Verrucomicrobiota
