100.00	84451	0	R	1	root
100.00	84451	0	R1	131567	  cellular organisms
82.14	69367	0	D	2	    Bacteria
48.63	41068	0	K	3379134	      Pseudomonadati
16.76	14152	0	K1	1783270	        FCB group
9.98	8430	0	K2	68336	          Bacteroidota/Chlorobiota group
6.39	5394	0	P	1090	            Chlorobiota
6.39	5394	0	C	191410	              Chlorobiia
6.39	5394	0	O	191411	                Chlorobiales
6.39	5394	0	F	191412	                  Chlorobiaceae
5.55	4683	0	F1	274493	                    Chlorobium/Pelodictyon group
5.52	4659	4659	G	1091	                      Chlorobium
0.03	24	24	G	1099	                      Pelodictyon
0.84	710	710	G	256319	                    Chlorobaculum
3.59	3035	0	P	976	            Bacteroidota
3.59	3035	0	C	200643	              Bacteroidia
3.59	3035	0	O	171549	                Bacteroidales
2.12	1789	0	F	171551	                  Porphyromonadaceae
2.12	1789	1789	G	836	                    Porphyromonas
1.48	1245	0	F	815	                  Bacteroidaceae
0.97	819	819	G	909656	                    Phocaeicola
0.51	426	426	G	816	                    Bacteroides
6.78	5722	0	P	142182	          Gemmatimonadota
6.78	5722	0	C	219685	            Gemmatimonadia
6.78	5722	0	O	219686	              Gemmatimonadales
6.78	5722	0	F	219687	                Gemmatimonadaceae
6.78	5722	5722	G	173479	                  Gemmatimonas
16.68	14090	0	P	1224	        Pseudomonadota
10.86	9172	0	C	1236	          Gammaproteobacteria
6.56	5537	0	O	135622	            Alteromonadales
6.56	5537	0	F	267890	              Shewanellaceae
6.56	5537	5537	G	22	                Shewanella
4.28	3611	0	O	72274	            Pseudomonadales
4.28	3611	0	F	135621	              Pseudomonadaceae
4.28	3611	3611	G	286	                Pseudomonas
0.03	23	0	O	135614	            Lysobacterales
0.03	23	0	F	32033	              Lysobacteraceae
0.03	23	23	G	40323	                Stenotrophomonas
5.76	4868	0	C	28216	          Betaproteobacteria
4.21	3558	0	O	32003	            Nitrosomonadales
4.21	3558	0	F	206379	              Nitrosomonadaceae
4.21	3558	3558	G	914	                Nitrosomonas
1.55	1310	0	O	80840	            Burkholderiales
1.23	1041	0	F	119060	              Burkholderiaceae
1.23	1041	1041	G	1822464	                Paraburkholderia
0.25	210	0	F	506	              Alcaligenaceae
0.25	210	210	G	517	                Bordetella
0.07	58	0	F	2975441	              Sphaerotilaceae
0.07	58	0	F1	3694169	                Sphaerotilus/Leptothrix group
0.07	58	58	G	88	                  Leptothrix
0.06	49	0	C	28211	          Alphaproteobacteria
0.06	49	0	O	204455	            Rhodobacterales
0.06	49	0	F	2854170	              Roseobacteraceae
0.06	49	49	G	97050	                Ruegeria
5.55	4685	0	K1	1783257	        PVC group
4.86	4101	0	P	203682	          Planctomycetota
4.86	4101	0	C	203683	            Planctomycetia
4.86	4101	0	O	2691354	              Pirellulales
4.86	4101	0	F	2691357	                Pirellulaceae
4.86	4101	4101	G	265488	                  Rhodopirellula
0.69	584	0	P	74201	          Verrucomicrobiota
0.69	584	0	C	203494	            Verrucomicrobiia
