k141_2173	metabat2-multisample__024
k141_2175	metabat2-multisample__024
k141_2230	metabat2-multisample__024
k141_24612	metabat2-multisample__024
k141_25086	metabat2-multisample__024
k141_25357	metabat2-multisample__024
k141_28073	metabat2-multisample__024
k141_29684	metabat2-multisample__024
k141_30188	metabat2-multisample__024
k141_31746	metabat2-multisample__024
k141_31935	metabat2-multisample__024
k141_32731	metabat2-multisample__024
k141_32741	metabat2-multisample__024
k141_33025	metabat2-multisample__024
k141_3309	metabat2-multisample__024
k141_33675	metabat2-multisample__024
k141_3385	metabat2-multisample__024
k141_33884	metabat2-multisample__024
k141_3393	metabat2-multisample__024
k141_3728	metabat2-multisample__024
k141_38164	metabat2-multisample__024
k141_39329	metabat2-multisample__024
k141_39434	metabat2-multisample__024
k141_40532	metabat2-multisample__024
k141_41262	metabat2-multisample__024
k141_42351	metabat2-multisample__024
k141_44250	metabat2-multisample__024
k141_44417	metabat2-multisample__024
k141_44654	metabat2-multisample__024
k141_44818	metabat2-multisample__024
k141_46059	metabat2-multisample__024
k141_47395	metabat2-multisample__024
k141_47536	metabat2-multisample__024
k141_48459	metabat2-multisample__024
k141_48560	metabat2-multisample__024
k141_48887	metabat2-multisample__024
k141_4924	metabat2-multisample__024
k141_49665	metabat2-multisample__024
k141_50550	metabat2-multisample__024
k141_51930	metabat2-multisample__024
k141_52005	metabat2-multisample__024
k141_52364	metabat2-multisample__024
k141_52455	metabat2-multisample__024
k141_52544	metabat2-multisample__024
k141_52563	metabat2-multisample__024
k141_52677	metabat2-multisample__024
k141_52925	metabat2-multisample__024
k141_53409	metabat2-multisample__024
k141_54947	metabat2-multisample__024
k141_56449	metabat2-multisample__024
k141_57157	metabat2-multisample__024
k141_57241	metabat2-multisample__024
k141_57655	metabat2-multisample__024
k141_6369	metabat2-multisample__024
k141_7630	metabat2-multisample__024
k141_8101	metabat2-multisample__024
k141_9195	metabat2-multisample__024
k141_9380	metabat2-multisample__024
k141_9467	metabat2-multisample__024
k141_10107	semibin2__032
k141_1075	semibin2__032
k141_1082	semibin2__032
k141_11258	semibin2__032
k141_11634	semibin2__032
k141_11862	semibin2__032
k141_12208	semibin2__032
k141_12484	semibin2__032
k141_12516	semibin2__032
k141_12680	semibin2__032
k141_12756	semibin2__032
k141_12960	semibin2__032
k141_13467	semibin2__032
k141_13575	semibin2__032
k141_13742	semibin2__032
k141_14612	semibin2__032
k141_22692	semibin2__032
k141_24173	semibin2__032
k141_33631	semibin2__032
k141_3455	semibin2__032
k141_34883	semibin2__032
k141_35097	semibin2__032
k141_38729	semibin2__032
k141_4120	semibin2__032
k141_4235	semibin2__032
k141_43641	semibin2__032
k141_43734	semibin2__032
k141_46168	semibin2__032
k141_47259	semibin2__032
k141_47720	semibin2__032
k141_48628	semibin2__032
k141_51413	semibin2__032
k141_52927	semibin2__032
k141_53887	semibin2__032
k141_54068	semibin2__032
k141_54175	semibin2__032
k141_54571	semibin2__032
k141_57190	semibin2__032
k141_57196	semibin2__032
k141_7727	semibin2__032
k141_8784	semibin2__032
k141_8905	semibin2__032
k141_9641	semibin2__032
k141_11481	taxvamb__008
k141_11485	taxvamb__008
k141_11488	taxvamb__008
k141_11615	taxvamb__008
k141_11981	taxvamb__008
k141_12000	taxvamb__008
k141_12344	taxvamb__008
k141_12454	taxvamb__008
k141_12495	taxvamb__008
k141_1368	taxvamb__008
k141_14635	taxvamb__008
k141_1495	taxvamb__008
k141_15117	taxvamb__008
k141_15297	taxvamb__008
k141_15383	taxvamb__008
k141_15852	taxvamb__008
k141_17027	taxvamb__008
k141_17054	taxvamb__008
k141_18373	taxvamb__008
k141_19777	taxvamb__008
k141_20372	taxvamb__008
k141_2354	taxvamb__008
k141_2410	taxvamb__008
k141_25369	taxvamb__008
k141_25437	taxvamb__008
k141_2594	taxvamb__008
k141_25949	taxvamb__008
k141_26550	taxvamb__008
k141_26588	taxvamb__008
k141_26720	taxvamb__008
k141_27544	taxvamb__008
k141_27591	taxvamb__008
k141_28114	taxvamb__008
k141_28252	taxvamb__008
k141_28354	taxvamb__008
k141_29123	taxvamb__008
k141_29814	taxvamb__008
k141_30315	taxvamb__008
k141_31037	taxvamb__008
k141_3275	taxvamb__008
k141_32820	taxvamb__008
k141_32949	taxvamb__008
k141_33983	taxvamb__008
k141_3444	taxvamb__008
k141_34598	taxvamb__008
k141_36275	taxvamb__008
k141_3670	taxvamb__008
k141_37635	taxvamb__008
k141_37638	taxvamb__008
k141_3808	taxvamb__008
k141_3812	taxvamb__008
k141_3872	taxvamb__008
k141_39409	taxvamb__008
k141_4037	taxvamb__008
k141_41406	taxvamb__008
k141_4213	taxvamb__008
k141_43477	taxvamb__008
k141_43644	taxvamb__008
k141_43996	taxvamb__008
k141_44064	taxvamb__008
k141_46461	taxvamb__008
k141_46598	taxvamb__008
k141_47451	taxvamb__008
k141_49775	taxvamb__008
k141_52387	taxvamb__008
k141_53164	taxvamb__008
k141_5321	taxvamb__008
k141_5446	taxvamb__008
k141_54464	taxvamb__008
k141_54692	taxvamb__008
k141_54719	taxvamb__008
k141_54945	taxvamb__008
k141_54995	taxvamb__008
k141_55579	taxvamb__008
k141_55665	taxvamb__008
k141_56081	taxvamb__008
k141_56676	taxvamb__008
k141_56815	taxvamb__008
k141_57273	taxvamb__008
k141_58026	taxvamb__008
k141_5892	taxvamb__008
k141_9008	taxvamb__008
k141_9954	taxvamb__008
k141_18728	semibin2__043
k141_31587	semibin2__043
k141_32214	semibin2__043
k141_33338	semibin2__043
k141_33495	semibin2__043
k141_41396	semibin2__043
k141_51528	semibin2__043
k141_6553	semibin2__043
k141_20200	taxvamb__025
k141_21772	taxvamb__025
k141_22188	taxvamb__025
k141_25746	taxvamb__025
k141_26898	taxvamb__025
k141_27649	taxvamb__025
k141_31432	taxvamb__025
k141_36058	taxvamb__025
k141_4007	taxvamb__025
k141_51277	taxvamb__025
k141_10825	vamb__013_sub
k141_14672	vamb__013_sub
k141_15382	vamb__013_sub
k141_15871	vamb__013_sub
k141_18047	vamb__013_sub
k141_21196	vamb__013_sub
k141_23055	vamb__013_sub
k141_24255	vamb__013_sub
k141_26170	vamb__013_sub
k141_26212	vamb__013_sub
k141_26521	vamb__013_sub
k141_26841	vamb__013_sub
k141_27774	vamb__013_sub
k141_28213	vamb__013_sub
k141_28219	vamb__013_sub
k141_29050	vamb__013_sub
k141_31116	vamb__013_sub
k141_31494	vamb__013_sub
k141_32909	vamb__013_sub
k141_33000	vamb__013_sub
k141_34349	vamb__013_sub
k141_34646	vamb__013_sub
k141_35360	vamb__013_sub
k141_38565	vamb__013_sub
k141_38992	vamb__013_sub
k141_39485	vamb__013_sub
k141_3951	vamb__013_sub
k141_39965	vamb__013_sub
k141_40579	vamb__013_sub
k141_40736	vamb__013_sub
k141_41027	vamb__013_sub
k141_4202	vamb__013_sub
k141_42078	vamb__013_sub
k141_42577	vamb__013_sub
k141_44223	vamb__013_sub
k141_44623	vamb__013_sub
k141_45886	vamb__013_sub
k141_48847	vamb__013_sub
k141_52564	vamb__013_sub
k141_52589	vamb__013_sub
k141_52699	vamb__013_sub
k141_52999	vamb__013_sub
k141_54566	vamb__013_sub
k141_54645	vamb__013_sub
k141_55716	vamb__013_sub
k141_57264	vamb__013_sub
k141_7310	vamb__013_sub
k141_8053	vamb__013_sub
k141_8199	vamb__013_sub
k141_8671	vamb__013_sub
k141_8888	vamb__013_sub
k141_9049	vamb__013_sub
k141_10118	semibin2__030
k141_11250	semibin2__030
k141_11414	semibin2__030
k141_11603	semibin2__030
k141_11921	semibin2__030
k141_12050	semibin2__030
k141_12246	semibin2__030
k141_12534	semibin2__030
k141_12839	semibin2__030
k141_12868	semibin2__030
k141_13218	semibin2__030
k141_14753	semibin2__030
k141_15524	semibin2__030
k141_16226	semibin2__030
k141_1728	semibin2__030
k141_17329	semibin2__030
k141_17458	semibin2__030
k141_17903	semibin2__030
k141_18370	semibin2__030
k141_18458	semibin2__030
k141_22353	semibin2__030
k141_22777	semibin2__030
k141_23371	semibin2__030
k141_24531	semibin2__030
k141_25084	semibin2__030
k141_26008	semibin2__030
k141_26169	semibin2__030
k141_26194	semibin2__030
k141_27228	semibin2__030
k141_28573	semibin2__030
k141_298	semibin2__030
k141_29905	semibin2__030
k141_30041	semibin2__030
k141_32648	semibin2__030
k141_34491	semibin2__030
k141_36829	semibin2__030
k141_37642	semibin2__030
k141_37656	semibin2__030
k141_43066	semibin2__030
k141_44334	semibin2__030
k141_4441	semibin2__030
k141_44714	semibin2__030
k141_46936	semibin2__030
k141_47985	semibin2__030
k141_49081	semibin2__030
k141_51776	semibin2__030
k141_51945	semibin2__030
k141_53166	semibin2__030
k141_55547	semibin2__030
k141_55681	semibin2__030
k141_55779	semibin2__030
k141_56331	semibin2__030
k141_56814	semibin2__030
k141_56918	semibin2__030
k141_57591	semibin2__030
k141_58027	semibin2__030
k141_6484	semibin2__030
k141_6518	semibin2__030
k141_7233	semibin2__030
k141_7343	semibin2__030
k141_7895	semibin2__030
k141_8264	semibin2__030
k141_8294	semibin2__030
k141_8310	semibin2__030
k141_1030	semibin2__023
k141_11534	semibin2__023
k141_11788	semibin2__023
k141_12991	semibin2__023
k141_15119	semibin2__023
k141_15405	semibin2__023
k141_15911	semibin2__023
k141_17174	semibin2__023
k141_17272	semibin2__023
k141_19200	semibin2__023
k141_19229	semibin2__023
k141_19271	semibin2__023
k141_19540	semibin2__023
k141_19622	semibin2__023
k141_19676	semibin2__023
k141_20278	semibin2__023
k141_20550	semibin2__023
k141_22307	semibin2__023
k141_22323	semibin2__023
k141_22559	semibin2__023
k141_22863	semibin2__023
k141_22964	semibin2__023
k141_25393	semibin2__023
k141_26045	semibin2__023
k141_26889	semibin2__023
k141_27349	semibin2__023
k141_27838	semibin2__023
k141_29165	semibin2__023
k141_29758	semibin2__023
k141_29906	semibin2__023
k141_3105	semibin2__023
k141_31608	semibin2__023
k141_31750	semibin2__023
k141_32144	semibin2__023
k141_32425	semibin2__023
k141_34175	semibin2__023
k141_34821	semibin2__023
k141_3491	semibin2__023
k141_36840	semibin2__023
k141_36879	semibin2__023
k141_3928	semibin2__023
k141_39936	semibin2__023
k141_41032	semibin2__023
k141_4222	semibin2__023
k141_42290	semibin2__023
k141_4265	semibin2__023
k141_43315	semibin2__023
k141_43425	semibin2__023
k141_43636	semibin2__023
k141_44379	semibin2__023
k141_44512	semibin2__023
k141_4715	semibin2__023
k141_47892	semibin2__023
k141_48844	semibin2__023
k141_50523	semibin2__023
k141_50641	semibin2__023
k141_50836	semibin2__023
k141_51852	semibin2__023
k141_53003	semibin2__023
k141_5523	semibin2__023
k141_55900	semibin2__023
k141_56591	semibin2__023
k141_57265	semibin2__023
k141_57556	semibin2__023
k141_7177	semibin2__023
k141_737	semibin2__023
k141_7461	semibin2__023
k141_7468	semibin2__023
k141_8876	semibin2__023
k141_9303	semibin2__023
k141_10255	vamb__002_sub
k141_10615	vamb__002_sub
k141_10768	vamb__002_sub
k141_1125	vamb__002_sub
k141_11472	vamb__002_sub
k141_12288	vamb__002_sub
k141_12863	vamb__002_sub
k141_15016	vamb__002_sub
k141_15153	vamb__002_sub
k141_17586	vamb__002_sub
k141_17849	vamb__002_sub
k141_18643	vamb__002_sub
k141_20378	vamb__002_sub
k141_23022	vamb__002_sub
k141_23194	vamb__002_sub
k141_2335	vamb__002_sub
k141_25274	vamb__002_sub
k141_25627	vamb__002_sub
k141_27043	vamb__002_sub
k141_29297	vamb__002_sub
k141_30053	vamb__002_sub
k141_3047	vamb__002_sub
k141_3114	vamb__002_sub
k141_31184	vamb__002_sub
k141_32612	vamb__002_sub
k141_32953	vamb__002_sub
k141_33027	vamb__002_sub
k141_34119	vamb__002_sub
k141_35674	vamb__002_sub
k141_36253	vamb__002_sub
k141_36399	vamb__002_sub
k141_36446	vamb__002_sub
k141_37531	vamb__002_sub
k141_3799	vamb__002_sub
k141_38405	vamb__002_sub
k141_39554	vamb__002_sub
k141_41846	vamb__002_sub
k141_46787	vamb__002_sub
k141_48800	vamb__002_sub
k141_50188	vamb__002_sub
k141_50442	vamb__002_sub
k141_5060	vamb__002_sub
k141_50962	vamb__002_sub
k141_51132	vamb__002_sub
k141_52203	vamb__002_sub
k141_56854	vamb__002_sub
k141_6022	vamb__002_sub
k141_6153	vamb__002_sub
k141_742	vamb__002_sub
k141_7517	vamb__002_sub
k141_8357	vamb__002_sub
k141_8692	vamb__002_sub
k141_1023	semibin2__040
k141_10487	semibin2__040
k141_10608	semibin2__040
k141_1151	semibin2__040
k141_12528	semibin2__040
k141_12749	semibin2__040
k141_13839	semibin2__040
k141_14208	semibin2__040
k141_14223	semibin2__040
k141_14518	semibin2__040
k141_14720	semibin2__040
k141_15094	semibin2__040
k141_15222	semibin2__040
k141_15617	semibin2__040
k141_1575	semibin2__040
k141_15875	semibin2__040
k141_16065	semibin2__040
k141_16176	semibin2__040
k141_16476	semibin2__040
k141_16867	semibin2__040
k141_17428	semibin2__040
k141_17539	semibin2__040
k141_17682	semibin2__040
k141_19071	semibin2__040
k141_20230	semibin2__040
k141_2138	semibin2__040
k141_21995	semibin2__040
k141_22099	semibin2__040
k141_22429	semibin2__040
k141_22947	semibin2__040
k141_23419	semibin2__040
k141_24717	semibin2__040
k141_25243	semibin2__040
k141_25521	semibin2__040
k141_26276	semibin2__040
k141_26834	semibin2__040
k141_27831	semibin2__040
k141_287	semibin2__040
k141_29473	semibin2__040
k141_2948	semibin2__040
k141_29518	semibin2__040
k141_29519	semibin2__040
k141_29829	semibin2__040
k141_30349	semibin2__040
k141_30463	semibin2__040
k141_30476	semibin2__040
k141_30952	semibin2__040
k141_31023	semibin2__040
k141_31538	semibin2__040
k141_31811	semibin2__040
k141_33287	semibin2__040
k141_33504	semibin2__040
k141_33948	semibin2__040
k141_34458	semibin2__040
k141_3451	semibin2__040
k141_34767	semibin2__040
k141_35274	semibin2__040
k141_35319	semibin2__040
k141_35359	semibin2__040
k141_35500	semibin2__040
k141_35930	semibin2__040
k141_3636	semibin2__040
k141_38587	semibin2__040
k141_38900	semibin2__040
k141_39777	semibin2__040
k141_40178	semibin2__040
k141_40209	semibin2__040
k141_40510	semibin2__040
k141_40523	semibin2__040
k141_41085	semibin2__040
k141_41875	semibin2__040
k141_41977	semibin2__040
k141_42251	semibin2__040
k141_430	semibin2__040
k141_43471	semibin2__040
k141_43852	semibin2__040
k141_4433	semibin2__040
k141_44520	semibin2__040
k141_44533	semibin2__040
k141_4475	semibin2__040
k141_44931	semibin2__040
k141_45267	semibin2__040
k141_45506	semibin2__040
k141_46365	semibin2__040
k141_46455	semibin2__040
k141_4649	semibin2__040
k141_4702	semibin2__040
k141_47377	semibin2__040
k141_47917	semibin2__040
k141_47938	semibin2__040
k141_48304	semibin2__040
k141_49121	semibin2__040
k141_49376	semibin2__040
k141_50058	semibin2__040
k141_50534	semibin2__040
k141_5063	semibin2__040
k141_5074	semibin2__040
k141_50857	semibin2__040
k141_51229	semibin2__040
k141_51640	semibin2__040
k141_51730	semibin2__040
k141_52822	semibin2__040
k141_53145	semibin2__040
k141_53227	semibin2__040
k141_53485	semibin2__040
k141_54268	semibin2__040
k141_54726	semibin2__040
k141_55087	semibin2__040
k141_55136	semibin2__040
k141_55324	semibin2__040
k141_55528	semibin2__040
k141_55981	semibin2__040
k141_56156	semibin2__040
k141_56474	semibin2__040
k141_56583	semibin2__040
k141_56867	semibin2__040
k141_57077	semibin2__040
k141_6048	semibin2__040
k141_6297	semibin2__040
k141_696	semibin2__040
k141_7295	semibin2__040
k141_7496	semibin2__040
k141_7677	semibin2__040
k141_772	semibin2__040
k141_796	semibin2__040
k141_8134	semibin2__040
k141_8181	semibin2__040
k141_8626	semibin2__040
k141_10582	taxvamb__006_sub
k141_11153	taxvamb__006_sub
k141_11259	taxvamb__006_sub
k141_11421	taxvamb__006_sub
k141_11640	taxvamb__006_sub
k141_11920	taxvamb__006_sub
k141_12034	taxvamb__006_sub
k141_1214	taxvamb__006_sub
k141_12145	taxvamb__006_sub
k141_12151	taxvamb__006_sub
k141_12280	taxvamb__006_sub
k141_1229	taxvamb__006_sub
k141_12404	taxvamb__006_sub
k141_12475	taxvamb__006_sub
k141_1254	taxvamb__006_sub
k141_12878	taxvamb__006_sub
k141_1304	taxvamb__006_sub
k141_13267	taxvamb__006_sub
k141_13268	taxvamb__006_sub
k141_13341	taxvamb__006_sub
k141_14349	taxvamb__006_sub
k141_14488	taxvamb__006_sub
k141_14549	taxvamb__006_sub
k141_14869	taxvamb__006_sub
k141_15349	taxvamb__006_sub
k141_15368	taxvamb__006_sub
k141_1760	taxvamb__006_sub
k141_19354	taxvamb__006_sub
k141_1971	taxvamb__006_sub
k141_2092	taxvamb__006_sub
k141_2102	taxvamb__006_sub
k141_21198	taxvamb__006_sub
k141_21837	taxvamb__006_sub
k141_22040	taxvamb__006_sub
k141_2287	taxvamb__006_sub
k141_2323	taxvamb__006_sub
k141_23333	taxvamb__006_sub
k141_23725	taxvamb__006_sub
k141_24448	taxvamb__006_sub
k141_24450	taxvamb__006_sub
k141_24480	taxvamb__006_sub
k141_24490	taxvamb__006_sub
k141_2482	taxvamb__006_sub
k141_24963	taxvamb__006_sub
k141_2502	taxvamb__006_sub
k141_2511	taxvamb__006_sub
k141_2516	taxvamb__006_sub
k141_25469	taxvamb__006_sub
k141_25658	taxvamb__006_sub
k141_2571	taxvamb__006_sub
k141_26337	taxvamb__006_sub
k141_27413	taxvamb__006_sub
k141_27570	taxvamb__006_sub
k141_27877	taxvamb__006_sub
k141_28	taxvamb__006_sub
k141_28302	taxvamb__006_sub
k141_2873	taxvamb__006_sub
k141_28921	taxvamb__006_sub
k141_29180	taxvamb__006_sub
k141_29435	taxvamb__006_sub
k141_30164	taxvamb__006_sub
k141_30590	taxvamb__006_sub
k141_30964	taxvamb__006_sub
k141_30989	taxvamb__006_sub
k141_31491	taxvamb__006_sub
k141_33114	taxvamb__006_sub
k141_33824	taxvamb__006_sub
k141_34501	taxvamb__006_sub
k141_3460	taxvamb__006_sub
k141_3492	taxvamb__006_sub
k141_36084	taxvamb__006_sub
k141_36776	taxvamb__006_sub
k141_37588	taxvamb__006_sub
k141_37718	taxvamb__006_sub
k141_3818	taxvamb__006_sub
k141_38600	taxvamb__006_sub
k141_39106	taxvamb__006_sub
k141_39361	taxvamb__006_sub
k141_3981	taxvamb__006_sub
k141_3997	taxvamb__006_sub
k141_40022	taxvamb__006_sub
k141_4011	taxvamb__006_sub
k141_4021	taxvamb__006_sub
k141_40359	taxvamb__006_sub
k141_40832	taxvamb__006_sub
k141_4086	taxvamb__006_sub
k141_41166	taxvamb__006_sub
k141_4126	taxvamb__006_sub
k141_41376	taxvamb__006_sub
k141_41426	taxvamb__006_sub
k141_4162	taxvamb__006_sub
k141_41649	taxvamb__006_sub
k141_4201	taxvamb__006_sub
k141_4206	taxvamb__006_sub
k141_42125	taxvamb__006_sub
k141_42204	taxvamb__006_sub
k141_42241	taxvamb__006_sub
k141_42261	taxvamb__006_sub
k141_42473	taxvamb__006_sub
k141_42489	taxvamb__006_sub
k141_42750	taxvamb__006_sub
k141_4286	taxvamb__006_sub
k141_43111	taxvamb__006_sub
k141_43251	taxvamb__006_sub
k141_43639	taxvamb__006_sub
k141_43642	taxvamb__006_sub
k141_4432	taxvamb__006_sub
k141_44434	taxvamb__006_sub
k141_4464	taxvamb__006_sub
k141_44641	taxvamb__006_sub
k141_45579	taxvamb__006_sub
k141_45848	taxvamb__006_sub
k141_47557	taxvamb__006_sub
k141_47886	taxvamb__006_sub
k141_48357	taxvamb__006_sub
k141_4872	taxvamb__006_sub
k141_4899	taxvamb__006_sub
k141_4972	taxvamb__006_sub
k141_51360	taxvamb__006_sub
k141_51760	taxvamb__006_sub
k141_5210	taxvamb__006_sub
k141_52338	taxvamb__006_sub
k141_52602	taxvamb__006_sub
k141_52608	taxvamb__006_sub
k141_5277	taxvamb__006_sub
k141_52835	taxvamb__006_sub
k141_53060	taxvamb__006_sub
k141_53710	taxvamb__006_sub
k141_53805	taxvamb__006_sub
k141_54253	taxvamb__006_sub
k141_54588	taxvamb__006_sub
k141_54823	taxvamb__006_sub
k141_54983	taxvamb__006_sub
k141_55288	taxvamb__006_sub
k141_55361	taxvamb__006_sub
k141_55652	taxvamb__006_sub
k141_55788	taxvamb__006_sub
k141_56455	taxvamb__006_sub
k141_57330	taxvamb__006_sub
k141_57538	taxvamb__006_sub
k141_57548	taxvamb__006_sub
k141_58029	taxvamb__006_sub
k141_58035	taxvamb__006_sub
k141_58040	taxvamb__006_sub
k141_6108	taxvamb__006_sub
k141_6146	taxvamb__006_sub
k141_62	taxvamb__006_sub
k141_6940	taxvamb__006_sub
k141_7591	taxvamb__006_sub
k141_9026	taxvamb__006_sub
k141_9063	taxvamb__006_sub
k141_10148	taxvamb__033
k141_10473	taxvamb__033
k141_10681	taxvamb__033
k141_11137	taxvamb__033
k141_11298	taxvamb__033
k141_11340	taxvamb__033
k141_11989	taxvamb__033
k141_12244	taxvamb__033
k141_12661	taxvamb__033
k141_13305	taxvamb__033
k141_13867	taxvamb__033
k141_14113	taxvamb__033
k141_14710	taxvamb__033
k141_14825	taxvamb__033
k141_15188	taxvamb__033
k141_1532	taxvamb__033
k141_15399	taxvamb__033
k141_15541	taxvamb__033
k141_1574	taxvamb__033
k141_16003	taxvamb__033
k141_16068	taxvamb__033
k141_16118	taxvamb__033
k141_16157	taxvamb__033
k141_16231	taxvamb__033
k141_16288	taxvamb__033
k141_16630	taxvamb__033
k141_16811	taxvamb__033
k141_1704	taxvamb__033
k141_17040	taxvamb__033
k141_17043	taxvamb__033
k141_17485	taxvamb__033
k141_17719	taxvamb__033
k141_18177	taxvamb__033
k141_19217	taxvamb__033
k141_20465	taxvamb__033
k141_2061	taxvamb__033
k141_20718	taxvamb__033
k141_21321	taxvamb__033
k141_21962	taxvamb__033
k141_22237	taxvamb__033
k141_22241	taxvamb__033
k141_22628	taxvamb__033
k141_22640	taxvamb__033
k141_22645	taxvamb__033
k141_22868	taxvamb__033
k141_23045	taxvamb__033
k141_23089	taxvamb__033
k141_23405	taxvamb__033
k141_23466	taxvamb__033
k141_23812	taxvamb__033
k141_2385	taxvamb__033
k141_25415	taxvamb__033
k141_25714	taxvamb__033
k141_25748	taxvamb__033
k141_25772	taxvamb__033
k141_2650	taxvamb__033
k141_26610	taxvamb__033
k141_26639	taxvamb__033
k141_26936	taxvamb__033
k141_26984	taxvamb__033
k141_27398	taxvamb__033
k141_27464	taxvamb__033
k141_27520	taxvamb__033
k141_27558	taxvamb__033
k141_27869	taxvamb__033
k141_28520	taxvamb__033
k141_28789	taxvamb__033
k141_29036	taxvamb__033
k141_29910	taxvamb__033
k141_30375	taxvamb__033
k141_30392	taxvamb__033
k141_30639	taxvamb__033
k141_3133	taxvamb__033
k141_31466	taxvamb__033
k141_3163	taxvamb__033
k141_31845	taxvamb__033
k141_31912	taxvamb__033
k141_32077	taxvamb__033
k141_32168	taxvamb__033
k141_32312	taxvamb__033
k141_32439	taxvamb__033
k141_3328	taxvamb__033
k141_33595	taxvamb__033
k141_34280	taxvamb__033
k141_34594	taxvamb__033
k141_34726	taxvamb__033
k141_35122	taxvamb__033
k141_35124	taxvamb__033
k141_35234	taxvamb__033
k141_36085	taxvamb__033
k141_36783	taxvamb__033
k141_36949	taxvamb__033
k141_3703	taxvamb__033
k141_37930	taxvamb__033
k141_38044	taxvamb__033
k141_38106	taxvamb__033
k141_38310	taxvamb__033
k141_38315	taxvamb__033
k141_38456	taxvamb__033
k141_3857	taxvamb__033
k141_38614	taxvamb__033
k141_38734	taxvamb__033
k141_3921	taxvamb__033
k141_39257	taxvamb__033
k141_40306	taxvamb__033
k141_40327	taxvamb__033
k141_4178	taxvamb__033
k141_42258	taxvamb__033
k141_4230	taxvamb__033
k141_42507	taxvamb__033
k141_42716	taxvamb__033
k141_42954	taxvamb__033
k141_43018	taxvamb__033
k141_43140	taxvamb__033
k141_43263	taxvamb__033
k141_4350	taxvamb__033
k141_43739	taxvamb__033
k141_4423	taxvamb__033
k141_44230	taxvamb__033
k141_44540	taxvamb__033
k141_44620	taxvamb__033
k141_44725	taxvamb__033
k141_45100	taxvamb__033
k141_45159	taxvamb__033
k141_45295	taxvamb__033
k141_45667	taxvamb__033
k141_45707	taxvamb__033
k141_45722	taxvamb__033
k141_45838	taxvamb__033
k141_45952	taxvamb__033
k141_46108	taxvamb__033
k141_46163	taxvamb__033
k141_46595	taxvamb__033
