database_id	tool	tool_version	release_id	release_date	archive_url	checksum_algorithm	expected_checksum	expected_compressed_bytes	expected_installed_bytes	download_gate	validation_status	notes
gtdbtk-r232	GTDB-Tk	2.7.2	R232	2026-04-15	https://data.ace.uq.edu.au/public/gtdb/data/releases/release232/232.0/auxillary_files/gtdbtk_package/full_package/gtdbtk_r232_data.tar.gz	md5	25a59e0352b1fd150c589f56559767d4	60806405195	100482230310	enabled	VERIFIED_LOCAL_CHECK_INSTALL_PASS	Official immutable R232 full package; GTDB-Tk 2.7.0+ only; 263 installed files measured and gtdbtk check_install passed on 2026-07-30.
