X_features	Y_features	association	p-values	q-values
MB001	MT060	0.08623963636337138	0.2859840015215853	0.44373032382217753
MB001	MT061	-0.24748799587509263	0.0019046870610339836	0.009426196799715729
MB001	MT062	0.04385122670683658	0.5879666945157553	0.7232263709468788
MB001	MT063	-0.2869163094969546	0.0002950932683684649	0.0020455182396348992
MB001	MT064	-0.04642135801406393	0.56625719912037	0.7048174635265453
MB001	MT065	0.18046438184131625	0.024636264301687985	0.07210323124386626
MB001	MT066	-0.2612574984773225	0.001025195066844357	0.005692589485726494
MB001	MT067	-0.492290621750987	7.720564546499773e-11	6.1857065726183355e-09
MB001	MT068	-0.3693646213788282	2.2488199663286375e-06	3.4890366221633924e-05
MB001	MT069	-0.17188617833779124	0.03246917220434819	0.08944165245618604
MB001	MT070	0.18047758692919982	0.024625583567333954	0.07208027791208341
MB001	MT071	0.23027617543746576	0.003944685681643124	0.016880729055159572
MB001	MT072	-0.03452676355902162	0.669741766835277	0.7861194326079805
MB001	MT073	0.2345751023170378	0.0033044110056687126	0.014721177113133479
MB001	MT074	0.21374126981192673	0.00757494951726583	0.028359163891438315
MB001	MT075	0.316515742322194	6.011869582749744e-05	0.0005439596140458782
MB001	MT076	-0.0417969127646547	0.605588368496568	0.7371547272022926
MB001	MT077	0.009224435207786229	0.9093043007292358	0.9465351297151987
MB001	MT078	-0.27169926847346204	0.0006266465021208372	0.0037732498484744008
MB001	MT079	-0.22532004544611112	0.0048196504850650254	0.019858774013575844
MB001	MT080	0.03589580893372173	0.6574585713858846	0.7772357473495949
MB001	MT081	0.22389223679546258	0.005102109460989413	0.020766566681123255
MB001	MT082	-0.06093568713135034	0.4513281896708744	0.6060822376810061
MB001	MT083	-0.028535980148883377	0.7244887253399935	0.8272488311312824
MB001	MT084	0.039998710966452904	0.6212024963137973	0.7485754055767821
MB001	MT085	-0.27336515956506385	0.0005782576697986745	0.0035363805195152264
MB001	MT086	-0.2679324764667786	0.0007501180920020244	0.004396838056927629
MB001	MT087	0.12414497170686407	0.1237941708177752	0.2446598980958567
MB001	MT088	-0.1490559958914631	0.06416014627169464	0.149911627875667
MB001	MT089	0.3518782890085031	7.128037683942911e-06	9.19887218954081e-05
MB001	MT090	-0.35680770842061166	5.184584424036004e-06	7.041608299554354e-05
MB001	MT091	-0.040086043683777196	0.6204401770044563	0.7478851265096906
MB001	MT092	-0.13697950302520878	0.08920663689111168	0.19181277339467828
MB001	MT093	-0.14252843930263284	0.0768697412325603	0.17130493049300927
MB001	MT094	-0.04322093869524445	0.5933482403523352	0.7273097784009948
MB001	MT095	0.19983564560045752	0.012667105982137312	0.0428387693387914
MB001	MT096	-0.208710901894401	0.009156297444543552	0.033014145726365296
MB001	MT097	0.41594316074103344	7.348025494395144e-08	1.950106076349507e-06
MB001	MT098	0.1721659349774899	0.03218382110296824	0.0888869822067407
MB001	MT099	0.11411584315405851	0.15740489943342403	0.29170154219701594
MB001	MT100	0.13216460958396442	0.10114739357494232	0.21062097902498225
MB001	MT101	-0.00556729531264228	0.9451872304154216	0.9684470420401355
MB001	MT102	0.1748336073627104	0.0295680884702083	0.08318235611058378
MB001	MT103	0.38641981281502435	6.826642702078755e-07	1.2776939671878864e-05
MB001	MT104	0.16103978153395718	0.04530784702473608	0.11505223699150399
MB001	MT105	0.10480012310283696	0.1943676438015825	0.3391778602987833
MB001	MT106	-0.2326286616609197	0.0035816946312587764	0.015681413591572213
MB001	MT107	-0.20709779815855434	0.00972181896848076	0.03470828762460983
MB001	MT108	0.19724791337694564	0.013891482035711458	0.04609561807460146
MB001	MT109	0.35532854242531664	5.707464828820691e-06	7.629378511704626e-05
MB001	MT110	0.006822210048016499	0.9328582324472054	0.9611273887649817
MB001	MT111	0.044119139886868046	0.5856859773318304	0.721277495561165
MB001	MT112	0.2064415419619294	0.009960570252652491	0.03536904806364531
MB001	MT113	0.09313113751665678	0.249076758363734	0.40365310802208504
MB001	MT114	0.21026732160372397	0.00863841088115593	0.031491080746318116
MB001	MT115	-0.13248042280300346	0.1003274075043478	0.2093541878317384
MB001	MT116	0.12575369396260366	0.11896233354976402	0.23747585848439098
MB001	MT117	0.0252553897715188	0.7550924520157538	0.8487976689279099
MB001	MT118	0.20379365680971653	0.010977229914082289	0.038260815005523745
MB001	MT119	-0.03542586445812252	0.6616648473306843	0.7805371013704004
MB001	MT120	-0.32607257748115503	3.466242266781038e-05	0.0003440280055322921
MB001	MT121	0.07070993522606425	0.38195452845765	0.541434454080895
MB001	MT122	-0.04875462845124878	0.5468844124390267	0.688464451406513
MB001	MT123	-0.2887230901725408	0.0002690795884288857	0.001894147280187594
MB001	MT124	0.2751055396216686	0.0005314030965625149	0.0032982834424473977
MB001	MT125	-0.07058747703908994	0.38278150891753326	0.5421528420414627
MB001	MT126	0.127728885073042	0.11323147705482031	0.22896919221642725
MB001	MT127	0.10838847313051206	0.17944653918132336	0.32111485958763125
MB001	MT128	0.07200557699291596	0.3732714642692967	0.5335931023533291
MB001	MT129	0.17129322290612614	0.03308108540149047	0.09074578435052469
MB001	MT130	0.1395572169765718	0.08329228434398751	0.1821628724505808
MB001	MT131	0.35575714607972675	5.551025872862366e-06	7.455576685296582e-05
MB001	MT132	0.02914218686678951	0.7188793551649304	0.8231822623290839
MB001	MT133	-0.11434479717417659	0.1565680330287587	0.29073128224563766
MB001	MT134	0.0876897296252135	0.27792928720732535	0.4349795437818369
MB001	MT135	-0.23377614182467593	0.0034157968328734495	0.015137743493512454
MB001	MT136	0.31067964293770745	8.339292411682788e-05	0.0007153034402969248
MB001	MT137	0.2761185819700635	0.0005057688902504686	0.0031639207572860596
MB001	MT138	-0.1845154845154845	0.02154042458696019	0.06485876747594724
MB001	MT139	-0.07857181805911276	0.33115186284852116	0.49095762142471194
MB001	MT140	0.22230171495417733	0.005434123892878853	0.021793127843255506
MB001	MT141	-0.09862485051893853	0.22212035141602268	0.3726245367869864
MB001	MT142	-0.2144275079758951	0.007379186345949256	0.027765418491025064
MB001	MT143	0.0348751906438876	0.6666071779984306	0.7837014099967792
MB001	MT144	-0.24995004995004994	0.001709164399660896	0.008623233496739657
MB001	MT145	-0.03596718884575863	0.6568206142271049	0.7768431573130302
MB001	MT146	0.24975506111325416	0.0017239553419488745	0.008680614150439634
MB001	MT147	-0.20171763720150815	0.011837079376406835	0.04060482739086721
MB001	MT148	0.3488157004286036	8.663787267169067e-06	0.00010793502205358986
MB001	MT149	-0.45436657976079886	2.8759057636159737e-09	1.2637068267183133e-07
MB001	MT150	0.389408095131294	5.500956096187956e-07	1.0648878272178483e-05
MB001	MT151	0.3412339984650016	1.3922255451511903e-05	0.00016079920143587963
MB001	MT152	0.382554410335028	8.997736545207873e-07	1.60706408421371e-05
MB001	MT153	0.3035512874222551	0.00012323909851216555	0.0009889499601933589
MB002	MT001	0.09722823745320582	0.22876851000824155	0.3802279050578705
MB002	MT002	0.18865237546840868	0.01873105745883633	0.05820768351150435
MB002	MT003	-0.15180021672191288	0.059356753849613524	0.14122181117306645
MB002	MT004	0.14069938271569835	0.08077426073001259	0.17812839055490665
MB002	MT005	-0.12468509287901058	0.12215527478848796	0.24228814284092284
MB002	MT006	-0.23319261383777512	0.0034992749114437817	0.015408215014016844
MB002	MT007	-0.3410138248847926	1.411277055313125e-05	0.00016262983053921392
MB002	MT008	0.03560560615030234	0.6600547967260832	0.7791806519753224
MB002	MT009	-0.1515162257097741	0.05983971658332611	0.1419331690985514
MB002	MT010	-0.06128065482904192	0.44876557435072884	0.603374698642658
MB002	MT011	-0.09599155314663836	0.23477142469080736	0.38698988312309346
MB002	MT012	-0.3146208630079598	6.690778880184204e-05	0.0005943770619059757
MB002	MT013	0.013702437644970485	0.865622792644867	0.9199552435896229
MB002	MT014	-0.027788340691566497	0.7314269972945788	0.8321440099125476
MB002	MT015	-0.019235603106570846	0.8122186518433749	0.8865359337050567
MB002	MT016	-0.21690245238632333	0.006709960350284228	0.02580550771903677
MB002	MT017	-0.04241407174606751	0.6002698617146744	0.7329993724616233
MB002	MT018	-0.10391466529505888	0.19818442017725443	0.34395844633469375
MB002	MT019	0.1998781859382811	0.012647794780825332	0.04277915725707841
MB002	MT020	0.1928458061823903	0.016212875795646012	0.051945833159810446
MB002	MT021	0.1169056749701911	0.14743402962677185	0.27790778421112894
MB002	MT022	-0.1282506994194777	0.11175402964855483	0.22681227784992772
MB002	MT023	0.22534067854891593	0.0048156734878229595	0.019848827530627642
MB002	MT024	-0.06325259331379011	0.4342748616551739	0.5898242211934817
MB002	MT025	-0.19230941050655587	0.01651760705845801	0.05273774191872323
MB002	MT026	-0.15056516520392285	0.061480667808426794	0.14509254794633186
MB002	MT027	0.21624023368129897	0.006883513201809433	0.026302671965936917
MB002	MT028	-0.07086189311094361	0.3809298416324477	0.540585356080958
MB002	MT029	-0.13844625555567147	0.0858015390582729	0.18619168566319336
MB002	MT030	0.12324986635381881	0.12654754685991798	0.2486323010808549
MB002	MT031	-0.056829775976874684	0.4824510747506261	0.6336708070805399
MB002	MT032	0.03832377135198527	0.6359000523746651	0.7600635102928016
MB002	MT033	-0.09197964988867531	0.2550024281469271	0.4097008900604538
MB002	MT034	0.03752376655602462	0.6429709661975322	0.7659916787600227
MB002	MT035	0.07092281970860405	0.38051946948354376	0.5402444790621636
MB002	MT036	0.10356740034159388	0.19969603214659637	0.34564455466209054
MB002	MT037	0.17669281068573925	0.02785407118545011	0.07941599685317265
MB002	MT038	0.07804775869291998	0.3343972017160144	0.4942975281796842
MB002	MT039	0.03220151084825496	0.690804454948315	0.8023896252985139
MB002	MT040	0.06767753833067384	0.4027510459964634	0.5608658332173582
MB002	MT041	0.13656637547094197	0.09018492899904633	0.19335782768173043
MB002	MT042	0.1139441203957333	0.15803477515879263	0.2925059918002489
MB002	MT043	0.17502497502497502	0.02938761471460669	0.08285819699395879
MB002	MT044	0.15718797331700557	0.050784794912641734	0.1253968715916075
MB002	MT045	0.2003641519770552	0.01242901474153832	0.04216832973625304
MB002	MT046	-0.042128838903032456	0.602725321447857	0.7350774490684776
MB002	MT047	-0.0784945649242494	0.3316289961365384	0.491464187412522
MB002	MT048	0.03388549666906506	0.6755257394448857	0.7908935932745237
MB002	MT049	0.10560155234327805	0.19095937392827728	0.33496692996963784
MB002	MT050	-0.1580770687192283	0.049474134564213484	0.12293748847098074
MB002	MT051	0.05312429505977893	0.5115010258631953	0.6587446404783447
MB002	MT052	-0.18846784814779288	0.018849249654157314	0.058474806732171425
MB002	MT053	-0.0016499629402855207	0.9837437418975867	0.9907552559663394
MB002	MT054	0.1454771035416197	0.07089717316327493	0.1613193338112217
MB002	MT055	0.10068318777996196	0.21257386797057046	0.3616660703856209
MB002	MT056	0.005349489220456962	0.9473284889451948	0.9695925580381536
MB002	MT057	0.21129515645644678	0.008310783489596263	0.03053780079119877
MB002	MT058	-0.10086498063737828	0.21174504390039356	0.3608118500491242
MB002	MT059	0.16846231869935432	0.03613889058146115	0.09711729372425673
MB002	MT060	0.18917388190354656	0.01840048996905492	0.05743340841023188
MB002	MT061	-0.19233669556250202	0.016501986774068167	0.05270591801908744
MB002	MT062	0.11444044602067042	0.15621941110068893	0.2902033793984272
MB002	MT063	0.007805098127678773	0.9232127562892091	0.9549076597122106
MB002	MT064	0.02334119375882437	0.7731304657046074	0.8604718478512541
MB002	MT065	-0.043715054548785784	0.5891274703304183	0.7238828975061425
MB002	MT066	-0.10516414542293655	0.19281411273693957	0.3372653467832501
MB002	MT067	-0.05343469762863261	0.5090333393309261	0.6568989762881389
MB002	MT068	-0.104069006801397	0.1975152524569199	0.3432427219911633
MB002	MT069	0.03866133866133866	0.6329262149966123	0.757757141910246
MB002	MT070	-0.04360478231445973	0.5900682332592699	0.7246181698249172
MB002	MT071	0.11609358383551932	0.15028579927765298	0.2816943712216849
MB002	MT072	-0.0036447423544197738	0.9640997220882852	0.9795587802395879
MB002	MT073	0.17564693371144985	0.028807528637992585	0.08159402390406331
MB002	MT074	0.15776977681176918	0.04992391515905532	0.12383705412732562
MB002	MT075	0.1269182430472753	0.11555687031878602	0.23239818111296984
MB002	MT076	-0.06782894524830008	0.4016970079801935	0.5597048830744433
MB002	MT077	-0.04780217712066193	0.5547531097009841	0.6948162556425115
MB002	MT078	-0.1175340788244014	0.1452555588108556	0.27488269746502575
MB002	MT079	0.029345085118134506	0.717005218199638	0.8219583699939235
MB002	MT080	0.09110920960552814	0.2595457287340834	0.4148772670750229
MB002	MT081	0.11110502400824981	0.16872423522828614	0.3066154927252441
MB002	MT082	0.017699902731710127	0.8269652412306872	0.8958143477257098
MB002	MT083	-0.0029486642389868196	0.9709526544421851	0.983812954501022
MB002	MT084	-0.12824272501691855	0.11177649423547904	0.22683974435419071
MB002	MT085	-0.014330080588031362	0.8595295917554295	0.9157018696058893
MB002	MT086	-0.18211248265138047	0.023333546399000173	0.06912128739100618
MB002	MT087	0.024567439848687166	0.7615605589282028	0.8527893424301617
MB002	MT088	-0.09783411495038721	0.22586738490000935	0.3769106334882022
MB002	MT089	0.1859755915366085	0.020509955354991005	0.06239808056193623
MB002	MT090	-0.22263220650317425	0.005363587162231926	0.02155790263433557
MB002	MT091	-0.2067304206378573	0.009854843981511527	0.035086730690221175
MB002	MT092	-0.021248549796367262	0.7929894987975813	0.8736919699141493
MB002	MT093	-0.21612258709032903	0.006914760086066862	0.02639330878658343
MB002	MT094	-0.21698379075515148	0.006688914198070799	0.025755767556489107
MB002	MT095	0.17493756145420475	0.02946993538237567	0.08297975818642762
MB002	MT096	-0.10508351785805758	0.19315742408971084	0.3377263015992342
MB002	MT097	0.041963759636703506	0.6041484676719935	0.7360369732783274
MB002	MT098	0.2674297426122613	0.0007681917643624831	0.0044862116420506665
MB002	MT099	0.31766241644803744	5.632983381331591e-05	0.0005146277407160422
MB002	MT100	0.1349972608037124	0.0939787396169592	0.1994545022805657
MB002	MT101	0.2146247177334326	0.007323765880084697	0.0276018705775918
MB002	MT102	0.1674235735643056	0.03731917783334555	0.09940560866400736
MB002	MT103	0.11038172122410692	0.17153148482316422	0.310308621806718
MB002	MT104	0.20346701235033798	0.01110876588341579	0.03858327774264818
MB002	MT105	0.053354752791381424	0.5096683061851167	0.6574676614399662
MB002	MT106	0.022271277109986786	0.7832664118155209	0.8668903750780287
MB002	MT107	-0.03357314921598125	0.6783499002813032	0.793000587652791
MB002	MT108	0.000754084625052367	0.9925699793387227	0.9958955026990148
MB002	MT109	0.11154974058199864	0.16701525166843925	0.3043604326986966
MB002	MT110	0.10589088331023815	0.18973968813363293	0.3337725861766179
MB002	MT111	0.11656018627063101	0.14864221390117532	0.27954201767212516
MB002	MT112	-0.12277989355965373	0.12801197707288473	0.25079051170141364
MB002	MT113	-0.001943219637798025	0.9808549382768237	0.9893861441024174
MB002	MT114	0.11630959065904864	0.14952322762392056	0.2806413153936157
MB002	MT115	0.07484128774451355	0.35469389605982704	0.5147134940079697
MB002	MT116	0.3062180758039199	0.00010661036189139974	0.0008765587475939692
MB002	MT117	0.17931745673681157	0.025579225229912378	0.07429793714424915
MB002	MT118	0.2346875993750536	0.003288993316089755	0.01466535327283139
MB002	MT119	0.05595694627952692	0.48921286538112074	0.6397591367860952
MB002	MT120	-0.07240990655307251	0.3705867219300518	0.5310404854197391
MB002	MT121	0.10960007734201282	0.1746039242365317	0.3145322695055984
MB002	MT122	-0.22850449068627787	0.004239541077851751	0.017874479464687714
MB002	MT123	-0.12010119947848114	0.13660910208049798	0.26261184684199157
MB002	MT124	0.10516902452386322	0.19279335183005147	0.3372522590935772
MB002	MT125	0.012841996712964454	0.8739888117621044	0.924898660047247
MB002	MT126	-0.0042537418480420065	0.9581062198866712	0.9762881353132067
MB002	MT127	0.0437337209030796	0.5889682903400457	0.7237573368519683
MB002	MT128	0.10783226928358018	0.18170242890173374	0.32385110801727957
MB002	MT129	0.14956011730205276	0.06325467391318114	0.14836924714139033
MB002	MT130	0.23862911282266122	0.0027881200198440976	0.0128144539022802
MB002	MT131	0.16075537365859946	0.045694649163619594	0.11575430874302918
MB002	MT132	-0.0025782415806946757	0.9746003864031934	0.9856608375689208
MB002	MT133	-0.23799609156047627	0.0028636008995442564	0.013102096135223387
MB002	MT134	0.1087074216106474	0.17816226278677394	0.3195109564258194
MB002	MT135	-0.15105214123465682	0.060635893636545576	0.14343209710170293
MB002	MT136	0.2370145983049209	0.0029842902648735624	0.01354816169005198
MB002	MT137	0.20324217408043668	0.011200109297905525	0.03885501050296171
MB002	MT138	-0.21205890883310236	0.00807451085927493	0.029842320547710226
MB002	MT139	-0.036354772158991584	0.6533609249890161	0.7741572555573143
MB002	MT140	0.12626117366777154	0.11746886850068414	0.23503027589257727
MB002	MT141	0.09190215235398967	0.25540469503415975	0.410087776234517
MB002	MT142	-0.1071863620250717	0.18434820862751036	0.3270334446143547
MB002	MT143	0.21676241050409292	0.006746334052130148	0.025914003668481775
MB002	MT144	-0.06450001611291933	0.42524817359824363	0.5816702452094028
MB002	MT145	-0.3265249604093936	3.375501957263942e-05	0.00033645660892900846
MB002	MT146	0.2737462949497714	0.0005676824453006721	0.0034809267855496063
MB002	MT147	-0.05690760852051175	0.4818505601614129	0.6331439117143616
MB002	MT148	0.23135896361702815	0.0037736903062930744	0.016316681375422457
MB002	MT149	-0.2095709150376164	0.00886684080599336	0.03214846863534894
MB002	MT150	0.13737686547884864	0.08827368041906693	0.19019129074342228
MB002	MT151	0.09084305190656095	0.2609459629868185	0.4165099024597295
MB002	MT152	0.1274214214021819	0.1141091270326177	0.23010567314722188
MB002	MT153	0.07178305565402339	0.37475407627543866	0.534809463912097
MB003	MT001	-0.2368254632303066	0.003008068552969019	0.013620774667196852
MB003	MT002	0.24505069399409135	0.0021180678499547823	0.0102916945194474
MB003	MT003	-0.6247164004605363	3.731814151261829e-18	7.290816601057534e-15
MB003	MT004	-0.07586574945097949	0.34812702364825276	0.5081162086442345
MB003	MT005	0.01330122563020124	0.8695219579554668	0.9221863709444238
MB003	MT006	-0.4827978473139763	1.9912383743416941e-10	1.3379225458076812e-08
MB003	MT007	-0.4686055879604267	7.785260486610884e-10	4.180339235495628e-08
MB003	MT008	0.04384139939743109	0.5880504306357908	0.7232593141543736
MB003	MT009	-0.01182043762688924	0.8839394418004585	0.9311545917204883
MB003	MT010	0.167577583706616	0.03714215692079366	0.09915135481866898
MB003	MT011	-0.5131479224779514	8.668090459800544e-12	1.0239635418512289e-09
MB003	MT012	-0.4146401985111662	8.145030586244584e-08	2.1304581547831097e-06
MB003	MT013	-0.1586447090367479	0.04865213529930982	0.12132223194225536
MB003	MT014	-0.19622313170700267	0.014404233130396156	0.04733325307876848
MB003	MT015	-0.20756018175373014	0.009556646882018934	0.03421961335253304
MB003	MT016	-0.03511649640681899	0.66443966439253	0.7824294601373089
MB003	MT017	-0.08906906727877216	0.2704108400610181	0.4264183854383297
MB003	MT018	-0.09760640655151086	0.226954656678364	0.3780862714445443
MB003	MT019	0.07593721097397227	0.34767182362395843	0.5076852168344331
MB003	MT020	0.0406596682336375	0.6154431210827227	0.7444392871818659
MB003	MT021	0.477541813025684	3.323439954223434e-10	2.0739245198370216e-08
MB003	MT022	-0.5068058169674103	1.712121835177393e-11	1.7559806435993196e-09
MB003	MT023	0.5590199278649555	4.042951972559798e-14	1.140921046656375e-11
MB003	MT024	-0.12792880214613722	0.1126636482091203	0.22809438087507494
MB003	MT025	-0.05607132001133276	0.4883239472919271	0.6389393443573419
MB003	MT026	-0.47292927178609184	5.172905456762496e-10	2.9884004744249826e-08
MB003	MT027	0.1987097716989259	0.013187676336712358	0.04419565060920497
MB003	MT028	-0.35310202484112957	6.589662847047452e-06	8.616571561768372e-05
MB003	MT029	-0.3286609621594499	2.9764293521601303e-05	0.0003029873855156833
MB003	MT030	0.2784649152077895	0.00045071825721324405	0.002882009641667163
MB003	MT031	-0.05362599735617837	0.5075155968733442	0.6553924655928451
MB003	MT032	0.35881818515175196	4.546317742037301e-06	6.282229489241751e-05
MB003	MT033	-0.1454464630410424	0.07095724005001998	0.16139948455936495
MB003	MT034	0.2951886822854565	0.0001924236957349055	0.0014442012483082537
MB003	MT035	0.08380732541671379	0.2998420668822988	0.4580409487956589
MB003	MT036	0.31531049595565724	6.435781406122664e-05	0.0005757519413621113
MB003	MT037	0.3188675522233251	5.2589892007808635e-05	0.00048534813852264667
MB003	MT038	0.23385968869839835	0.003403992868108723	0.015106519459064363
MB003	MT039	0.0417150076480997	0.6062957721022648	0.7376423356056407
MB003	MT040	-0.357028743054435	5.110463576370959e-06	6.96666853719266e-05
MB003	MT041	0.24197862710580698	0.0024178594641586716	0.011429144736776836
MB003	MT042	0.4730430859463117	5.117143827448115e-10	2.967242441313407e-08
MB003	MT043	0.08537269182430474	0.2908734214620006	0.4489579555327798
MB003	MT044	0.30386387805742643	0.00012117166529739718	0.0009748235524939163
MB003	MT045	0.35095549611678645	7.561283304413112e-06	9.640636213126718e-05
MB003	MT046	-0.11037994263800716	0.17153843019790221	0.310308621806718
MB003	MT047	-0.356711002496024	5.217332873475728e-06	7.070961596613476e-05
MB003	MT048	-0.27954648540701077	0.0004272545577367224	0.0027562639719068516
MB003	MT049	-0.18718356156040933	0.019689883401817338	0.06049389588228342
MB003	MT050	-0.43671519381387175	1.3398663741020704e-08	4.605584332826588e-07
MB003	MT051	-0.2895523831007702	0.00025786686924907055	0.0018319727958567536
MB003	MT052	-0.5940268601920534	3.7242734250360885e-16	2.5564620661909886e-13
MB003	MT053	-0.2625503528729335	0.0009656037094397308	0.005411386366361492
MB003	MT054	0.04957945280525926	0.5401146122567471	0.6826466674306214
MB003	MT055	-0.05744255744255745	0.4777340915731323	0.6295795002428032
MB003	MT056	-0.2661209757983951	0.0008171367978907072	0.004721028296821697
MB003	MT057	0.4138700009667751	8.65444950700725e-08	2.224830008283549e-06
MB003	MT058	-0.3679003278037519	2.4834167067900527e-06	3.797340007167595e-05
MB003	MT059	0.22064566131106814	0.005800213821313155	0.023024981343187166
MB003	MT060	0.033532623451255975	0.6787166523543284	0.7933012693097827
MB003	MT061	-0.45664335664335665	2.342999896274331e-09	1.062634131528133e-07
MB003	MT062	-0.006582770393917098	0.9352094836739455	0.9624920198257253
MB003	MT063	-0.5425606651413103	3.0479243838627586e-13	6.396656347404236e-11
MB003	MT064	0.012033137856613309	0.8818660592222047	0.9301343094736526
MB003	MT065	0.27642480788622553	0.000498247765937261	0.0031222543200776108
MB003	MT066	-0.2760445938761254	0.0005076017409185652	0.003170864985968473
MB003	MT067	-0.4314841760616285	2.0792290452306275e-08	6.7271667886328e-07
MB003	MT068	-0.4704613874774744	6.53692329923818e-10	3.648896218770358e-08
MB003	MT069	-0.24082369243659565	0.0025401665538219093	0.011896579408808566
MB003	MT070	0.08428023589313911	0.2971135211145659	0.45521440606067115
MB003	MT071	0.27631723115594087	0.0005008780811451185	0.0031366286967243434
MB003	MT072	-0.1694273468467017	0.03507075313801716	0.09495011067043597
MB003	MT073	0.3931520092810415	4.184528169725676e-07	8.563952172013918e-06
MB003	MT074	0.09182598999873272	0.2558004567206866	0.4105815555614329
MB003	MT075	0.2799104121684767	0.00041961693458412167	0.0027173459726077312
MB003	MT076	-0.20589732847797365	0.010162466585301516	0.035973007154493086
MB003	MT077	-0.014883990071412005	0.8541590598347568	0.9124682145818361
MB003	MT078	-0.5867358448003609	1.0358195346672518e-15	5.480780112808096e-13
MB003	MT079	-0.4456321552153519	6.226150249049665e-09	2.4440767237305007e-07
