Category	CheckID	Status	Detail
marker	marker-rows-cover-all-depths	PASS	69
marker	marker-table-valid	PASS	69
marker	non-pkl-sgb-markers-accounted-separately	PASS	"{""20000"": {""distinct_metadata_excluded_sgb_marker_names"": 2, ""distinct_vdb_marker_names"": 8, ""metadata_excluded_sgb_labels"": [""SGB6011""], ""metadata_excluded_sgb_marker_hits"": 3, ""unexpected_marker_names"": 0, ""vdb_marker_hits"": 26}, ""50000"": {""distinct_metadata_excluded_sgb_marker_names"": 5, ""distinct_vdb_marker_names"": 12, ""metadata_excluded_sgb_labels"": [""SGB6011""], ""metadata_excluded_sgb_marker_hits"": 8, ""unexpected_marker_names"": 0, ""vdb_marker_hits"": 49}, ""99991"": {""distinct_metadata_excluded_sgb_marker_names"": 12, ""distinct_vdb_marker_names"": 23, ""metadata_excluded_sgb_labels"": [""SGB6011""], ""metadata_excluded_sgb_marker_hits"": 28, ""unexpected_marker_names"": 0, ""vdb_marker_hits"": 85}}"
