database_id	tool	tool_version	release_id	release_date	archive_url	checksum_algorithm	expected_checksum	expected_compressed_bytes	expected_installed_bytes	download_gate	validation_status	notes
kraken2-standard8-20260626	Kraken2+Bracken	2.17.1+3.1p1	Standard-8-20260626	2026-06-26	https://genome-idx.s3.amazonaws.com/kraken/k2_standard_08_GB_20260626.tar.gz	md5	7685f43cce057c2ca18511c925399b72	5946578575	0	enabled	VERIFIED_UPSTREAM_MANIFEST	Official Standard database capped at 8 GB; RefSeq archaea bacteria viral plasmid human and UniVec_Core; includes Bracken 50/75/100/150/200/250/300-mer distributions; reduced index trades sensitivity/accuracy for RAM.
