FaecalibacteriumLog2	FaecalibacteriumPPM	ReferenceLog2	HazardRatio	CILower	CIUpper
8.6192059172945	368.22355022597	14.8542328252568	1.03705571242166	0.528180741040545	2.03620553931526
8.69034835722786	388.100317051696	14.8542328252568	1.03733822872547	0.529718164128958	2.03140211841655
8.76149079716122	408.98181988374	14.8542328252568	1.03761134125076	0.53107135051965	2.02729312066773
8.83263323709458	430.918846380438	14.8542328252568	1.03787487580519	0.532247804672762	2.02383973850285
8.90377567702794	453.964751427961	14.8542328252568	1.03812865828922	0.533255715573352	2.02100245658434
8.9749181169613	478.175586909215	14.8542328252568	1.03837251471206	0.534103882742599	2.01874113659847
9.04606055689466	503.610238032334	14.8542328252568	1.03860627120776	0.534801639934438	2.01701510624448
9.11720299682801	530.330566550353	14.8542328252568	1.03882975405167	0.535358777963123	2.0157832510171
9.18834543676138	558.401561220374	14.8542328252568	1.03904278967712	0.535785468020461	2.01500410746264
9.25948787669473	587.891495868178	14.8542328252568	1.03924520469245	0.53609218672126	2.01463595670311
9.3306303166281	618.872095442749	14.8542328252568	1.03943682589818	0.536289643969975	2.01463691716144
9.40177275656145	651.41871046454	14.8542328252568	1.0396174803046	0.536388714579213	2.0149650355764
9.47291519649481	685.610500291816	14.8542328252568	1.03978699514954	0.536400374399675	2.01557837555971
9.54405763642817	721.530625650777	14.8542328252568	1.03994519791645	0.536335641548865	2.01643510311248
9.61520007636153	759.266450897755	14.8542328252568	1.04009191635269	0.536205523158859	2.01749356867723
9.68634251629489	798.909756505406	14.8542328252568	1.04022697848816	0.536020967906768	2.0187123854506
9.75748495622825	840.556962289718	14.8542328252568	1.04035021265417	0.535792824449307	2.02005050381556
9.82862739616161	884.30936192074	14.8542328252568	1.04046144750253	0.535531805757601	2.0214672818687
9.89976983609497	930.273369287443	14.8542328252568	1.04056051202492	0.535248459241663	2.02292255211651
9.97091227602833	978.560777315879	14.8542328252568	1.0406472355726	0.53495314246619	2.02437668449315
10.0420547159617	1029.28902987015	14.8542328252568	1.04072144787622	0.534656004190189	2.02579064591275
10.1131971558951	1082.58150739752	14.8542328252568	1.040782979066	0.534366970411343	2.02712605661173
10.1843395958284	1138.56782701234	14.8542328252568	1.04083165969215	0.534095735060521	2.02834524356343
10.2554820357618	1197.38415774876	14.8542328252568	1.04086732074549	0.533851754970561	2.02941129125937
10.3266244756951	1259.17355174887	14.8542328252568	1.04088979367833	0.533644248734525	2.03028809015179
10.3977669156285	1324.08629219183	14.8542328252568	1.04089891042563	0.533482199069968	2.03094038304202
10.4689093555619	1392.28025881023	14.8542328252568	1.04089450342637	0.533374358315545	2.03133380968092
10.5400517954952	1463.92131188268	14.8542328252568	1.04087640564516	0.533329256702548	2.03143494982322
10.6111942354286	1539.18369563649	14.8542328252568	1.04084445059408	0.533355213065272	2.03121136494811
10.6823366753619	1618.25046204176	14.8542328252568	1.04079847235477	0.533460347678796	2.03063163882662
10.7534791152953	1701.31391602742	14.8542328252568	1.04073830560071	0.533652596939806	2.02966541708182
10.8246215552286	1788.5760832022	14.8542328252568	1.04066378561979	0.533939729634259	2.02828344585324
10.895763995162	1880.24920121817	14.8542328252568	1.04057474833707	0.534329364564315	2.02645760964241
10.9669064350954	1976.55623597168	14.8542328252568	1.04047103033769	0.534828989335254	2.02416096838265
11.0380488750287	2077.73142389755	14.8542328252568	1.04035246889012	0.535445980130627	2.02136779374404
11.1091913149621	2184.02084167509	14.8542328252568	1.04021890196954	0.536187622330273	2.01805360465447
11.1803337548954	2295.68300473199	14.8542328252568	1.04007016828146	0.537061131850826	2.01419520198956
11.2514761948288	2412.98949600132	14.8542328252568	1.03990610728549	0.538073677111753	2.00977070235878
11.3226186347622	2536.22562646131	14.8542328252568	1.03972655921941	0.539232401551813	2.00475957089228
11.3937610746955	2665.69112906406	14.8542328252568	1.03953136512333	0.540544446641007	1.99914265291279
11.4649035146289	2801.70088774133	14.8542328252568	1.03932036686413	0.542016975351729	1.99290220435924
11.5360459545622	2944.58570326019	14.8542328252568	1.03909340716001	0.543657196069938	1.98602192081442
