Label	Command	ReturnCode	StartedUTC	EndedUTC	Stdout	Stderr	ResourceLog
kraken2-contig-taxonomy	${HOME}/miniconda3/envs/metagenome-binning-2026.07/bin/kraken2 --db ${HOME}/databases/metagenome-kraken2/standard-8-20260626 --threads 24 --confidence 0.05 --minimum-hit-groups 2 --report ${ARTICLE42_WORK_DIR}/taxonomy/contigs.kreport.tsv --output ${ARTICLE42_WORK_DIR}/taxonomy/contigs.kraken.tsv ${ARTICLE42_WORK_DIR}/inputs/megahit-coassembly.ge1500.fna	0	reused-complete-output	reused-complete-output	${ARTICLE42_WORK_DIR}/logs/kraken2-contig-taxonomy.stdout.log	${ARTICLE42_WORK_DIR}/logs/kraken2-contig-taxonomy.stderr.log	${ARTICLE42_WORK_DIR}/logs/kraken2-contig-taxonomy.time.txt
convert-taxvamb-taxonomy	${HOME}/miniconda3/envs/metagenome-binning-2026.07/bin/python ${PROJECT_ROOT}/scripts/convert_article42_kraken_taxonomy.py --kraken-output ${ARTICLE42_WORK_DIR}/taxonomy/contigs.kraken.tsv --nodes ${HOME}/databases/metagenome-kraken2/standard-8-20260626/nodes.dmp --names ${HOME}/databases/metagenome-kraken2/standard-8-20260626/names.dmp --output ${ARTICLE42_WORK_DIR}/taxonomy/taxvamb-taxonomy.tsv --summary ${ARTICLE42_WORK_DIR}/taxonomy/taxonomy-summary.tsv	0	reused-complete-output	reused-complete-output	${ARTICLE42_WORK_DIR}/logs/convert-taxvamb-taxonomy.stdout.log	${ARTICLE42_WORK_DIR}/logs/convert-taxvamb-taxonomy.stderr.log	${ARTICLE42_WORK_DIR}/logs/convert-taxvamb-taxonomy.time.txt
metabat2-MOCK1-only	${HOME}/miniconda3/envs/metagenome-assembly-2026.07/bin/metabat2 -i ${ARTICLE42_WORK_DIR}/inputs/megahit-coassembly.ge1500.fna -a ${ARTICLE42_WORK_DIR}/inputs/jgi-depth.MOCK1-only.tsv -o ${ARTICLE42_WORK_DIR}/bins/metabat2-MOCK1-only/bin -m 1500 -s 200000 -t 24 --seed 20260742 --saveCls	0	reused-complete-output	reused-complete-output	${ARTICLE42_WORK_DIR}/logs/metabat2-MOCK1-only.stdout.log	${ARTICLE42_WORK_DIR}/logs/metabat2-MOCK1-only.stderr.log	${ARTICLE42_WORK_DIR}/logs/metabat2-MOCK1-only.time.txt
metabat2-multisample	${HOME}/miniconda3/envs/metagenome-assembly-2026.07/bin/metabat2 -i ${ARTICLE42_WORK_DIR}/inputs/megahit-coassembly.ge1500.fna -a ${ARTICLE42_WORK_DIR}/inputs/jgi-depth.ge1500.tsv -o ${ARTICLE42_WORK_DIR}/bins/metabat2-multisample/bin -m 1500 -s 200000 -t 24 --seed 20260742 --saveCls	0	reused-complete-output	reused-complete-output	${ARTICLE42_WORK_DIR}/logs/metabat2-multisample.stdout.log	${ARTICLE42_WORK_DIR}/logs/metabat2-multisample.stderr.log	${ARTICLE42_WORK_DIR}/logs/metabat2-multisample.time.txt
semibin2-self-supervised	${HOME}/miniconda3/envs/metagenome-binning-2026.07/bin/SemiBin2 single_easy_bin --input-fasta ${ARTICLE42_WORK_DIR}/inputs/megahit-coassembly.ge1500.fna --input-bam ${PROJECT_ROOT}/work/article41/bam/MOCK1.primary.sorted.bam ${PROJECT_ROOT}/work/article41/bam/MOCK2.primary.sorted.bam --output ${ARTICLE42_WORK_DIR}/bins/semibin2-self-supervised --threads 24 --min-len 1500 --minfasta-kbs 200 --self-supervised --engine cpu --random-seed 20260742 --compression none --tag-output SemiBin2	0	reused-complete-output	reused-complete-output	${ARTICLE42_WORK_DIR}/logs/semibin2-self-supervised.stdout.log	${ARTICLE42_WORK_DIR}/logs/semibin2-self-supervised.stderr.log	${ARTICLE42_WORK_DIR}/logs/semibin2-self-supervised.time.txt
vamb-taxonomy-free	${HOME}/miniconda3/envs/metagenome-binning-2026.07/bin/vamb bin default --outdir ${ARTICLE42_WORK_DIR}/bins/vamb-taxonomy-free --fasta ${ARTICLE42_WORK_DIR}/inputs/megahit-coassembly.ge1500.fna --abundance_tsv ${ARTICLE42_WORK_DIR}/inputs/vamb-abundance.tsv -m 1500 -p 24 --seed 20260742 --minfasta 200000 -o	0	2026-07-29T03:51:21.826638+00:00	2026-07-29T03:57:28.954828+00:00	${ARTICLE42_WORK_DIR}/logs/vamb-taxonomy-free.stdout.log	${ARTICLE42_WORK_DIR}/logs/vamb-taxonomy-free.stderr.log	${ARTICLE42_WORK_DIR}/logs/vamb-taxonomy-free.time.txt
taxvamb-kraken2	${HOME}/miniconda3/envs/metagenome-binning-2026.07/bin/vamb bin taxvamb --outdir ${ARTICLE42_WORK_DIR}/bins/taxvamb-kraken2 --fasta ${ARTICLE42_WORK_DIR}/inputs/megahit-coassembly.ge1500.fna --abundance_tsv ${ARTICLE42_WORK_DIR}/inputs/vamb-abundance.tsv --taxonomy ${ARTICLE42_WORK_DIR}/taxonomy/taxvamb-taxonomy.tsv -m 1500 -p 24 --seed 20260742 --minfasta 200000 -o	0	2026-07-29T03:57:28.955820+00:00	2026-07-29T04:22:49.735717+00:00	${ARTICLE42_WORK_DIR}/logs/taxvamb-kraken2.stdout.log	${ARTICLE42_WORK_DIR}/logs/taxvamb-kraken2.stderr.log	${ARTICLE42_WORK_DIR}/logs/taxvamb-kraken2.time.txt
