Label	WallSeconds	PeakRAMGiB	ExitStatus	Command	MeasurementStatus
semibin2-self-supervised	5046		0	${HOME}/miniconda3/envs/metagenome-binning-2026.07/bin/SemiBin2 single_easy_bin --input-fasta ${ARTICLE42_WORK_DIR}/inputs/megahit-coassembly.ge1500.fna --input-bam ${PROJECT_ROOT}/work/article41/bam/MOCK1.primary.sorted.bam ${PROJECT_ROOT}/work/article41/bam/MOCK2.primary.sorted.bam --output ${ARTICLE42_WORK_DIR}/bins/semibin2-self-supervised --threads 24 --min-len 1500 --minfasta-kbs 200 --self-supervised --engine cpu --random-seed 20260742 --compression none --tag-output SemiBin2	wall from timestamped SemiBin2 logs; peak RAM unavailable after isolated-session retry
