File	ExpectedSHA256	ObservedSHA256	Status
logs/assemble-metaspades-single-MOCK2.log	cd80c5cadc1aad90ecdfce07c25860fe3814d633b48e083ef28ed4adfa187216	cd80c5cadc1aad90ecdfce07c25860fe3814d633b48e083ef28ed4adfa187216	PASS
logs/assemble-metaspades-single-MOCK2.txt	e8ec09686437890f18dd5056363a99fd43b0f90c1b4fa304345d9433f413c211	e8ec09686437890f18dd5056363a99fd43b0f90c1b4fa304345d9433f413c211	PASS
logs/fastp-MOCK1.log	570973628fb772fcacbad78816770b220bbfb9ed8b62fad5e981934c0f3e2767	570973628fb772fcacbad78816770b220bbfb9ed8b62fad5e981934c0f3e2767	PASS
logs/fastp-MOCK1.txt	b89d7338771a2b071c624e2a2690553be240c303734bbc648c437c49655fc6df	b89d7338771a2b071c624e2a2690553be240c303734bbc648c437c49655fc6df	PASS
logs/fastp-MOCK2.log	c5551e4b8f22941247c19ca068f3cafc87a6bf6573f438a22263619de5f3b5c8	c5551e4b8f22941247c19ca068f3cafc87a6bf6573f438a22263619de5f3b5c8	PASS
logs/fastp-MOCK2.txt	95d85865d86600de53cc9d28ab372c951daf98e52f264e4d740fd630b6eecead	95d85865d86600de53cc9d28ab372c951daf98e52f264e4d740fd630b6eecead	PASS
logs/index-megahit-coassembly.log	bedfdc2c7b52babcdbc392ea1f3609be079bfb0cde4b586b2cee9c963641a803	bedfdc2c7b52babcdbc392ea1f3609be079bfb0cde4b586b2cee9c963641a803	PASS
logs/index-megahit-coassembly.txt	1e5d061b75e0f98b8252303b42311e3a8d137b663c6ca3dcb5407bb7311901e2	1e5d061b75e0f98b8252303b42311e3a8d137b663c6ca3dcb5407bb7311901e2	PASS
logs/index-megahit-single-MOCK1.log	c0367799956633a033e04e8e303b0c85e7a946a5947da6524c8aaabe487dd2ff	c0367799956633a033e04e8e303b0c85e7a946a5947da6524c8aaabe487dd2ff	PASS
logs/index-megahit-single-MOCK1.txt	2fabd60506d220ebb0896fcec7ef8125cd1a8387943554cc865ab996f0d09164	2fabd60506d220ebb0896fcec7ef8125cd1a8387943554cc865ab996f0d09164	PASS
logs/index-megahit-single-MOCK2.log	d81c3edef429d152831e4b654a9167a5f819df5add994fbd531b66f63782c40a	d81c3edef429d152831e4b654a9167a5f819df5add994fbd531b66f63782c40a	PASS
logs/index-megahit-single-MOCK2.txt	e500ae6035448145cb80a0b6270bbc7b53d6a976c86e055c283a5192e44543e5	e500ae6035448145cb80a0b6270bbc7b53d6a976c86e055c283a5192e44543e5	PASS
logs/index-metaspades-coassembly.log	f5c747e79e228f6611d709345d4b635c997d3ff04d73b85ce329bb6da494800a	f5c747e79e228f6611d709345d4b635c997d3ff04d73b85ce329bb6da494800a	PASS
logs/index-metaspades-coassembly.txt	3c6bf87f02c76b131dd733c5c8b6e605b759070423d5cfbe717e56a6b3dfa30a	3c6bf87f02c76b131dd733c5c8b6e605b759070423d5cfbe717e56a6b3dfa30a	PASS
logs/index-metaspades-single-MOCK1.log	d0946e9f42e3ee6d00ab4e86fcd58ad40eff46a39172d621d5105efdf6c22a31	d0946e9f42e3ee6d00ab4e86fcd58ad40eff46a39172d621d5105efdf6c22a31	PASS
logs/index-metaspades-single-MOCK1.txt	b1d9837833c783c1c4e9d0ffa8eb7a33e6a4b5f822d13dc6acb9361d08173e03	b1d9837833c783c1c4e9d0ffa8eb7a33e6a4b5f822d13dc6acb9361d08173e03	PASS
logs/index-metaspades-single-MOCK2.log	0ba8ed84cecafa2f31a78ebf280443592df26dc82e85cf587c3168e7f0842d80	0ba8ed84cecafa2f31a78ebf280443592df26dc82e85cf587c3168e7f0842d80	PASS
logs/index-metaspades-single-MOCK2.txt	fbfbeaa37284ba5e751d5972515700d8397a4cb3c325e438affb290f876b6fda	fbfbeaa37284ba5e751d5972515700d8397a4cb3c325e438affb290f876b6fda	PASS
logs/map-MOCK1__megahit-coassembly.log	6b6ed029e095543d3213cab7401c151924142a600518ef3cb8d1089be8a0a5b6	6b6ed029e095543d3213cab7401c151924142a600518ef3cb8d1089be8a0a5b6	PASS
logs/map-MOCK1__megahit-coassembly.txt	40ced82c4771dbcebda98d2bde44eb706522aed2e6722b6bab6f8ceecf06e50b	40ced82c4771dbcebda98d2bde44eb706522aed2e6722b6bab6f8ceecf06e50b	PASS
logs/map-MOCK1__megahit-single-MOCK1.log	a75315164339ce6775ff8b01b93bad444b9bac4ac2aaa943fe1755b69a677fad	a75315164339ce6775ff8b01b93bad444b9bac4ac2aaa943fe1755b69a677fad	PASS
logs/map-MOCK1__megahit-single-MOCK1.txt	8eecb2ea5e9bc67e842ff3f9d9851b596c49e41d9ebf7cc01663144cfd9844c0	8eecb2ea5e9bc67e842ff3f9d9851b596c49e41d9ebf7cc01663144cfd9844c0	PASS
logs/map-MOCK1__metaspades-coassembly.log	6b8b9ac65511b3721ea2f9eb6775e8790fbb38cebe33249f37be95b3bdd92e2c	6b8b9ac65511b3721ea2f9eb6775e8790fbb38cebe33249f37be95b3bdd92e2c	PASS
logs/map-MOCK1__metaspades-coassembly.txt	18d872ee812d8a28e386113fea931be7ed47a87d69b781654eb3e74aa6bd7027	18d872ee812d8a28e386113fea931be7ed47a87d69b781654eb3e74aa6bd7027	PASS
logs/map-MOCK1__metaspades-single-MOCK1.log	1314510274011c132ddc08e9a9d5b5d55913f73fd5f33f1e75ce2d4357277c43	1314510274011c132ddc08e9a9d5b5d55913f73fd5f33f1e75ce2d4357277c43	PASS
logs/map-MOCK1__metaspades-single-MOCK1.txt	79115642f279bfcc2866411bc7cd86879eed34508ba1ea317d56526b12087250	79115642f279bfcc2866411bc7cd86879eed34508ba1ea317d56526b12087250	PASS
logs/map-MOCK2__megahit-coassembly.log	11e902c2131a7d3c2bd5adce32f9f59711dfda22f26b10f3b0b3b28c8fca286d	11e902c2131a7d3c2bd5adce32f9f59711dfda22f26b10f3b0b3b28c8fca286d	PASS
logs/map-MOCK2__megahit-coassembly.txt	3412e7e82fb1c1f2d5e6f701a0eb864d09b1f56a780d10e289fb56dbc562126c	3412e7e82fb1c1f2d5e6f701a0eb864d09b1f56a780d10e289fb56dbc562126c	PASS
logs/map-MOCK2__megahit-single-MOCK2.log	3957a56c51c7adeadab2876e00a03d59d59c1bdd627949b9c6aa4e3de1db52c0	3957a56c51c7adeadab2876e00a03d59d59c1bdd627949b9c6aa4e3de1db52c0	PASS
logs/map-MOCK2__megahit-single-MOCK2.txt	9ebc45294ae9cefeab43e7206e4ac13ca68d0f8ad2f9b9348ca0df45a01eed32	9ebc45294ae9cefeab43e7206e4ac13ca68d0f8ad2f9b9348ca0df45a01eed32	PASS
logs/map-MOCK2__metaspades-coassembly.log	58cb8c84564a7650bd67f22d5446d7b4613c6e74c339cc7c70e6b33064576c59	58cb8c84564a7650bd67f22d5446d7b4613c6e74c339cc7c70e6b33064576c59	PASS
logs/map-MOCK2__metaspades-coassembly.txt	e1a050a803dab4611d59463b2994e2e124beb53a68c291ac60bf506e69246a6b	e1a050a803dab4611d59463b2994e2e124beb53a68c291ac60bf506e69246a6b	PASS
logs/map-MOCK2__metaspades-single-MOCK2.log	d2fbf3b286e493480f9f4de4bef115f9c57ea10d9b8e1c9265327bf459c6d64c	d2fbf3b286e493480f9f4de4bef115f9c57ea10d9b8e1c9265327bf459c6d64c	PASS
logs/map-MOCK2__metaspades-single-MOCK2.txt	cc5842fb20281110447c01a0ffeddf88fc04de70a436062ac6877bcea13463a4	cc5842fb20281110447c01a0ffeddf88fc04de70a436062ac6877bcea13463a4	PASS
read-recruitment.tsv	47350a1518698f0abb532a0df062333ee0774039543aaad4b359bc0af11fb517	47350a1518698f0abb532a0df062333ee0774039543aaad4b359bc0af11fb517	PASS
read-selection-summary.tsv	0cc4204c475450284dfd7b5dd00e89012b5d1ade84fbd9d4c3edcb66fa8320cd	0cc4204c475450284dfd7b5dd00e89012b5d1ade84fbd9d4c3edcb66fa8320cd	PASS
resource-usage.tsv	1e839141e7dcf44306bf6d0da8e265d3c56e9bba07b82aa51df7460edf4edcb4	1e839141e7dcf44306bf6d0da8e265d3c56e9bba07b82aa51df7460edf4edcb4	PASS
run-summary.json	7c77001fc0fadf62414d126ce472bf4b62b775dbbba8b5065f353b06e91dd471	7c77001fc0fadf62414d126ce472bf4b62b775dbbba8b5065f353b06e91dd471	PASS
source-archive-audit.tsv	a6a98f22d7887f7f4c17fd90b417fc1c4dd231c729c574d57d48a3c5b11bebe4	a6a98f22d7887f7f4c17fd90b417fc1c4dd231c729c574d57d48a3c5b11bebe4	PASS
source-manifest.tsv	4b9834e1d815388fde59d0f770cd4e49715b5be0658d714042b32f8f6a960fb6	4b9834e1d815388fde59d0f770cd4e49715b5be0658d714042b32f8f6a960fb6	PASS
tool-versions.tsv	8db9e35f2fc4cd7a3c41df33e86da57b00dc08748a1a1d97510eab63be9db265	8db9e35f2fc4cd7a3c41df33e86da57b00dc08748a1a1d97510eab63be9db265	PASS
