Assembly	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
spades-illumina-ont	2	0	0	0	0	3620	0	0	0	0	2	2356	3620	2620233	62.51	60.48	2356	-	1264	-	1974.7	2.7	1	-	2	-	0	0	0	0	0	0	0	0 + 1 part	1803	0.069	1.003	0.00	770.50	770.50	1264	1817	553	-	-	-	525.8	0.7	2	-	-	-
spades-illumina-ont_broken	2	0	0	0	0	3620	0	0	0	0	2	2356	3620	2620233	62.51	60.48	2356	-	1264	-	1974.7	2.7	1	-	2	-	0	0	0	0	0	0	0	0 + 1 part	1803	0.069	1.003	0.00	770.50	770.50	1264	1817	553	-	-	-	525.8	0.7	2	-	-	-
spades-illumina-hifi	18	4	2	1	0	103631	60862	49345	37843	0	18	37843	103631	2620233	60.63	60.48	6453	-	2842	-	17160.2	678.7	3	-	13	-	0	0	0	0	0	0	0	0 + 5 part	53237	1.922	1.000	0.00	127.00	67.47	5064	50393	-	-	-	-	1619.9	64.1	-	-	-	-
spades-illumina-hifi_broken	18	4	2	1	0	103631	60862	49345	37843	0	18	37843	103631	2620233	60.63	60.48	6453	-	2842	-	17160.2	678.7	3	-	13	-	0	0	0	0	0	0	0	0 + 5 part	53237	1.922	1.000	0.00	127.00	67.47	5064	50393	-	-	-	-	1619.9	64.1	-	-	-	-
flye-ont	1	1	0	0	0	5016	5016	0	0	0	1	5016	5016	2620233	60.96	60.48	5016	-	5016	-	5016.0	9.6	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.193	0.987	0.00	860.00	2160.00	5000	5000	5000	-	5000	-	4984.1	9.5	1	-	1	-
flye-ont-polypolish-default	1	1	0	0	0	5016	5016	0	0	0	1	5016	5016	2620233	60.96	60.48	5016	-	5016	-	5016.0	9.6	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.193	0.987	0.00	860.00	2160.00	5000	5000	5000	-	5000	-	4984.1	9.5	1	-	1	-
flye-ont-polypolish-careful	1	1	0	0	0	5016	5016	0	0	0	1	5016	5016	2620233	60.96	60.48	5016	-	5016	-	5016.0	9.6	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.193	0.987	0.00	860.00	2160.00	5000	5000	5000	-	5000	-	4984.1	9.5	1	-	1	-
flye-hifi	15	15	14	4	0	351467	351467	341497	157470	0	15	44249	351467	2620233	59.39	60.48	24732	-	15246	-	28151.1	3776.1	5	-	13	-	0	0	0	1	0	0	0	0 + 3 part	4419	13.234	1.001	0.00	26.22	85.30	44248	347007	24700	-	15245	-	27460.5	3683.4	5	-	13	-
