id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	lo_ci	up_ci	or	or_lci95	or_uci95	RemovedSNPs
ieu-a-2	ieu-a-7	Coronary heart disease || id:ieu-a-7	Body mass index || id:ieu-a-2	Inverse variance weighted	77	0.479786552244295	0.0509844695698369	4.94040287425708e-21	0.379856991887415	0.579716112601175	1.6157294915502	1.46207548582714	1.78553146890921	rs6713510;rs7903146
ieu-a-2	ieu-a-7	Coronary heart disease || id:ieu-a-7	Body mass index || id:ieu-a-2	Weighted median	77	0.392873638705643	0.0752498487905418	1.78033911449521e-07	0.245383935076181	0.540363342335105	1.48123120721064	1.27811193101777	1.71663047341054	rs6713510;rs7903146
ieu-a-2	ieu-a-7	Coronary heart disease || id:ieu-a-7	Body mass index || id:ieu-a-2	MR Egger	77	0.444360957626372	0.124203625614391	0.000611596023180878	0.200921851422166	0.687800063830578	1.55949329503875	1.22252922916949	1.98933430730566	rs6713510;rs7903146
ieu-a-2	ieu-a-7	Coronary heart disease || id:ieu-a-7	Body mass index || id:ieu-a-2	Simple mode	77	0.339014477264659	0.161515775955147	0.0391418200080322	0.0224435563925711	0.655585398136747	1.40356366482828	1.02269730780996	1.92626982214787	rs6713510;rs7903146
ieu-a-2	ieu-a-7	Coronary heart disease || id:ieu-a-7	Body mass index || id:ieu-a-2	Weighted mode	77	0.381963932564033	0.104490863294222	0.000470287539677161	0.177161840507358	0.586766024620708	1.46515923964291	1.19382428662169	1.7981637847105	rs6713510;rs7903146
