id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	lo_ci	up_ci	or	or_lci95	or_uci95	EffectScale
ieu-a-2	ieu-a-7	Coronary heart disease || id:ieu-a-7	Body mass index || id:ieu-a-2	Inverse variance weighted	79	0.445909096953398	0.0589830187629256	4.03202032734861e-14	0.330302380178064	0.561515813728733	1.56190947775019	1.39138879325129	1.75332820597563	CHD odds ratio per genetically predicted 1-SD higher BMI
ieu-a-2	ieu-a-7	Coronary heart disease || id:ieu-a-7	Body mass index || id:ieu-a-2	Weighted median	79	0.387006481544447	0.0724564034285831	9.23168715568004e-08	0.244991930824425	0.52902103226447	1.47256603574442	1.27761100389579	1.69726992254749	CHD odds ratio per genetically predicted 1-SD higher BMI
ieu-a-2	ieu-a-7	Coronary heart disease || id:ieu-a-7	Body mass index || id:ieu-a-2	MR Egger	79	0.502493509729729	0.143960561723383	0.000801258991849769	0.220330808751898	0.78465621070756	1.65283750303016	1.24648901186476	2.19165334424894	CHD odds ratio per genetically predicted 1-SD higher BMI
ieu-a-2	ieu-a-7	Coronary heart disease || id:ieu-a-7	Body mass index || id:ieu-a-2	Simple mode	79	0.34015542866459	0.148727916374681	0.0249015533663194	0.0486487125702142	0.631662144758965	1.4051659766627	1.04985148632482	1.88073403494669	CHD odds ratio per genetically predicted 1-SD higher BMI
ieu-a-2	ieu-a-7	Coronary heart disease || id:ieu-a-7	Body mass index || id:ieu-a-2	Weighted mode	79	0.379090990504121	0.0968276755965948	0.000192175808175623	0.189308746334795	0.568873234673447	1.46095596281534	1.20841398828302	1.76627575150663	CHD odds ratio per genetically predicted 1-SD higher BMI
