# Pathway	ERR9765746_MOCK1_Abundance
UNMAPPED	0.504555
UNINTEGRATED	0.46073
UNINTEGRATED|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.220375
UNINTEGRATED|g__Thermotoga.s__Thermotoga_neapolitana	0.218514
UNINTEGRATED|g__Thermotoga.s__Thermotoga_petrophila	0.166071
UNINTEGRATED|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.151383
UNINTEGRATED|g__Thermoanaerobacter.s__Thermoanaerobacter_pseudethanolicus	0.0907301
UNINTEGRATED|g__Methanothermus.s__Methanothermus_fervidus	0.0815962
UNINTEGRATED|g__Thermotoga.s__Thermotoga_maritima	0.0329355
PWY-7221: guanosine ribonucleotides de novo biosynthesis	0.000610288
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Methanothermus.s__Methanothermus_fervidus	0.000567763
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Thermotoga.s__Thermotoga_neapolitana	0.000461478
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.000323798
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.000238559
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	0.000531392
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	0.000519258
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Thermotoga.s__Thermotoga_petrophila	0.000394101
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Methanothermus.s__Methanothermus_fervidus	0.000359254
VALSYN-PWY: L-valine biosynthesis	0.000518018
VALSYN-PWY: L-valine biosynthesis|g__Thermotoga.s__Thermotoga_petrophila	0.000487291
VALSYN-PWY: L-valine biosynthesis|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.000460199
VALSYN-PWY: L-valine biosynthesis|g__Thermotoga.s__Thermotoga_neapolitana	0.000403283
VALSYN-PWY: L-valine biosynthesis|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.000398879
VALSYN-PWY: L-valine biosynthesis|g__Methanothermus.s__Methanothermus_fervidus	0.000371703
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	0.000514006
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Methanothermus.s__Methanothermus_fervidus	0.000636567
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	0.000510474
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Thermotoga.s__Thermotoga_petrophila	0.00038661
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Methanothermus.s__Methanothermus_fervidus	0.000353356
PWY-5103: L-isoleucine biosynthesis III	0.000486644
PWY-5103: L-isoleucine biosynthesis III|g__Thermotoga.s__Thermotoga_petrophila	0.000333312
PWY-5103: L-isoleucine biosynthesis III|g__Methanothermus.s__Methanothermus_fervidus	0.000323084
HISTSYN-PWY: L-histidine biosynthesis	0.000484132
HISTSYN-PWY: L-histidine biosynthesis|g__Thermotoga.s__Thermotoga_petrophila	0.000297845
HISTSYN-PWY: L-histidine biosynthesis|g__Thermotoga.s__Thermotoga_neapolitana	0.000220856
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	0.00047796
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Thermotoga.s__Thermotoga_neapolitana	0.000504484
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Methanothermus.s__Methanothermus_fervidus	0.00041975
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Thermotoga.s__Thermotoga_petrophila	0.000416896
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Caldicellulosiruptor.s__Caldicellulosiruptor_saccharolyticus	0.000362664
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	0.000459533
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Methanocaldococcus.s__Methanocaldococcus_jannaschii	0.000595225
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Thermotoga.s__Thermotoga_neapolitana	0.000534806
