X_features	Y_features	association	p-values	q-values
MB002	MT066	-0.011114691759853051	0.8908245524876756	0.9477634362929196
MB002	MT067	0.06059424446521221	0.4538726716589463	0.6636800112150335
MB002	MT068	-0.05039802971065226	0.5334373909316652	0.7278069723418157
MB002	MT069	0.07809287486706841	0.33411701512161973	0.5549606925681052
MB002	MT070	-0.04536753569011633	0.5751125271339868	0.7585929869721628
MB002	MT071	0.07753859044181624	0.33756969979774976	0.5584312665578876
MB002	MT072	0.05480003867100641	0.4982527117652391	0.7004274297566582
MB002	MT073	0.11760175308562405	0.14502241792511467	0.333207831595989
MB002	MT074	0.11905513840997711	0.14008367270445848	0.3260740100880791
MB002	MT075	0.13590130506699738	0.09177776420165858	0.24999696001648697
MB002	MT076	-0.02921272276110986	0.7182276364839866	0.8514672899104416
MB002	MT077	-0.027685262616874935	0.732385309386419	0.8597301759935417
MB002	MT078	-0.0232283845187071	0.7741974014329577	0.8845283671432416
MB002	MT079	0.08244336308852437	0.30780410996646035	0.528609695376845
MB002	MT080	0.08982651983491118	0.26634141413871165	0.48526106429662824
MB002	MT081	0.11824626985917308	0.14281623198489712	0.33019996904437116
MB002	MT082	0.03950246487583448	0.625541811406145	0.7919995476616783
MB002	MT083	-0.006885055980357347	0.9322411927690331	0.9687435789839983
MB002	MT084	-0.16367181205890882	0.04185620397640017	0.14697412810626456
MB002	MT085	0.044613451065063967	0.5814886656290645	0.7628004837440218
MB002	MT086	-0.11501079565595694	0.15415268923658235	0.34555781122954266
MB002	MT087	0.00021430631628257383	0.9978884050255206	0.9992026043807892
MB002	MT088	-0.01252618349392543	0.8770629998197624	0.9410919336469086
MB002	MT089	0.12077638740801784	0.13440163266399546	0.31786133345630097
MB002	MT090	-0.10746028165383004	0.18322274506003258	0.3852546799432658
MB002	MT091	-0.1721536527988141	0.03219630408699019	0.12281257840234372
MB002	MT092	0.04308594631175276	0.5945037343715347	0.7708738284372778
MB002	MT093	-0.16182527150269085	0.044253732571822246	0.15281526850566166
MB002	MT094	-0.16665592472044086	0.03821216157895589	0.13801372010556337
MB002	MT095	0.15693016660758596	0.05117018247987419	0.16851329367699652
MB002	MT096	-0.08208887886307241	0.30989586384652323	0.530191243249531
MB002	MT097	-0.001269698043891592	0.9874899518566094	0.9946567438926894
MB002	MT098	0.2312493957655248	0.003790684868888741	0.027681372714213986
MB002	MT099	0.29113490633159067	0.00023766417547248903	0.0037891994530133565
MB002	MT100	0.10544616673648931	0.19161676146453782	0.3963742065219361
MB002	MT101	0.20925865204048882	0.00897099036377653	0.051074918910378006
MB002	MT102	0.1474079063135053	0.06719454888120933	0.20316430691830625
MB002	MT103	0.006496729077374239	0.9360545305619382	0.970007465307116
MB002	MT104	0.17660404112017017	0.027933936686347437	0.11181499195584747
MB002	MT105	0.005897328477973639	0.9419434160949385	0.9723015192838548
MB002	MT106	0.12352486223453966	0.1256966717430475	0.305146632472751
MB002	MT107	0.013154587348135736	0.8709478464896866	0.9377500963612759
MB002	MT108	-0.03353420772775611	0.6787023134746404	0.827532782814017
MB002	MT109	0.0325416518964906	0.6877080593367764	0.8329633883845412
MB002	MT110	0.0881247784473591	0.27554287621132956	0.4952017007626975
MB002	MT111	0.07819599755083625	0.3334771516601911	0.5541878360181596
MB002	MT112	-0.1688432640440469	0.03571400701001242	0.13193663273313389
MB002	MT113	-0.0028036479649382875	0.9723806326930291	0.9869923790719188
MB002	MT114	0.09971641261963843	0.21702054207818153	0.42743859083338753
MB002	MT115	0.10099577841513326	0.21115014719490835	0.42094124320692955
MB002	MT116	0.23264477458025845	0.00357931572642636	0.02651136215216585
MB002	MT117	0.16961747929489865	0.034863483414602936	0.1297001247640377
MB002	MT118	0.2185269867667217	0.006300593621785592	0.03984623426446974
MB002	MT119	-0.003485227260826806	0.9656699443824875	0.9836402200780628
MB002	MT120	-0.051123070477909184	0.5275578580441145	0.723132089082218
MB002	MT121	0.09955850601011891	0.21775308106876923	0.4280235858667751
MB002	MT122	-0.20563629918468626	0.010260578981856547	0.056285894980657974
MB002	MT123	-0.04773935741677677	0.5552740164372512	0.743504049545487
MB002	MT124	0.05158067738712901	0.5238639296670464	0.720195915567345
MB002	MT125	-0.030018368728046148	0.7107983445072681	0.8472249252347327
MB002	MT126	0.027480606071845208	0.7342892155709893	0.8610100414160657
MB002	MT127	0.04059488898198575	0.6160065592200362	0.7857954342303624
MB002	MT128	0.0753797628980484	0.3512326340134857	0.571019709311583
MB002	MT129	0.09590731848796365	0.23518428346687292	0.44991815616804764
MB002	MT130	0.24330830459862718	0.002283673394965387	0.019417722425621328
MB002	MT131	0.14023073700493055	0.08179993337955341	0.23121909117102332
MB002	MT132	-0.05377368903170272	0.5063454453335723	0.70667994398187
MB002	MT133	-0.21125970803390157	0.008321896942899124	0.048332846685513825
MB002	MT134	0.05862846830588765	0.46867672837978314	0.6758332792476995
MB002	MT135	-0.10367374560922948	0.19923223798073877	0.40639712833410113
MB002	MT136	0.18976829621990912	0.018029884992456148	0.08268743572379943
MB002	MT137	0.1501821586172522	0.06215184023100969	0.19259790607457103
MB002	MT138	-0.17110953562566467	0.03327261701891308	0.12552257270880116
MB002	MT139	-0.018191661806739166	0.8222362730163482	0.911291537007733
MB002	MT140	0.08887886307241145	0.27143931049592185	0.4907820607941499
MB002	MT141	0.12912119119915705	0.10932291374620677	0.27901111561543107
MB002	MT142	-0.01862975733943476	0.8180287302034641	0.9086107622543331
MB002	MT143	0.17169853581584074	0.032661767127284004	0.12403462342983838
MB002	MT144	0.0759079630047372	0.3478580838154287	0.5675038291844976
MB002	MT145	-0.2873964744932487	0.00028796135187221083	0.004378091751119777
MB002	MT146	0.2517160259095743	0.0015803753806090223	0.014935445393823115
MB002	MT147	0.06686861525571203	0.4084102173304869	0.6241670685187611
MB002	MT148	0.23863555799039668	0.002787360844797154	0.022297130940522242
MB002	MT149	-0.14532288783191646	0.07119991332219056	0.21061441865327227
MB002	MT150	0.06262941045174211	0.43882512366466553	0.6505154083251722
MB002	MT151	0.06679809512099541	0.4089057834693871	0.6247226352595942
MB002	MT152	0.0878708314591459	0.2769341862080646	0.4970685306646546
MB002	MT153	0.05774548032612549	0.4754115521144743	0.6819993189696861
MB003	MT001	-0.2194599262996731	0.006075699844926718	0.038823260640670584
MB003	MT002	0.18104813013454535	0.024167886266165547	0.1014907366713083
MB003	MT003	-0.43446875704940224	1.6196190007329574e-08	4.155058927334914e-06
MB003	MT004	0.021824966827507668	0.7875054679803599	0.8916706288513745
MB003	MT005	-0.04436208952337985	0.5836212948766436	0.7640554419769078
MB003	MT006	-0.26401340594888983	0.0009020088666986617	0.009913120379235228
MB003	MT007	-0.3274918629757339	3.188994123685876e-05	0.000890044755531581
MB003	MT008	-0.02552930940027714	0.7525217559064541	0.8715649394186749
MB003	MT009	-0.08391930649995166	0.2991944807408711	0.5198701116410102
MB003	MT010	0.28194708517289163	0.00037915393307874537	0.005328887256003664
MB003	MT011	-0.3769520801778866	1.3342684683655807e-06	9.036733482546405e-05
MB003	MT012	-0.32136573104315036	4.556675790416263e-05	0.0011402014948275099
MB003	MT013	-0.030501756308207922	0.7063537395208586	0.8442296366607893
MB003	MT014	0.03173278334568657	0.6950798049808327	0.8374364937130956
MB003	MT015	-0.04254132963810383	0.5991757945505436	0.7739457661125567
MB003	MT016	-0.08543714350165962	0.2905080209003228	0.5107165996280473
MB003	MT017	0.10899423157487673	0.17701319058593973	0.37716283678705514
MB003	MT018	-0.10425058812155587	0.19673008096616254	0.4031306675724349
MB003	MT019	0.05199639070606812	0.5205195989035399	0.7179405220458406
MB003	MT020	0.14089631408621286	0.08034635609084216	0.22813155416380201
MB003	MT021	0.390654506783539	5.024039712268075e-07	4.4772126530591076e-05
MB003	MT022	-0.2757389994997829	0.000515237139857764	0.006629175723458708
MB003	MT023	0.3497946796457818	8.141731152668138e-06	0.00032513158461551153
MB003	MT024	-0.1548004228213148	0.05444751815134932	0.17614732791606172
MB003	MT025	-0.12588964173043765	0.11856081448874738	0.2945522416497316
MB003	MT026	-0.462721149817924	1.3457367433325716e-09	7.595338179369034e-07
MB003	MT027	-0.00015790660951951272	0.9984441196832584	0.9993891808906121
MB003	MT028	-0.2450237062300592	0.00212054748661455	0.01842547556107983
MB003	MT029	-0.26391672843285746	0.000906089532414049	0.00994076109902895
MB003	MT030	0.11473581935530598	0.1551465115890787	0.34657523091965414
MB003	MT031	-0.06839822724555844	0.39774857302034483	0.6150391633224181
MB003	MT032	0.3059424446521221	0.00010822650708433953	0.0021275138642919216
MB003	MT033	-0.15432309625858012	0.05520534891133601	0.17768412769612368
MB003	MT034	0.21014469401566174	0.008678252404357191	0.04994567291318013
MB003	MT035	-0.06709741871032193	0.4068047872491428	0.6231997096660673
MB003	MT036	0.1557861493345364	0.05290970472446982	0.1727130636001125
MB003	MT037	0.09016467403564177	0.2645382182064721	0.48336270978474666
MB003	MT038	0.14711739873030197	0.06774135549103327	0.20418881399967517
MB003	MT039	-0.0059714479069317775	0.9412150437589908	0.9717403344929735
MB003	MT040	-0.26695240243627344	0.0007857221627466742	0.008975559277389222
MB003	MT041	0.2791144339531436	0.00043648867759998357	0.00589050979473134
MB003	MT042	0.5738089119019232	5.972352190250059e-15	7.58429004639855e-11
MB003	MT043	0.08395475492249686	0.2989896753721832	0.5197631605135324
MB003	MT044	0.26133221617092584	0.0010216614073035037	0.010893432587193278
MB003	MT045	0.4887821855563791	1.0995049564807848e-10	1.0342676623962583e-07
MB003	MT046	0.10333215171924849	0.20072477420996074	0.408167158957933
MB003	MT047	-0.3499274918629757	8.073244518780412e-06	0.00032341366606937683
MB003	MT048	-0.1611807547291418	0.04511713509771323	0.15466808062658388
MB003	MT049	-0.09216912120137927	0.25402077604591816	0.47112747699826424
MB003	MT050	-0.28576906964003734	0.00031280177399145375	0.004640502018595177
MB003	MT051	-0.24395604395604398	0.0022207845145385216	0.019048796048716437
MB003	MT052	-0.48636202507170245	1.399931988268592e-10	1.203545892638609e-07
MB003	MT053	-0.14271534916696207	0.07647947063503091	0.22095615916147365
MB003	MT054	0.06972704714640197	0.3886227166127898	0.6074367503558148
MB003	MT055	0.0703135574103316	0.38463526269597315	0.6036560836651008
MB003	MT056	-0.16878927524088816	0.03577396508302989	0.1320237089768662
MB003	MT057	0.3585272457601996	4.63383110203953e-06	0.0002218064969938592
MB003	MT058	-0.37242112725983695	1.825227467418882e-06	0.00011334260933375248
MB003	MT059	0.11668009409944895	0.14822204733994845	0.33756667488701675
MB003	MT060	-0.16946601785311463	0.035028512411903745	0.13014250413070966
MB003	MT061	-0.25635332409525957	0.0012831733627171877	0.012840834147474837
MB003	MT062	0.052878321212477514	0.5134608895582653	0.7123438943027706
MB003	MT063	-0.4195320808224034	5.5208044423570705e-08	9.670164912205854e-06
MB003	MT064	0.0710773097869872	0.37948010498348617	0.5983549183801812
MB003	MT065	0.2113241597112565	0.00830170044496613	0.048289701384781586
MB003	MT066	-0.13512294157455448	0.09367027408760113	0.2535149971318979
MB003	MT067	-0.21853952499113788	0.006297522636835019	0.03983673223669634
MB003	MT068	-0.40815829989241753	1.3507475316728182e-07	1.6899648181983366e-05
MB003	MT069	-0.08899165350778254	0.27082911140931576	0.4900974543337229
MB003	MT070	0.18528245947600785	0.020993700638238938	0.09216393126386066
MB003	MT071	0.4151525893461377	7.822189889776764e-08	1.2513940545160578e-05
MB003	MT072	-0.06029132158164415	0.45613678872106644	0.6655346791484832
MB003	MT073	0.34622152041506876	1.0204608658627357e-05	0.0003891541301979244
MB003	MT074	0.11347040056717476	0.15978216825298522	0.35293079209786565
MB003	MT075	0.20418791223936908	0.010820294387441629	0.05828501311818505
MB003	MT076	-0.1180915858335213	0.1433433761380201	0.33090122188992105
