 23.22	4644	4644	U	0	unclassified
 76.78	15356	0	R	1	root
 76.78	15355	5723	R1	131567	  cellular organisms
 31.48	6296	0	D	2759	    Eukaryota
 31.48	6296	0	D1	33154	      Opisthokonta
 31.48	6296	0	K	33208	        Metazoa
 31.48	6296	0	K1	6072	          Eumetazoa
 31.48	6296	0	K2	33213	            Bilateria
 31.48	6296	0	K3	33511	              Deuterostomia
 31.48	6296	0	P	7711	                Chordata
 31.48	6296	0	P1	89593	                  Craniata
 31.48	6296	0	P2	7742	                    Vertebrata
 31.48	6296	0	P3	7776	                      Gnathostomata
 31.48	6296	0	P4	117570	                        Teleostomi
 31.48	6296	0	P5	117571	                          Euteleostomi
 31.48	6296	0	P6	8287	                            Sarcopterygii
 31.48	6296	0	P7	1338369	                              Dipnotetrapodomorpha
 31.48	6296	0	P8	32523	                                Tetrapoda
 31.48	6296	0	P9	32524	                                  Amniota
 31.48	6296	0	C	40674	                                    Mammalia
 31.48	6296	0	C1	32525	                                      Theria
 31.48	6296	0	C2	9347	                                        Eutheria
 31.48	6296	0	C3	1437010	                                          Boreoeutheria
 31.48	6296	0	C4	314146	                                            Euarchontoglires
 31.48	6296	0	O	9443	                                              Primates
 31.48	6296	0	O1	376913	                                                Haplorrhini
 31.48	6296	0	O2	314293	                                                  Simiiformes
 31.48	6296	0	O3	9526	                                                    Catarrhini
 31.48	6296	0	O4	314295	                                                      Hominoidea
 31.48	6296	0	F	9604	                                                        Hominidae
 31.48	6296	0	F1	207598	                                                          Homininae
 31.48	6296	0	G	9605	                                                            Homo
 31.48	6296	6296	S	9606	                                                              Homo sapiens
 16.68	3336	0	D	2	    Bacteria
 16.68	3335	0	K	3379134	      Pseudomonadati
 16.68	3335	0	P	203691	        Spirochaetota
 16.68	3335	0	C	203692	          Spirochaetia
 16.68	3335	0	O	136	            Spirochaetales
 16.68	3335	0	F	1643685	              Borreliaceae
 16.68	3335	0	G	64895	                Borreliella
 16.68	3335	3335	S	139	                  Borreliella burgdorferi
  0.01	1	0	K	1783272	      Bacillati
  0.01	1	0	P	201174	        Actinomycetota
  0.01	1	0	C	1760	          Actinomycetes
  0.01	1	0	O	85011	            Kitasatosporales
  0.01	1	0	F	2062	              Streptomycetaceae
  0.01	1	1	G	1883	                Streptomyces
  0.01	1	0	R1	10239	  Viruses
  0.01	1	0	R2	2731341	    Duplodnaviria
  0.01	1	0	K	2731360	      Heunggongvirae
  0.01	1	0	P	2731361	        Peploviricota
  0.01	1	0	C	2731363	          Herviviricetes
  0.01	1	0	O	548681	            Herpesvirales
  0.01	1	0	F	3044472	              Orthoherpesviridae
  0.01	1	0	F1	10374	                Gammaherpesvirinae
  0.01	1	0	G	10375	                  Lymphocryptovirus
  0.01	1	0	S	3050299	                    Lymphocryptovirus humangamma4
  0.01	1	1	S1	10376	                      human gammaherpesvirus 4
