 92.48	92472	92472	U	0	unclassified
  7.52	7519	13	R	1	root
  7.51	7506	69	R1	131567	  cellular organisms
  6.32	6320	187	D	2	    Bacteria
  3.50	3497	89	K	3379134	      Pseudomonadati
  1.21	1205	77	P	1224	        Pseudomonadota
  0.75	754	76	C	1236	          Gammaproteobacteria
  0.44	437	5	O	135622	            Alteromonadales
  0.43	432	3	F	267890	              Shewanellaceae
  0.43	429	386	G	22	                Shewanella
  0.04	42	23	S	62322	                  Shewanella baltica
  0.02	15	15	S1	407976	                    Shewanella baltica OS223
  0.00	4	4	S1	402882	                    Shewanella baltica OS185
  0.00	1	0	S	359303	                  Shewanella loihica
  0.00	1	1	S1	323850	                    Shewanella loihica PV-4
  0.24	241	0	O	72274	            Pseudomonadales
  0.24	241	35	F	135621	              Pseudomonadaceae
  0.21	206	190	G	286	                Pseudomonas
  0.02	16	15	G1	136843	                  Pseudomonas fluorescens group
  0.00	1	1	S	298	                    Pseudomonas marginalis
  0.37	367	9	C	28216	          Betaproteobacteria
  0.28	282	0	O	32003	            Nitrosomonadales
  0.28	282	2	F	206379	              Nitrosomonadaceae
  0.28	280	249	G	914	                Nitrosomonas
  0.03	31	31	S	915	                  Nitrosomonas europaea
  0.08	76	5	O	80840	            Burkholderiales
  0.07	65	8	F	119060	              Burkholderiaceae
  0.06	57	32	G	1822464	                Paraburkholderia
  0.03	25	0	S	36873	                  Paraburkholderia xenovorans
  0.03	25	25	S1	266265	                    Paraburkholderia xenovorans LB400
  0.01	6	2	F	506	              Alcaligenaceae
  0.00	4	3	G	517	                Bordetella
  0.00	1	1	S	518	                  Bordetella bronchiseptica
  0.01	7	0	C	28211	          Alphaproteobacteria
  0.01	6	0	O	204455	            Rhodobacterales
  0.01	6	0	F	2854170	              Roseobacteraceae
  0.01	6	0	G	97050	                Ruegeria
  0.01	6	4	S	89184	                  Ruegeria pomeroyi
  0.00	2	2	S1	246200	                    Ruegeria pomeroyi DSS-3
  0.00	1	0	O	356	            Hyphomicrobiales
  0.00	1	1	F	82115	              Rhizobiaceae
  1.13	1129	1	K1	1783270	        FCB group
  0.64	637	7	K2	68336	          Bacteroidota/Chlorobiota group
  0.36	360	0	P	1090	            Chlorobiota
  0.36	360	0	C	191410	              Chlorobiia
  0.36	360	0	O	191411	                Chlorobiales
  0.36	360	11	F	191412	                  Chlorobiaceae
  0.29	293	8	F1	274493	                    Chlorobium/Pelodictyon group
  0.29	285	14	G	1091	                      Chlorobium
  0.16	155	0	S	1092	                        Chlorobium limicola
  0.16	155	155	S1	290315	                          Chlorobium limicola DSM 245
  0.07	71	58	S	1096	                        Chlorobium phaeobacteroides
  0.01	13	13	S1	290317	                          Chlorobium phaeobacteroides DSM 266
  0.05	45	45	S	1094	                        Chlorobium phaeovibrioides
  0.06	56	25	G	256319	                    Chlorobaculum
  0.03	31	0	S	1097	                      Chlorobaculum tepidum
  0.03	31	31	S1	194439	                        Chlorobaculum tepidum TLS
  0.27	270	3	P	976	            Bacteroidota
  0.27	267	0	C	200643	              Bacteroidia
  0.27	267	29	O	171549	                Bacteroidales
  0.13	128	0	F	171551	                  Porphyromonadaceae
  0.13	128	2	G	836	                    Porphyromonas
  0.13	126	126	S	837	                      Porphyromonas gingivalis
  0.11	110	3	F	815	                  Bacteroidaceae
  0.07	65	49	G	909656	                    Phocaeicola
  0.02	16	16	S	821	                      Phocaeicola vulgatus
  0.04	42	16	G	816	                    Bacteroides
  0.03	26	26	S	818	                      Bacteroides thetaiotaomicron
  0.49	491	1	P	142182	          Gemmatimonadota
  0.49	490	0	C	219685	            Gemmatimonadia
  0.49	490	0	O	219686	              Gemmatimonadales
  0.49	490	1	F	219687	                Gemmatimonadaceae
  0.49	489	31	G	173479	                  Gemmatimonas
  0.46	458	0	S	173480	                    Gemmatimonas aurantiaca
  0.46	458	458	S1	379066	                      Gemmatimonas aurantiaca T-27
  0.43	434	0	K1	1783257	        PVC group
  0.39	390	1	P	203682	          Planctomycetota
  0.39	389	3	C	203683	            Planctomycetia
  0.39	386	0	O	2691354	              Pirellulales
  0.39	386	10	F	2691357	                Pirellulaceae
  0.38	376	80	G	265488	                  Rhodopirellula
  0.30	296	0	S	265606	                    Rhodopirellula baltica
  0.30	296	296	S1	243090	                      Rhodopirellula baltica SH 1
  0.04	44	0	P	74201	          Verrucomicrobiota
  0.04	44	0	C	203494	            Verrucomicrobiia
  0.04	44	0	O	48461	              Verrucomicrobiales
  0.04	44	0	F	1647988	                Akkermansiaceae
  0.04	44	12	G	239934	                  Akkermansia
  0.03	32	32	S	239935	                    Akkermansia muciniphila
  0.27	272	0	P	200783	        Aquificota
  0.27	272	0	C	187857	          Aquificia
  0.27	272	1	O	32069	            Aquificales
  0.22	222	1	F	224027	              Hydrogenothermaceae
  0.20	198	0	G	182899	                Persephonella
  0.20	198	0	S	309805	                  Persephonella marina
  0.20	198	198	S1	123214	                    Persephonella marina EX-H1
  0.02	23	0	G	212790	                Sulfurihydrogenibium
  0.02	23	0	G1	2619248	                  unclassified Sulfurihydrogenibium
