Feature	Species	DiscoveryCohorts	PooledHedgesG	Lower95	Upper95	PValue	TauSquared	I2Percent	HeterogeneityP	DiscoveryDirectionFraction	QValue
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	Alistipes indistinctus	5	0.165075163633291	-0.0166993173476721	0.346849644614254	0.0750914481532749	0.007737689668417	17.9857383599371	0.297070106315868	0.6	0.209336945944977
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	Bacteroides thetaiotaomicron	5	0.148387092065396	-0.0158564794959152	0.312630663626708	0.0766032442269458	0	0	0.792400354226094	1	0.209336945944977
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	Bifidobacterium longum	5	-0.148763691060504	-0.316064196397941	0.0185368142769335	0.0813683934204376	0.00123299834108508	3.38000853789027	0.371311313714999	0.8	0.21960716933903
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis	Enorma massiliensis	5	0.190668850110307	-0.0262054637259785	0.407543163946592	0.08486381600777	0.0258032222214872	42.1694098385136	0.141288500659001	0.8	0.226604444871811
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_279	Prevotella sp CAG 279	5	0.141166573112241	-0.0231179298267476	0.30545107605123	0.0921507387922013	0	0	0.633303874707243	0.8	0.243471951966763
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_leptum	Clostridium leptum	5	0.176662702736506	-0.0307320401176357	0.384057445590647	0.0950116360633502	0.0206024043343264	36.8192885609838	0.17420194136956	0.8	0.245854852081453
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	Roseburia inulinivorans	5	-0.140077689682426	-0.304446896000986	0.0242915166361349	0.0948584092474035	0	0	0.427782180744728	0.8	0.245854852081453
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus	Lawsonibacter asaccharolyticus	5	0.194279523502046	-0.0364994982495905	0.425058545253683	0.0989469392659832	0.0338272623861931	48.8477026476657	0.0982150308712074	0.8	0.253425324038386
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471	Roseburia sp CAG 471	5	-0.182875492684174	-0.401546922937104	0.0357959375687563	0.10118763774533	0.0268236238835298	43.1254400692035	0.135816956289762	0.6	0.256546435091696
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110	Firmicutes bacterium CAG 110	5	-0.166941956818932	-0.368185537396569	0.0343016237587049	0.103972743110261	0.0173501065351368	32.9286740649974	0.189878950141455	0.8	0.259174364239636
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	Eubacterium ramulus	5	-0.136173607430943	-0.30047701568066	0.028129800818774	0.104289286008778	0	0	0.554019261814192	0.8	0.259174364239636
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	Adlercreutzia equolifaciens	5	-0.133516700226174	-0.297756095749268	0.0307226952969205	0.11108567804047	0	0	0.695732462266348	1	0.27335789400155
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium|s__Fretibacterium_fastidiosum	Fretibacterium fastidiosum	5	0.296729503880898	-0.0718767725799847	0.665335780341781	0.114616453150442	0.140736398997883	79.6202623503867	0.000702191282008785	0.8	0.276622401353471
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens	Eubacterium eligens	5	-0.254949857792931	-0.570773221187371	0.0608735056015097	0.113606222920514	0.0939692652842032	72.4368106697426	0.00671785746328676	0.8	0.276622401353471
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_ilealis	Romboutsia ilealis	5	-0.173717577944201	-0.391655777813098	0.0442206219246949	0.118222359799665	0.0264286375052196	42.7765687010615	0.140309800593148	0.8	0.282607736283009
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus|s__Faecalicoccus_pleomorphus	Faecalicoccus pleomorphus	5	0.254584708281633	-0.0724765048368632	0.58164592140013	0.127100161706923	0.103296610595218	74.2801089716071	0.00517886816174942	0.8	0.299183540008207
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	Streptococcus vestibularis	5	0.134509538918358	-0.0384929489168791	0.307512026753594	0.127540393549315	0.00376035730525129	9.64482154955518	0.360786591609632	0.8	0.299183540008207
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus	Ruminococcus callidus	5	-0.125205095606638	-0.289438325602794	0.0390281343895178	0.135123056998892	0	0	0.640298957901418	0.8	0.314035993580759
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	Phascolarctobacterium faecium	5	0.163571382562934	-0.0547451247390415	0.38188788986491	0.141973146348857	0.0266328433439728	42.9614494190882	0.131935595060735	0.8	0.326928988381313
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter|s__Asaccharobacter_celatus	Asaccharobacter celatus	5	-0.122096156266897	-0.286383697177141	0.0421913846433464	0.145222058471851	0	0	0.508587247132409	0.6	0.331370333422134
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_evryensis	Cloacibacillus evryensis	4	0.272404693102617	-0.0954908129817912	0.640300199187024	0.146714015621351	0.105804667772981	75.1010895014211	0.00740928776871275	0.5	0.331758720008641
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__[Collinsella]_massiliensis	[Collinsella] massiliensis	5	0.280603508116269	-0.111142472225794	0.672349488458332	0.160348182632189	0.163619671244272	81.9457027165145	0.000217731517981717	0.8	0.358083694242968
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans	Ruminococcus bicirculans	5	-0.229783509325846	-0.551240998495635	0.0916739798439428	0.161208993822532	0.0986837015001418	73.4245187351088	0.00521520656869694	0.6	0.358083694242968
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	Bacteroides dorei	5	0.151533980057858	-0.0630626449718239	0.366130605087541	0.166359290442996	0.024577923488289	41.0270376334303	0.145545604182327	0.8	0.366282297378877
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_coccoides	Blautia coccoides	5	0.163198614522783	-0.0748457755905208	0.401243004636087	0.1790411232462	0.0383011462580492	51.9717713437074	0.0806615797543726	0.8	0.38740794771376
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250	Anaeromassilibacillus sp An250	5	0.112638597241518	-0.0514921139140897	0.276769308397125	0.178602043491104	0	0	0.838340909273785	0.8	0.38740794771376
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	Collinsella intestinalis	5	0.180734349320003	-0.0840205754772795	0.445489274117286	0.180907855683248	0.0556955290085615	61.0868336507064	0.0358966939442111	0.6	0.388101468175173
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_253	Clostridium sp CAG 253	5	-0.114914700062603	-0.284743569776342	0.0549141696511362	0.184770288033987	0.00236995018517155	6.30523739874539	0.352923121519544	0.4	0.393028324546871
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_sp_CAG_357	Dialister sp CAG 357	5	-0.143785218164881	-0.358468300276582	0.0708978639468196	0.189285051213839	0.0246241211013104	41.0764660032897	0.144562047170746	0.8	0.398013859162096
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris	Bacteroides stercoris	5	0.109806256717485	-0.0545142462767794	0.274126759711749	0.19028551035638	0.00000477924034834004	0.0135758735402703	0.395406196132335	0.6	0.398013859162096
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum	Clostridium saccharolyticum	5	0.152029130549226	-0.0777993232014447	0.381857584299896	0.19480473289002	0.0333183355714061	48.5116027629428	0.0995429000019834	0.8	0.400786786519631
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica	Blautia hydrogenotrophica	5	0.108913950828088	-0.0553384131748124	0.273166314830989	0.193727559389738	0	0	0.514780943463842	0.8	0.400786786519631
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis	Sellimonas intestinalis	5	0.139911376345448	-0.0769849704602193	0.356807723151116	0.206123680724541	0.0258742082762128	42.281711571375	0.138063897156405	0.8	0.417234224692417
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides	Faecalitalea cylindroides	5	0.106116180554659	-0.0580845138170537	0.270316874926373	0.205282464445728	0	0	0.615302877079391	0.6	0.417234224692417
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	Rothia mucilaginosa	5	-0.110311219097139	-0.284027835423167	0.0634053972288899	0.213282385854625	0.00411337092345799	10.4642728473469	0.376967825823958	0.8	0.428271030796088
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_scatoligenes	Olsenella scatoligenes	5	0.16038345949053	-0.0964243358351906	0.417191254816251	0.220933039468811	0.0503376213354332	58.6876028872312	0.0468715601791804	0.8	0.437135062032509
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	Roseburia hominis	5	-0.125043754860631	-0.325372276413764	0.0752847666925028	0.221179891944736	0.0169362730533001	32.4346757401731	0.193988115854615	0.8	0.437135062032509
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii	Megasphaera elsdenii	5	0.128850593016629	-0.0843936906475572	0.342094876680816	0.236299308446807	0.0238588316812596	40.3343604965776	0.153845408180121	0.6	0.452756690230141
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	Bifidobacterium dentium	5	0.1079409117367	-0.0692276240393488	0.285109447512748	0.232431455757259	0.00566415288977358	13.8558322214653	0.311519641246237	0.6	0.452756690230141
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai	Catenibacterium mitsuokai	5	0.0996208914456477	-0.0645593278237875	0.263801110715083	0.234336431743415	0	0	0.633321074044822	0.8	0.452756690230141
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella_histaminiformans	Allisonella histaminiformans	5	0.0993366262456891	-0.0648735809347998	0.263546833426178	0.235759639242791	0	0	0.556996349934399	0.8	0.452756690230141
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139	Proteobacteria bacterium CAG 139	5	-0.13412864576118	-0.360738719253725	0.0924814277313644	0.246013539781831	0.0314749841928679	47.1216994414476	0.109878297207848	0.6	0.464281191618343
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii	Lactobacillus delbrueckii	5	-0.0973432205683111	-0.261349057849219	0.0666626167125965	0.244704798682238	0	0	0.9973626725036	1	0.464281191618343
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris	Collinsella stercoris	5	0.119126788295238	-0.0831255566851863	0.321379133275663	0.248327892723464	0.0179545635706135	33.7336848086352	0.191635362088779	0.8	0.465151500549176
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara	Paraprevotella clara	5	0.0961269198377584	-0.0681623944947114	0.260416234170228	0.251468528707673	0.00000617047141841427	0.0175327633676881	0.404229667943251	0.6	0.467545190412044
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis	Streptococcus mitis	5	0.154881194902135	-0.115330049721289	0.425092439525558	0.26125782822718	0.0595120633551706	62.6671823282476	0.0291741437800579	0.8	0.482174374154575
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_S6_Spd3	Actinomyces sp S6 Spd3	5	0.109361092640986	-0.0838938974165647	0.302616082698537	0.267376569307938	0.0133613388008506	27.4893641189483	0.229755444081119	0.8	0.489865101432791
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_T11011_6	Veillonella sp T11011 6	5	0.118481534972807	-0.0948435586748775	0.331806628620491	0.27634304720665	0.0239012875926132	40.3791149437634	0.149029034536068	0.6	0.502623948180211
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica	Veillonella atypica	5	0.141272947320331	-0.117483704076045	0.400029598716706	0.284584046498957	0.051643394015044	59.3270050635303	0.0449097692098392	0.8	0.513889177490923
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis	Streptococcus australis	5	-0.125361580255706	-0.357194656946751	0.10647149643534	0.289220900482174	0.03458156054474	49.4692449381662	0.0948100633266932	0.8	0.518531757293041
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	Parasutterella excrementihominis	5	-0.113175532810824	-0.323634607839721	0.0972835422180726	0.291891394420804	0.0223503219160837	38.7873551813397	0.162058580350994	0.8	0.519608085103701
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii	Bacteroides eggerthii	5	0.133256527499495	-0.12258315556154	0.38909621056053	0.307318002356165	0.0497068400961839	58.41117963976	0.0490626269921597	0.6	0.543217032333785
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	Ruminococcus torques	5	-0.165606659249611	-0.486719635425654	0.155506316926431	0.312109045267555	0.0985133578974507	73.4539664220503	0.00498990233922332	0.8	0.547827764770324
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_A12	Streptococcus sp A12	5	-0.130832391871875	-0.391204463999974	0.129539680256224	0.324699000112743	0.0527617184066632	59.8482548680187	0.0401411879874061	0.8	0.562065165712404
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_145	Firmicutes bacterium CAG 145	5	0.0826099840570381	-0.0815656544462112	0.246785622560287	0.324027272849993	0	0	0.57194190560632	0.8	0.562065165712404
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241	Oscillibacter sp CAG 241	5	0.128634489635652	-0.131354686060729	0.388623665332032	0.33218173798094	0.0524819558471574	59.7199577184517	0.0441070556348665	0.6	0.56974689322111
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_galacturonicus	Bacteroides galacturonicus	5	0.111587542357148	-0.114645642298714	0.33782072701301	0.333676467344634	0.0312460868035508	46.9468646048811	0.10826673565357	0.6	0.56974689322111
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus	Coprobacter fastidiosus	5	0.119014004849071	-0.124937708838565	0.362965718536707	0.338978375568974	0.0420477609997293	54.3306471881136	0.0668199190308173	0.8	0.574889001809544
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae	Parabacteroides merdae	5	0.142691044812441	-0.171760413325344	0.457142502950227	0.373794668278706	0.0930183888144315	72.3543769399228	0.00642620708362694	0.6	0.621340806211624
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis	Gemmiger formicilis	5	-0.114240520274241	-0.363606814129018	0.135125773580535	0.369236063613395	0.0455056701579035	56.2717735332951	0.0589289842032976	0.8	0.621340806211624
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola	Bacteroides coprocola	5	0.0784024013670508	-0.0943580047047183	0.25116280743882	0.373748410463359	0.00370032403364024	9.51661313697842	0.354756109172323	0.6	0.621340806211624
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale	Eubacterium rectale	5	-0.121657468998576	-0.396981047585621	0.15366610958847	0.386462200256962	0.0631512912275493	64.0612951982529	0.0261928965728554	0.6	0.630359170038171
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20	Oscillibacter sp 57 20	5	-0.121352154176573	-0.396379567026303	0.153675258673158	0.387144289721489	0.0629323148310589	63.9801493341988	0.0267901099400691	0.6	0.630359170038171
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum	Eubacterium siraeum	5	0.0904781280370604	-0.114932708982118	0.295888965056239	0.387965327865931	0.019635004548003	35.7712522563693	0.173808618529768	0.6	0.630359170038171
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_170	Firmicutes bacterium CAG 170	5	-0.0720386380096075	-0.23603555797996	0.0919582819607449	0.389265622931938	0	0	0.959193805600848	0.8	0.630359170038171
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae_CAG_59	Clostridium bolteae CAG 59	5	0.11073855625422	-0.143599086634695	0.365076199143135	0.393455312946383	0.0487491371429499	57.9522619522689	0.0503665558825725	0.6	0.633059509932962
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis	Barnesiella intestinihominis	5	0.110465629831288	-0.149767076621518	0.370698336284094	0.405419693758877	0.0526840147172307	59.8282591779638	0.0416036343128487	0.4	0.640002158072189
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	Streptococcus gordonii	5	0.105613851310922	-0.142126166165735	0.353353868787579	0.403407713730164	0.0444852979706508	55.7261102520111	0.0596820930248464	0.6	0.640002158072189
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	Pseudoflavonifractor capillosus	5	-0.0700258510543348	-0.234100460051448	0.0940487579427787	0.402874582837293	0	0	0.775429433372647	0.4	0.640002158072189
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus	Coprobacter secundus	5	0.0690805506155261	-0.09501825171569	0.233179352946742	0.409323574061776	0	0	0.712130518363677	0.6	0.642126356809412
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae	Klebsiella quasipneumoniae	5	-0.0676159200313339	-0.231702665867989	0.096470825805321	0.419291716404753	0	0	0.739567047003919	0.6	0.653678390171385
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	Eggerthella lenta	5	0.0774305542744658	-0.129015650633213	0.283876759182145	0.462271242129034	0.0202166430287216	36.4591223247407	0.180523588632055	0.6	0.711840992480905
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	Blautia producta	5	-0.0632113846396349	-0.231657915334566	0.105235146055296	0.462036435129759	0.00180846277463525	4.89054303983961	0.370539990218053	0.4	0.711840992480905
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	Bacteroides xylanisolvens	5	0.163887703749098	-0.283315341424771	0.611090748922968	0.472588803722286	0.224131525239377	86.151385319813	0.00000854965092182703	0.4	0.718907816571477
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas|s__Turicimonas_muris	Turicimonas muris	5	-0.108945637037256	-0.40616492457415	0.188273650499638	0.472495778104844	0.0794333123592839	69.1332336818382	0.0103230789784373	0.6	0.718907816571477
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	Gordonibacter pamelaeae	5	-0.0720313974480123	-0.269889503914347	0.125826709018322	0.475513947975733	0.0157242448254851	30.8676775184344	0.221658522639905	0.8	0.719000005674151
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis	Bacteroides intestinalis	5	-0.0904310650385908	-0.341310126758096	0.160447996680915	0.479888221438304	0.0464824423771327	56.8030556534296	0.0571934486203377	0.6	0.721269123239607
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp_CAG_266	Phascolarctobacterium sp CAG 266	5	-0.0658431536373043	-0.250091450343368	0.118405143068759	0.483668377959969	0.00900687035013821	20.3795574198804	0.288766905295813	0.8	0.722623588499716
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	Dorea longicatena	5	-0.0569893967853759	-0.221088649617881	0.107109856047129	0.496081376843964	0	0	0.668611398222693	0.6	0.73678358335997
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa	Rothia dentocariosa	5	0.108936217571693	-0.212444130458045	0.430316565601431	0.506462286927092	0.0987956787702084	73.5439623134963	0.00478070139222671	0.6	0.738130772829936
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	Bacteroides vulgatus	5	0.0842580909965511	-0.169168119133355	0.337684301126457	0.514633008945175	0.0481611674085335	57.6765296942616	0.0525807613174623	0.4	0.738130772829936
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	Alistipes putredinis	5	0.0826184235710065	-0.158627997907348	0.323864845049361	0.502081150893825	0.0403624220832858	53.3363963827741	0.0735226098927934	0.6	0.738130772829936
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens	Slackia isoflavoniconvertens	5	0.055565255777206	-0.108523908875851	0.219654420430263	0.506882645491481	0	0	0.68908826191389	0.6	0.738130772829936
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis	Enterococcus faecalis	5	0.0552831324702288	-0.108918618538041	0.219484883478499	0.509332805127084	0	0	0.426569472123193	0.6	0.738130772829936
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_OM08_24	Eubacterium sp OM08 24	5	-0.0548832688663997	-0.218842342338465	0.109075804605665	0.511776727564801	0	0	0.981152720496842	0.8	0.738130772829936
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis	Bifidobacterium animalis	4	-0.127201018497612	-0.52318766790975	0.268785630914525	0.528962569690307	0.128323010354644	78.6555926052636	0.00333204320146736	0.5	0.746281117660597
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	Holdemania filiformis	5	0.0880399721275827	-0.186903979889161	0.362983924144327	0.530265173903713	0.0628780834328258	63.9828284271684	0.0289684440108681	0.6	0.746281117660597
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_144	Bacteroides sp CAG 144	4	0.0607664097072375	-0.129571678058915	0.25110449747339	0.531493007678629	0.00178464775359165	4.72305715170311	0.352862507203754	0.5	0.746281117660597
