sample_id	SubjectID	Compound	CompoundName	reaction	CommunityScaledFlux	AbsoluteFlux	NetDirection
MV_FEM3_t1Q14	MV_FEM3	fum	fum	EX_fum_m	-0.1	0.1	Import
MV_FEM3_t1Q14	MV_FEM3	gam	gam	EX_gam_m	-0.1	0.1	Import
MV_FEM3_t1Q14	MV_FEM3	glyc3p	glyc3p	EX_glyc3p_m	-0.1	0.1	Import
MV_FEM3_t1Q14	MV_FEM3	h	h	EX_h_m	-0.1	0.1	Import
MV_FEM3_t1Q14	MV_FEM3	pi	pi	EX_pi_m	-0.1	0.1	Import
MV_FEM3_t1Q14	MV_FEM3	ser_L	ser L	EX_ser_L_m	-0.1	0.1	Import
MV_FEM3_t1Q14	MV_FEM3	tyr_L	tyr L	EX_tyr_L_m	-0.1	0.1	Import
MV_FEM3_t1Q14	MV_FEM3	26dap_M	26dap M	EX_26dap_M_m	-0.087150645733539	0.087150645733539	Import
MV_FEM3_t1Q14	MV_FEM3	glyasp	glyasp	EX_glyasp_m	-0.0837885898388894	0.0837885898388894	Import
MV_FEM3_t1Q14	MV_FEM3	h2s	h2s	EX_h2s_m	0.0805852225141617	0.0805852225141617	Export
MV_FEM3_t1Q14	MV_FEM3	cellb	cellb	EX_cellb_m	-0.0744929999999999	0.0744929999999999	Import
MV_FEM3_t1Q14	MV_FEM3	tre	tre	EX_tre_m	-0.0744929999999999	0.0744929999999999	Import
MV_FEM3_t1Q14	MV_FEM3	phe_L	phe L	EX_phe_L_m	-0.0687523509255757	0.0687523509255757	Import
MV_FEM3_t1Q14	MV_FEM3	ppa	Propionate	EX_ppa_m	0.0644166094672276	0.0644166094672276	Export
MV_FEM3_t1Q14	MV_FEM3	lac_D	D-lactate	EX_lac_D_m	0.0573195362925512	0.0573195362925512	Export
MV_FEM3_t1Q14	MV_FEM3	nh4	Ammonium	EX_nh4_m	0.0346137222882842	0.0346137222882842	Export
MV_FEM3_t1Q14	MV_FEM3	orn	orn	EX_orn_m	-0.0344301149991694	0.0344301149991694	Import
MV_FEM3_t1Q14	MV_FEM3	gua	gua	EX_gua_m	-0.0278499563197982	0.0278499563197982	Import
MV_FEM3_t1Q14	MV_FEM3	adn	adn	EX_adn_m	-0.027172402988869	0.027172402988869	Import
MV_FEM3_t1Q14	MV_FEM3	asn_L	asn L	EX_asn_L_m	-0.0225	0.0225	Import
MV_FEM3_t1Q14	MV_FEM3	asp_L	asp L	EX_asp_L_m	-0.0225	0.0225	Import
MV_FEM3_t1Q14	MV_FEM3	thr_L	thr L	EX_thr_L_m	-0.0225	0.0225	Import
MV_FEM3_t1Q14	MV_FEM3	gln_L	gln L	EX_gln_L_m	-0.018	0.018	Import
MV_FEM3_t1Q14	MV_FEM3	glu_L	glu L	EX_glu_L_m	-0.018	0.018	Import
MV_FEM3_t1Q14	MV_FEM3	met_L	met L	EX_met_L_m	-0.018	0.018	Import
MV_FEM3_t1Q14	MV_FEM3	pro_L	pro L	EX_pro_L_m	-0.018	0.018	Import
MV_FEM3_t1Q14	MV_FEM3	val_L	val L	EX_val_L_m	-0.018	0.018	Import
MV_FEM3_t1Q14	MV_FEM3	arab_L	arab L	EX_arab_L_m	-0.0178783	0.0178783	Import
MV_FEM3_t1Q14	MV_FEM3	rib_D	rib D	EX_rib_D_m	-0.0178783	0.0178783	Import
MV_FEM3_t1Q14	MV_FEM3	xyl_D	xyl D	EX_xyl_D_m	-0.0178783	0.0178783	Import
MV_FEM3_t1Q14	MV_FEM3	acnam	acnam	EX_acnam_m	-0.0163084767869746	0.0163084767869746	Import
MV_FEM3_t1Q14	MV_FEM3	cgly	cgly	EX_cgly_m	-0.0150349882242336	0.0150349882242336	Import
MV_FEM3_t1Q14	MV_FEM3	arg_L	arg L	EX_arg_L_m	-0.015	0.015	Import
MV_FEM3_t1Q14	MV_FEM3	his_L	his L	EX_his_L_m	-0.015	0.015	Import
MV_FEM3_t1Q14	MV_FEM3	ile_L	ile L	EX_ile_L_m	-0.015	0.015	Import
MV_FEM3_t1Q14	MV_FEM3	lys_L	lys L	EX_lys_L_m	-0.015	0.015	Import
MV_FEM3_t1Q14	MV_FEM3	fru	D-fructose	EX_fru_m	-0.0148985999999999	0.0148985999999999	Import
MV_FEM3_t1Q14	MV_FEM3	gal	D-galactose	EX_gal_m	-0.0148985999999999	0.0148985999999999	Import
MV_FEM3_t1Q14	MV_FEM3	man	man	EX_man_m	-0.0148985999999999	0.0148985999999999	Import
MV_FEM3_t1Q14	MV_FEM3	rmn	rmn	EX_rmn_m	-0.0148985999999999	0.0148985999999999	Import
MV_FEM3_t1Q14	MV_FEM3	lac_L	L-lactate	EX_lac_L_m	0.0147506119971359	0.0147506119971359	Export
MV_FEM3_t1Q14	MV_FEM3	gsn	gsn	EX_gsn_m	0.0115150928498869	0.0115150928498869	Export
MV_FEM3_t1Q14	MV_FEM3	ocdca	ocdca	EX_ocdca_m	-0.0101971955702924	0.0101971955702924	Import
MV_FEM3_t1Q14	MV_FEM3	leu_L	leu L	EX_leu_L_m	-0.0098202389401618	0.0098202389401618	Import
MV_FEM3_t1Q14	MV_FEM3	dgsn	dgsn	EX_dgsn_m	-0.0088713315147241	0.0088713315147241	Import
MV_FEM3_t1Q14	MV_FEM3	trp_L	trp L	EX_trp_L_m	-0.008182	0.008182	Import
MV_FEM3_t1Q14	MV_FEM3	lcts	lcts	EX_lcts_m	-0.0074492999999999	0.0074492999999999	Import
MV_FEM3_t1Q14	MV_FEM3	malt	malt	EX_malt_m	-0.0074492999999999	0.0074492999999999	Import
MV_FEM3_t1Q14	MV_FEM3	melib	melib	EX_melib_m	-0.0074492999999999	0.0074492999999999	Import
MV_FEM3_t1Q14	MV_FEM3	sucr	sucr	EX_sucr_m	-0.0074492999999999	0.0074492999999999	Import
MV_FEM3_t1Q14	MV_FEM3	ttdca	ttdca	EX_ttdca_m	-0.0068676	0.0068676	Import
MV_FEM3_t1Q14	MV_FEM3	isocapr	isocapr	EX_isocapr_m	0.0061228428492568	0.0061228428492568	Export
MV_FEM3_t1Q14	MV_FEM3	uri	uri	EX_uri_m	-0.0057095874400274	0.0057095874400274	Import
MV_FEM3_t1Q14	MV_FEM3	nmn	nmn	EX_nmn_m	-0.0056909017519923	0.0056909017519923	Import
MV_FEM3_t1Q14	MV_FEM3	cytd	cytd	EX_cytd_m	-0.0050328932105022	0.0050328932105022	Import
MV_FEM3_t1Q14	MV_FEM3	hxan	hxan	EX_hxan_m	-0.0048981039261593	0.0048981039261593	Import
MV_FEM3_t1Q14	MV_FEM3	raffin	raffin	EX_raffin_m	-0.004701945	0.004701945	Import
MV_FEM3_t1Q14	MV_FEM3	thymd	thymd	EX_thymd_m	-0.0045394817671238	0.0045394817671238	Import
MV_FEM3_t1Q14	MV_FEM3	12dgr180	12dgr180	EX_12dgr180_m	-0.0042458999653816	0.0042458999653816	Import
MV_FEM3_t1Q14	MV_FEM3	fol	fol	EX_fol_m	-0.0038357436195007	0.0038357436195007	Import
MV_FEM3_t1Q14	MV_FEM3	indole	indole	EX_indole_m	-0.003770433001781	0.003770433001781	Import
MV_FEM3_t1Q14	MV_FEM3	ura	ura	EX_ura_m	-0.0032014373830273	0.0032014373830273	Import
MV_FEM3_t1Q14	MV_FEM3	chor	chor	EX_chor_m	-0.0031980646108907	0.0031980646108907	Import
MV_FEM3_t1Q14	MV_FEM3	isoval	isoval	EX_isoval_m	0.0030614214246284	0.0030614214246284	Export
MV_FEM3_t1Q14	MV_FEM3	kestopt	kestopt	EX_kestopt_m	-0.002821167	0.002821167	Import
MV_FEM3_t1Q14	MV_FEM3	metsox_S_L	metsox S L	EX_metsox_S_L_m	-0.0026208667758132	0.0026208667758132	Import
MV_FEM3_t1Q14	MV_FEM3	mqn8	mqn8	EX_mqn8_m	-0.0025545358549308	0.0025545358549308	Import
MV_FEM3_t1Q14	MV_FEM3	ribflv	ribflv	EX_ribflv_m	-0.0025214576740601	0.0025214576740601	Import
MV_FEM3_t1Q14	MV_FEM3	fe3	fe3	EX_fe3_m	-0.0024172871823951	0.0024172871823951	Import
MV_FEM3_t1Q14	MV_FEM3	dad_2	dad 2	EX_dad_2_m	-0.0022481752726195	0.0022481752726195	Import
MV_FEM3_t1Q14	MV_FEM3	nac	nac	EX_nac_m	0.0021527142085178	0.0021527142085178	Export
MV_FEM3_t1Q14	MV_FEM3	pnto_R	pnto R	EX_pnto_R_m	-0.0018753960408679	0.0018753960408679	Import
MV_FEM3_t1Q14	MV_FEM3	xan	xan	EX_xan_m	-0.0016157598124141	0.0016157598124141	Import
MV_FEM3_t1Q14	MV_FEM3	so4	so4	EX_so4_m	-0.0014400094431409	0.0014400094431409	Import
MV_FEM3_t1Q14	MV_FEM3	ca2	ca2	EX_ca2_m	-0.0014312511235339	0.0014312511235339	Import
MV_FEM3_t1Q14	MV_FEM3	cl	cl	EX_cl_m	-0.0014312511235339	0.0014312511235339	Import
MV_FEM3_t1Q14	MV_FEM3	cobalt2	cobalt2	EX_cobalt2_m	-0.0014312511235339	0.0014312511235339	Import
MV_FEM3_t1Q14	MV_FEM3	cu2	cu2	EX_cu2_m	-0.0014312511235339	0.0014312511235339	Import
MV_FEM3_t1Q14	MV_FEM3	k	k	EX_k_m	-0.0014312511235339	0.0014312511235339	Import
MV_FEM3_t1Q14	MV_FEM3	mg2	mg2	EX_mg2_m	-0.0014312511235339	0.0014312511235339	Import
MV_FEM3_t1Q14	MV_FEM3	mn2	mn2	EX_mn2_m	-0.0014312511235339	0.0014312511235339	Import
MV_FEM3_t1Q14	MV_FEM3	zn2	zn2	EX_zn2_m	-0.0014312511235339	0.0014312511235339	Import
MV_FEM3_t1Q14	MV_FEM3	4abut	4abut	EX_4abut_m	0.0013944591213035	0.0013944591213035	Export
MV_FEM3_t1Q14	MV_FEM3	spmd	spmd	EX_spmd_m	-0.0013717641037262	0.0013717641037262	Import
MV_FEM3_t1Q14	MV_FEM3	na1	na1	EX_na1_m	-0.0013525549362802	0.0013525549362802	Import
MV_FEM3_t1Q14	MV_FEM3	pheme	pheme	EX_pheme_m	-0.0013136436442723	0.0013136436442723	Import
MV_FEM3_t1Q14	MV_FEM3	no2	no2	EX_no2_m	-0.0013003309751645	0.0013003309751645	Import
MV_FEM3_t1Q14	MV_FEM3	o2	Oxygen	EX_o2_m	-0.001	0.001	Import
MV_FEM3_t1Q14	MV_FEM3	pydx	pydx	EX_pydx_m	-0.0009899152162715	0.0009899152162715	Import
MV_FEM3_t1Q14	MV_FEM3	ddca	ddca	EX_ddca_m	-0.0009789326076282	0.0009789326076282	Import
MV_FEM3_t1Q14	MV_FEM3	sheme	sheme	EX_sheme_m	-0.0009753306257139	0.0009753306257139	Import
MV_FEM3_t1Q14	MV_FEM3	ncam	ncam	EX_ncam_m	0.0009169248693369	0.0009169248693369	Export
MV_FEM3_t1Q14	MV_FEM3	mqn7	mqn7	EX_mqn7_m	-0.0008460737507348	0.0008460737507348	Import
MV_FEM3_t1Q14	MV_FEM3	dhna	dhna	EX_dhna_m	0.0008365636990014	0.0008365636990014	Export
MV_FEM3_t1Q14	MV_FEM3	fe2	fe2	EX_fe2_m	-0.0007835446438424	0.0007835446438424	Import
MV_FEM3_t1Q14	MV_FEM3	fuc_L	fuc L	EX_fuc_L_m	0.0007808178526932	0.0007808178526932	Export
MV_FEM3_t1Q14	MV_FEM3	ocdcea	ocdcea	EX_ocdcea_m	-0.0006277883730239	0.0006277883730239	Import
MV_FEM3_t1Q14	MV_FEM3	dcyt	dcyt	EX_dcyt_m	-0.0006066505868526	0.0006066505868526	Import
MV_FEM3_t1Q14	MV_FEM3	gly	gly	EX_gly_m	-0.0004955922894458	0.0004955922894458	Import
MV_FEM3_t1Q14	MV_FEM3	ptrc	ptrc	EX_ptrc_m	-0.0004755814638442	0.0004755814638442	Import
MV_FEM3_t1Q14	MV_FEM3	inulin	inulin	EX_inulin_m	-0.000470195	0.000470195	Import
MV_FEM3_t1Q14	MV_FEM3	lmn30	lmn30	EX_lmn30_m	-0.000470195	0.000470195	Import
MV_FEM3_t1Q14	MV_FEM3	glyc	glyc	EX_glyc_m	0.0004561515949667	0.0004561515949667	Export
MV_FEM3_t1Q14	MV_FEM3	gthox	gthox	EX_gthox_m	-0.0004254288648731	0.0004254288648731	Import
MV_FEM3_t1Q14	MV_FEM3	arabinoxyl	arabinoxyl	EX_arabinoxyl_m	-0.000306649	0.000306649	Import
MV_FEM3_t1Q14	MV_FEM3	dextran40	dextran40	EX_dextran40_m	-0.0001763229999999	0.0001763229999999	Import
MV_FEM3_t1Q14	MV_FEM3	thm	thm	EX_thm_m	-0.0001657818637739	0.0001657818637739	Import
MV_FEM3_t1Q14	MV_FEM3	but	Butyrate	EX_but_m	8.966394633984161e-05	8.966394633984161e-05	Export
MV_FEM3_t1Q14	MV_FEM3	lichn	lichn	EX_lichn_m	-8.3e-05	8.3e-05	Import
MV_FEM3_t1Q14	MV_FEM3	ade	ade	EX_ade_m	-6.793878767594592e-05	6.793878767594592e-05	Import
MV_FEM3_t1Q14	MV_FEM3	ala_D	ala D	EX_ala_D_m	-4.918990731506028e-05	4.918990731506028e-05	Import
MV_FEM3_t1Q14	MV_FEM3	amylose300	amylose300	EX_amylose300_m	-4.7e-05	4.7e-05	Import
MV_FEM3_t1Q14	MV_FEM3	3mop	3mop	EX_3mop_m	-3.4857006986501725e-05	3.4857006986501725e-05	Import
MV_FEM3_t1Q14	MV_FEM3	ppi	ppi	EX_ppi_m	3.4546990007386994e-05	3.4546990007386994e-05	Export
MV_FEM3_t1Q14	MV_FEM3	glcmannan	glcmannan	EX_glcmannan_m	-3.2899999999999987e-05	3.2899999999999987e-05	Import
MV_FEM3_t1Q14	MV_FEM3	xylan	xylan	EX_xylan_m	-3.21e-05	3.21e-05	Import
MV_FEM3_t1Q14	MV_FEM3	tsul	tsul	EX_tsul_m	2.408788360270373e-05	2.408788360270373e-05	Export
MV_FEM3_t1Q14	MV_FEM3	arabinogal	arabinogal	EX_arabinogal_m	-2.19e-05	2.19e-05	Import
MV_FEM3_t1Q14	MV_FEM3	csn	csn	EX_csn_m	-1.6778499597970372e-05	1.6778499597970372e-05	Import
MV_FEM3_t1Q14	MV_FEM3	4hbz	4hbz	EX_4hbz_m	-1.5948357317570803e-05	1.5948357317570803e-05	Import
MV_FEM3_t1Q14	MV_FEM3	amylopect900	amylopect900	EX_amylopect900_m	-1.57e-05	1.57e-05	Import
MV_FEM3_t1Q14	MV_FEM3	rhamnogalurI	rhamnogalurI	EX_rhamnogalurI_m	-1.4499999999999992e-05	1.4499999999999992e-05	Import
MV_FEM3_t1Q14	MV_FEM3	galmannan	galmannan	EX_galmannan_m	-1.41e-05	1.41e-05	Import
MV_FEM3_t1Q14	MV_FEM3	xyluglc	xyluglc	EX_xyluglc_m	-1.31e-05	1.31e-05	Import
MV_FEM3_t1Q14	MV_FEM3	pullulan1200	pullulan1200	EX_pullulan1200_m	-1.18e-05	1.18e-05	Import
MV_FEM3_t1Q14	MV_FEM3	starch1200	starch1200	EX_starch1200_m	-1.18e-05	1.18e-05	Import
MV_FEM3_t1Q14	MV_FEM3	q8	q8	EX_q8_m	-5.034001521184371e-06	5.034001521184371e-06	Import
MV_FEM3_t1Q14	MV_FEM3	4abz	4abz	EX_4abz_m	-1.346249632769833e-06	1.346249632769833e-06	Import
MV_FEM4_t1Q14	MV_FEM4	h	h	EX_h_m	5.991617693947653	5.991617693947653	Export
MV_FEM4_t1Q14	MV_FEM4	ac	Acetate	EX_ac_m	4.972480460391575	4.972480460391575	Export
MV_FEM4_t1Q14	MV_FEM4	for	Formate	EX_for_m	3.344615056005383	3.344615056005383	Export
MV_FEM4_t1Q14	MV_FEM4	ppa	Propionate	EX_ppa_m	2.5959523049468665	2.5959523049468665	Export
MV_FEM4_t1Q14	MV_FEM4	co2	Carbon dioxide	EX_co2_m	1.7141837632570485	1.7141837632570485	Export
MV_FEM4_t1Q14	MV_FEM4	h2	Hydrogen	EX_h2_m	1.3575762141213346	1.3575762141213346	Export
MV_FEM4_t1Q14	MV_FEM4	h2o	h2o	EX_h2o_m	1.1493902420611906	1.1493902420611906	Export
MV_FEM4_t1Q14	MV_FEM4	nh4	Ammonium	EX_nh4_m	0.6788078509286373	0.6788078509286373	Export
MV_FEM4_t1Q14	MV_FEM4	strch1	strch1	EX_strch1_m	-0.257339	0.257339	Import
MV_FEM4_t1Q14	MV_FEM4	glyc	glyc	EX_glyc_m	-0.1799655	0.1799655	Import
MV_FEM4_t1Q14	MV_FEM4	h2s	h2s	EX_h2s_m	0.1684999030379931	0.1684999030379931	Export
MV_FEM4_t1Q14	MV_FEM4	pac	pac	EX_pac_m	0.1418942164078794	0.1418942164078794	Export
MV_FEM4_t1Q14	MV_FEM4	xtsn	xtsn	EX_xtsn_m	0.1358208875931254	0.1358208875931254	Export
MV_FEM4_t1Q14	MV_FEM4	glyleu	glyleu	EX_glyleu_m	-0.1132568205000007	0.1132568205000007	Import
MV_FEM4_t1Q14	MV_FEM4	26dap_M	26dap M	EX_26dap_M_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	2obut	2obut	EX_2obut_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	acgam	acgam	EX_acgam_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	acnam	acnam	EX_acnam_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	adn	adn	EX_adn_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	ala_D	ala D	EX_ala_D_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	ala_L	ala L	EX_ala_L_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	cgly	cgly	EX_cgly_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	cit	cit	EX_cit_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	cys_L	cys L	EX_cys_L_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	cytd	cytd	EX_cytd_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	fum	fum	EX_fum_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	gam	gam	EX_gam_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	glyc3p	glyc3p	EX_glyc3p_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	gsn	gsn	EX_gsn_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	phe_L	phe L	EX_phe_L_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	pi	pi	EX_pi_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	ser_L	ser L	EX_ser_L_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	tyr_L	tyr L	EX_tyr_L_m	-0.1	0.1	Import
MV_FEM4_t1Q14	MV_FEM4	glyasp	glyasp	EX_glyasp_m	-0.0837885898388894	0.0837885898388894	Import
MV_FEM4_t1Q14	MV_FEM4	no2	no2	EX_no2_m	-0.0763052714918209	0.0763052714918209	Import
MV_FEM4_t1Q14	MV_FEM4	cellb	cellb	EX_cellb_m	-0.0744929999999999	0.0744929999999999	Import
MV_FEM4_t1Q14	MV_FEM4	tre	tre	EX_tre_m	-0.0744929999999999	0.0744929999999999	Import
MV_FEM4_t1Q14	MV_FEM4	dgsn	dgsn	EX_dgsn_m	-0.0712135102119124	0.0712135102119124	Import
MV_FEM4_t1Q14	MV_FEM4	uri	uri	EX_uri_m	0.0700074074612256	0.0700074074612256	Export
MV_FEM4_t1Q14	MV_FEM4	nmn	nmn	EX_nmn_m	-0.0673766576317666	0.0673766576317666	Import
MV_FEM4_t1Q14	MV_FEM4	ncam	ncam	EX_ncam_m	0.0672634672605458	0.0672634672605458	Export
MV_FEM4_t1Q14	MV_FEM4	dad_2	dad 2	EX_dad_2_m	0.0613073946021678	0.0613073946021678	Export
MV_FEM4_t1Q14	MV_FEM4	3mop	3mop	EX_3mop_m	-0.0470206201863979	0.0470206201863979	Import
MV_FEM4_t1Q14	MV_FEM4	gly	gly	EX_gly_m	-0.045	0.045	Import
MV_FEM4_t1Q14	MV_FEM4	orn	orn	EX_orn_m	-0.0282016403179421	0.0282016403179421	Import
MV_FEM4_t1Q14	MV_FEM4	asn_L	asn L	EX_asn_L_m	-0.0225	0.0225	Import
MV_FEM4_t1Q14	MV_FEM4	asp_L	asp L	EX_asp_L_m	-0.0225	0.0225	Import
MV_FEM4_t1Q14	MV_FEM4	thr_L	thr L	EX_thr_L_m	-0.0225	0.0225	Import
MV_FEM4_t1Q14	MV_FEM4	gln_L	gln L	EX_gln_L_m	-0.018	0.018	Import
MV_FEM4_t1Q14	MV_FEM4	glu_L	glu L	EX_glu_L_m	-0.018	0.018	Import
MV_FEM4_t1Q14	MV_FEM4	met_L	met L	EX_met_L_m	-0.018	0.018	Import
MV_FEM4_t1Q14	MV_FEM4	pro_L	pro L	EX_pro_L_m	-0.018	0.018	Import
MV_FEM4_t1Q14	MV_FEM4	val_L	val L	EX_val_L_m	-0.018	0.018	Import
MV_FEM4_t1Q14	MV_FEM4	arab_L	arab L	EX_arab_L_m	-0.0178783	0.0178783	Import
MV_FEM4_t1Q14	MV_FEM4	xyl_D	xyl D	EX_xyl_D_m	-0.0178783	0.0178783	Import
MV_FEM4_t1Q14	MV_FEM4	arg_L	arg L	EX_arg_L_m	-0.015	0.015	Import
MV_FEM4_t1Q14	MV_FEM4	his_L	his L	EX_his_L_m	-0.015	0.015	Import
MV_FEM4_t1Q14	MV_FEM4	ile_L	ile L	EX_ile_L_m	-0.015	0.015	Import
MV_FEM4_t1Q14	MV_FEM4	leu_L	leu L	EX_leu_L_m	-0.015	0.015	Import
MV_FEM4_t1Q14	MV_FEM4	lys_L	lys L	EX_lys_L_m	-0.015	0.015	Import
MV_FEM4_t1Q14	MV_FEM4	fru	D-fructose	EX_fru_m	-0.0148985999999999	0.0148985999999999	Import
MV_FEM4_t1Q14	MV_FEM4	gal	D-galactose	EX_gal_m	-0.0148985999999999	0.0148985999999999	Import
MV_FEM4_t1Q14	MV_FEM4	man	man	EX_man_m	-0.0148985999999999	0.0148985999999999	Import
MV_FEM4_t1Q14	MV_FEM4	rmn	rmn	EX_rmn_m	-0.0148985999999999	0.0148985999999999	Import
MV_FEM4_t1Q14	MV_FEM4	ocdca	ocdca	EX_ocdca_m	-0.0134243221256029	0.0134243221256029	Import
MV_FEM4_t1Q14	MV_FEM4	rib_D	rib D	EX_rib_D_m	0.0098799099785462	0.0098799099785462	Export
MV_FEM4_t1Q14	MV_FEM4	metsox_S_L	metsox S L	EX_metsox_S_L_m	-0.0094597313359628	0.0094597313359628	Import
MV_FEM4_t1Q14	MV_FEM4	dcyt	dcyt	EX_dcyt_m	-0.0083515794177736	0.0083515794177736	Import
MV_FEM4_t1Q14	MV_FEM4	trp_L	trp L	EX_trp_L_m	-0.008182	0.008182	Import
MV_FEM4_t1Q14	MV_FEM4	lcts	lcts	EX_lcts_m	-0.0074492999999999	0.0074492999999999	Import
MV_FEM4_t1Q14	MV_FEM4	malt	malt	EX_malt_m	-0.0074492999999999	0.0074492999999999	Import
MV_FEM4_t1Q14	MV_FEM4	melib	melib	EX_melib_m	-0.0074492999999999	0.0074492999999999	Import
MV_FEM4_t1Q14	MV_FEM4	sucr	sucr	EX_sucr_m	-0.0074492999999999	0.0074492999999999	Import
MV_FEM4_t1Q14	MV_FEM4	ttdca	ttdca	EX_ttdca_m	-0.0068676	0.0068676	Import
MV_FEM4_t1Q14	MV_FEM4	meoh	meoh	EX_meoh_m	0.006513	0.006513	Export
MV_FEM4_t1Q14	MV_FEM4	q8	q8	EX_q8_m	-0.0064239401738503	0.0064239401738503	Import
MV_FEM4_t1Q14	MV_FEM4	ura	ura	EX_ura_m	-0.0058923971212036	0.0058923971212036	Import
MV_FEM4_t1Q14	MV_FEM4	ade	ade	EX_ade_m	-0.0049663147680493	0.0049663147680493	Import
MV_FEM4_t1Q14	MV_FEM4	indole	indole	EX_indole_m	-0.0048806277433897	0.0048806277433897	Import
MV_FEM4_t1Q14	MV_FEM4	raffin	raffin	EX_raffin_m	-0.004701945	0.004701945	Import
MV_FEM4_t1Q14	MV_FEM4	kestopt	kestopt	EX_kestopt_m	-0.002821167	0.002821167	Import
MV_FEM4_t1Q14	MV_FEM4	ribflv	ribflv	EX_ribflv_m	-0.0026871313213364	0.0026871313213364	Import
MV_FEM4_t1Q14	MV_FEM4	nac	nac	EX_nac_m	-0.0025804115181066	0.0025804115181066	Import
MV_FEM4_t1Q14	MV_FEM4	pnto_R	pnto R	EX_pnto_R_m	-0.0023132592442571	0.0023132592442571	Import
MV_FEM4_t1Q14	MV_FEM4	fol	fol	EX_fol_m	-0.0023028078517724	0.0023028078517724	Import
MV_FEM4_t1Q14	MV_FEM4	hxan	hxan	EX_hxan_m	-0.0022406380219968	0.0022406380219968	Import
MV_FEM4_t1Q14	MV_FEM4	succ	Succinate	EX_succ_m	-0.0020024175	0.0020024175	Import
MV_FEM4_t1Q14	MV_FEM4	thymd	thymd	EX_thymd_m	-0.0019145963814712	0.0019145963814712	Import
MV_FEM4_t1Q14	MV_FEM4	fe3	fe3	EX_fe3_m	-0.0015870366276541	0.0015870366276541	Import
MV_FEM4_t1Q14	MV_FEM4	fe2	fe2	EX_fe2_m	-0.0014992446060154	0.0014992446060154	Import
MV_FEM4_t1Q14	MV_FEM4	ca2	ca2	EX_ca2_m	-0.0013492307906154	0.0013492307906154	Import
MV_FEM4_t1Q14	MV_FEM4	cl	cl	EX_cl_m	-0.0013492307906154	0.0013492307906154	Import
MV_FEM4_t1Q14	MV_FEM4	cobalt2	cobalt2	EX_cobalt2_m	-0.0013492307906154	0.0013492307906154	Import
MV_FEM4_t1Q14	MV_FEM4	cu2	cu2	EX_cu2_m	-0.0013492307906154	0.0013492307906154	Import
MV_FEM4_t1Q14	MV_FEM4	k	k	EX_k_m	-0.0013492307906154	0.0013492307906154	Import
MV_FEM4_t1Q14	MV_FEM4	mg2	mg2	EX_mg2_m	-0.0013492307906154	0.0013492307906154	Import
MV_FEM4_t1Q14	MV_FEM4	mn2	mn2	EX_mn2_m	-0.0013492307906154	0.0013492307906154	Import
MV_FEM4_t1Q14	MV_FEM4	so4	so4	EX_so4_m	-0.0013492307906154	0.0013492307906154	Import
MV_FEM4_t1Q14	MV_FEM4	zn2	zn2	EX_zn2_m	-0.0013492307906154	0.0013492307906154	Import
MV_FEM4_t1Q14	MV_FEM4	mqn8	mqn8	EX_mqn8_m	-0.0012672445022694	0.0012672445022694	Import
MV_FEM4_t1Q14	MV_FEM4	12dgr180	12dgr180	EX_12dgr180_m	-0.0010158591591111	0.0010158591591111	Import
MV_FEM4_t1Q14	MV_FEM4	o2	Oxygen	EX_o2_m	-0.001	0.001	Import
MV_FEM4_t1Q14	MV_FEM4	pydx	pydx	EX_pydx_m	-0.0008845570433541	0.0008845570433541	Import
MV_FEM4_t1Q14	MV_FEM4	fuc_L	fuc L	EX_fuc_L_m	0.000786	0.000786	Export
MV_FEM4_t1Q14	MV_FEM4	spmd	spmd	EX_spmd_m	-0.0007771490623303	0.0007771490623303	Import
MV_FEM4_t1Q14	MV_FEM4	pheme	pheme	EX_pheme_m	-0.000641223530553	0.000641223530553	Import
MV_FEM4_t1Q14	MV_FEM4	ptrc	ptrc	EX_ptrc_m	-0.00053269366318	0.00053269366318	Import
MV_FEM4_t1Q14	MV_FEM4	inulin	inulin	EX_inulin_m	-0.000470195	0.000470195	Import
MV_FEM4_t1Q14	MV_FEM4	lmn30	lmn30	EX_lmn30_m	-0.000470195	0.000470195	Import
